G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20190713HHHT0,20190713,HH,HT,0,T,67703,0,1,0,1, ,0,3,16,5,5,2,0,0,1,0,0,0,0,0,0,0,1,90,89,599, L  L      W   LW        L    L   L  L    L       L   L     W   L    WL        W   L L       L  L        LL     L S W   L     L  S W  S W S  W L  L    W L    L  LWS L     L SW    L       L  L    L  S  WL   W        W      W    L L   WS   W    L    LS W     W  L     L   S   WSWL     L     W      L    W          W   L  S W  L    W     L     L L  L   WL     L  W   L  W      L    W W      L L    W     W   L ,26,2362,141.0,74.0,864.0,3506,33,13518,3072,13,65,27962213,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0024411895250776743,8274.311658529368,8274.309217339844,0,0,0,0,0,0
20190713HHHT0,20190713,HH,HT,0,T,69744,1,0,0,0,W,0,18,99,27,25,6,0,0,0,0,0,0,0,2,0,0,6,90,90,605,W L  L      W   LW        L    L   L  L    L       L   L     W   L    WL        W   L L       L  L        LL     L S W   L     L  S W  S W S  W L  L    W L    L  LWS L     L SW    L       L  L    L  S  WL   W        W      W    L L   WS   W    L    LS W     W  L     L   S   WSWL     L     W      L    W          W   L  S W  L    W     L     L L  L   WL     L  W   L  W      L    W W      L L    W     W   L ,26,2380,141.0,74.0,870.0,3533,33,13617,3097,13,65,28031957,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0024234412866270105,8234.643901006095,8234.641477564808,0,0,0,0,0,0
20190713HHHT0,20190713,HH,HT,0,T,73738,0,1,0,0, ,0,3,15,5,4,1,1,0,0,0,0,0,0,1,0,0,0,90,90,605, W L  L      W   LW        L    L   L  L    L       L   L     W   L    WL        W   L L       L  L        LL     L S W   L     L  S W  S W S  W L  L    W L    L  LWS L     L SW    L       L  L    L  S  WL   W        W      W    L L   WS   W    L    LS W     W  L     L   S   WSWL     L     W      L    W          W   L  S W  L    W     L     L L  L   WL     L  W   L  W      L    W W      L L    W     W   L ,26,2383,142.0,74.0,871.0,3538,33,13632,3101,13,65,28105695,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0024207746478873238,8247.21992370892,8247.217502934272,0,0,0,0,0,0
20190713HHHT0,20190713,HH,HT,0,T,73801,0,1,0,0, ,0,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,1,90,90,606,  W L  L      W   LW        L    L   L  L    L       L   L     W   L    WL        W   L L       L  L        LL     L S W   L     L  S W  S W S  W L  L    W L    L  LWS L     L SW    L       L  L    L  S  WL   W        W      W    L L   WS   W    L    LS W     W  L     L   S   WSWL     L     W      L    W          W   L  S W  L    W     L     L L  L   WL     L  W   L  W      L    W W      L L    W     W   L ,26,2386,142.0,74.0,871.0,3541,33,13648,3104,13,65,28179496,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002417936694021102,8259.18149179367,8259.179073856976,0,0,0,0,0,0
20190713KTNC0,20190713,NC,KT,0,B,62920,0,1,0,0, ,0,1,18,4,4,3,1,0,1,0,0,0,0,0,0,0,0,89,89,632,  S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,44,2382,127.0,66.0,805.0,3498,27,13454,3050,12,39,27059289,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0020068381150587186,8045.216812843764,8045.214806005649,0,0,0,0,0,0
20190713KTNC0,20190713,KT,NC,0,T,65048,1,0,0,0,W,0,16,93,26,20,4,1,0,0,0,0,1,0,5,0,0,4,92,93,536,W L  L  L     SW     L W WS  SW  WS  W  WS W  W       D S  W L    WL    L     L W W S L    W  L   L    W SWSW     L L    L    L   W    W  L    S W L  L    L  L   W     SW     WW SL       W S W SW W      LW  SL   W S W   L      L   W LL  L    L L   L    L   L    WL    SW  W     L WS     L  SW L  W  L L  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,36,2458,159.0,80.0,863.0,3592,32,13450,3160,18,53,24133712,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002379182156133829,7177.56156133829,7177.559182156134,0,0,0,0,0,0
20190713KTNC0,20190713,KT,NC,0,T,65056,0,1,0,0, ,0,4,23,7,7,3,0,0,0,0,0,0,0,0,0,0,0,92,93,536, W L  L  L     SW     L W WS  SW  WS  W  WS W  W       D S  W L    WL    L     L W W S L    W  L   L    W SWSW     L L    L    L   W    W  L    S W L  L    L  L   W     SW     WW SL       W S W SW W      LW  SL   W S W   L      L   W LL  L    L L   L    L   L    WL    SW  W     L WS     L  SW L  W  L L  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,36,2462,159.0,80.0,866.0,3599,32,13473,3167,18,53,24198768,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0023751206115935576,7184.623617605582,7184.62124248497,0,0,0,0,0,0
20190713KTNC0,20190713,KT,NC,0,T,65058,0,1,0,0, ,0,3,24,4,4,1,0,0,1,0,0,0,0,0,0,0,1,92,93,537,  W L  L  L     SW     L W WS  SW  WS  W  WS W  W       D S  W L    WL    L     L W W S L    W  L   L    W SWSW     L L    L    L   W    W  L    S W L  L    L  L   W     SW     WW SL       W S W SW W      LW  SL   W S W   L      L   W LL  L    L L   L    L   L    WL    SW  W     L WS     L  SW L  W  L L  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,36,2465,159.0,81.0,867.0,3603,32,13497,3171,18,53,24263826,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002370897236422909,7191.129139808846,7191.126768911609,0,0,0,0,0,0
20190713KTNC0,20190713,KT,NC,0,T,65060,0,1,0,0, ,0,2,5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,92,93,537,   W L  L  L     SW     L W WS  SW  WS  W  WS W  W       D S  W L    WL    L     L W W S L    W  L   L    W SWSW     L L    L    L   W    W  L    S W L  L    L  L   W     SW     WW SL       W S W SW W      LW  SL   W S W   L      L   W LL  L    L L   L    L   L    WL    SW  W     L WS     L  SW L  W  L L  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,36,2467,160.0,81.0,868.0,3606,32,13502,3174,18,53,24328886,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0023700192564064583,7207.740556954525,7207.738186935269,0,0,0,0,0,0
20190713KTNC0,20190713,NC,KT,0,B,66920,0,1,0,0, ,0,5,21,6,6,1,0,0,0,0,0,0,0,0,0,0,3,89,89,635,   S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,44,2387,127.0,66.0,806.0,3504,27,13475,3056,12,39,27126209,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0020037105751391465,8052.5441929499075,8052.542189239332,0,0,0,0,0,0
20190713KTNC0,20190713,KT,NC,0,T,67008,0,1,0,1, ,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,93,93,537,    W L  L  L     SW     L W WS  SW  WS  W  WS W  W       D S  W L    WL    L     L W W S L    W  L   L    W SWSW     L L    L    L   W    W  L    S W L  L    L  L   W     SW     WW SL       W S W SW W      LW  SL   W S W   L      L   W LL  L    L L   L    L   L    WL    SW  W     L WS     L  SW L  W  L L  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,36,2469,160.0,81.0,868.0,3608,32,13504,3175,18,53,24395894,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002369668246445498,7226.521475118483,7226.519105450237,0,0,0,0,0,0
20190713KTNC0,20190713,NC,KT,0,B,69940,1,0,0,0,L,0,13,82,22,19,9,2,0,1,0,0,1,1,1,0,0,3,89,90,638,L   S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,44,2400,129.0,67.0,815.0,3526,27,13557,3075,12,39,27196149,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00199159105996902,8024.475326399646,8024.4733348085865,0,0,0,0,0,0
20190713KTNC0,20190713,NC,KT,0,B,76757,0,1,0,1, ,0,8,43,16,14,6,0,0,0,0,0,0,1,1,0,0,0,90,90,638, L   S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,44,2408,129.0,67.0,821.0,3542,27,13600,3089,12,39,27272906,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0019852941176470586,8021.680441176471,8021.678455882353,0,0,0,0,0,0
20190713OBLT0,20190713,OB,LT,0,T,62242,0,1,0,0,W,0,5,22,5,4,1,0,0,0,0,1,0,0,1,0,0,1,92,92,546,W L W    W   W    L    L W  SWSL    L     L    W S  W L L      LL      W  W SW S W   SL     WS  W    W   S   L  L   L     W L     W S W     WS L  L L    W     WS   WS S  W L     L   L       L  W     WS  WSW    L  W S  W    L    L WS  W     W  WS   SW   S WL   L    WW    WS    L  L       W    W  W   SW   L    W  WSW L         LW S   WS  L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,41,2460,161.0,49.0,798.0,3493,20,13200,3112,14,69,27257006,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0015151515151515152,8259.952348484849,8259.950833333334,0,0,0,0,0,0
20190713OBLT0,20190713,OB,LT,0,T,62951,0,1,0,1,S,0,4,29,9,6,1,0,0,1,0,0,0,0,2,1,1,2,93,92,548,SW L W    W   W    L    L W  SWSL    L     L    W S  W L L      LL      W  W SW S W   SL     WS  W    W   S   L  L   L     W L     W S W     WS L  L L    W     WS   WS S  W L     L   L       L  W     WS  WSW    L  W S  W    L    L WS  W     W  WS   SW   S WL   L    WW    WS    L  L       W    W  W   SW   L    W  WSW L         LW S   WS  L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,41,2464,161.0,50.0,799.0,3502,20,13229,3118,14,69,27319957,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0015118300703000982,8260.879960692419,8260.878448862348,0,0,0,0,0,0
20190713OBLT0,20190713,OB,LT,0,T,63248,0,1,0,0, ,0,0,12,2,0,0,0,0,0,0,0,0,0,2,0,0,0,93,92,548, SW L W    W   W    L    L W  SWSL    L     L    W S  W L L      LL      W  W SW S W   SL     WS  W    W   S   L  L   L     W L     W S W     WS L  L L    W     WS   WS S  W L     L   L       L  W     WS  WSW    L  W S  W    L    L WS  W     W  WS   SW   S WL   L    WW    WS    L  L       W    W  W   SW   L    W  WSW L         LW S   WS  L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,41,2464,161.0,50.0,799.0,3504,20,13241,3118,14,69,27383205,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0015104599350502228,8272.500037761498,8272.498527301563,0,0,0,0,0,0
20190713OBLT0,20190713,OB,LT,0,T,66291,1,0,0,0, ,0,18,97,22,18,1,0,0,0,1,0,1,0,2,0,1,7,93,93,555,  SW L W    W   W    L    L W  SWSL    L     L    W S  W L L      LL      W  W SW S W   SL     WS  W    W   S   L  L   L     W L     W S W     WS L  L L    W     WS   WS S  W L     L   L       L  W     WS  WSW    L  W S  W    L    L WS  W     W  WS   SW   S WL   L    WW    WS    L  L       W    W  W   SW   L    W  WSW L         LW S   WS  L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,41,2482,161.0,50.0,800.0,3526,20,13338,3136,14,70,27449496,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00149947518368571,8232.22057279952,8232.219073324337,0,0,0,0,0,0
20190713OBLT0,20190713,LT,OB,0,B,72523,0,1,0,0,L,0,1,14,4,2,1,0,0,1,0,0,0,0,2,0,0,0,90,90,680,LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,30,2401,146.0,83.0,911.0,3681,28,14155,3176,12,61,29878880,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001978099611444719,8443.581985164254,8443.580007064642,0,0,0,0,0,0
20190713OBLT0,20190713,LT,OB,0,B,75321,0,1,0,1, ,0,5,19,5,5,1,0,0,0,0,0,0,0,0,0,0,3,91,90,683, LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,30,2406,146.0,83.0,912.0,3686,28,14174,3181,12,61,29954201,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0019754480033864824,8453.519966135176,8453.517990687173,0,0,0,0,0,0
20190713OBLT0,20190713,LT,OB,0,B,77318,1,0,0,0, ,0,18,84,24,21,5,2,0,1,0,0,1,0,2,0,0,3,91,91,686,  LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,30,2424,148.0,84.0,917.0,3710,28,14258,3202,12,61,30031519,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0019638097909945294,8425.40924393323,8425.40728012344,0,0,0,0,0,0
20190713OBLT0,20190713,LT,OB,0,B,79545,0,1,0,0, ,0,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0,91,91,686,   LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,30,2427,148.0,84.0,918.0,3714,28,14273,3206,12,61,30111064,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00196174595389897,8438.847404189728,8438.845442443773,0,0,0,0,0,0
20190713SSLG0,20190713,SS,LG,0,T,61457,0,1,0,0, ,0,1,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,89,89,613, S   W  W   W  SW    D L  L     L   L  L     W   L   W    W L    SW L   L    W     L  L     W S   L  L   L    W   L L      WS    WS W  W  L   L  W S  L      L     WS   WL    W W       W   L    W  L  L  S W      L SW L   SW    W SW   L   SW   L  L   W   L   L    L      L     L       WL      L    W L     L   SW       LW  L W S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,41,2383,151.0,72.0,806.0,3474,25,13611,3059,15,58,27327806,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001836749687752553,8031.333994563221,8031.332157813533,0,0,0,0,0,0
20190713SSLG0,20190713,LG,SS,0,B,66145,0,1,0,0, ,0,1,13,4,3,2,0,0,0,0,0,0,0,1,0,0,0,90,90,601,    L   L     LW  S L     L SW    WW  L      W  WS    L   L  L    L  W   W    W  L    L   SW L    W  W D      WS    WS L  W   W    W  L   WWS    S W  SWL    W WS  L      W    L  L   L    L   WS L  L    SW  W S  L LL   W    L     LL  W  S SW    W    W S W  W  W    WS     L  LW       W   W      L SW   SW SW L     L  L   W  L  W   L W      L S W   L L    S  W   W SW ,34,2421,144.0,54.0,772.0,3470,17,13065,3053,14,73,25226855,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0013011863758132414,7723.74435514734,7723.743053960964,0,0,0,0,0,0
20190713SSLG0,20190713,SS,LG,0,T,66451,0,1,0,0, ,0,1,9,2,2,1,1,0,0,0,0,0,0,0,0,0,0,89,89,613,  S   W  W   W  SW    D L  L     L   L  L     W   L   W    W L    SW L   L    W     L  L     W S   L  L   L    W   L L      WS    WS W  W  L   L  W S  L      L     WS   WL    W W       W   L    W  L  L  S W      L SW L   SW    W SW   L   SW   L  L   W   L   L    L      L     L       WL      L    W L     L   SW       LW  L W S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,41,2384,152.0,72.0,807.0,3476,25,13620,3061,15,58,27394257,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0018355359765051395,8045.542804698972,8045.540969162996,0,0,0,0,0,0
20190713SSLG0,20190713,SS,LG,0,T,66492,0,1,0,0, ,0,0,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,89,89,613,   S   W  W   W  SW    D L  L     L   L  L     W   L   W    W L    SW L   L    W     L  L     W S   L  L   L    W   L L      WS    WS W  W  L   L  W S  L      L     WS   WL    W W       W   L    W  L  L  S W      L SW L   SW    W SW   L   SW   L  L   W   L   L    L      L     L       WL      L    W L     L   SW       LW  L W S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,41,2384,152.0,72.0,807.0,3477,25,13625,3061,15,59,27460749,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001834862385321101,8062.111119266055,8062.109284403669,0,0,0,0,0,0
20190713SSLG0,20190713,LG,SS,0,B,67119,0,1,0,1,S,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,91,90,601,S    L   L     LW  S L     L SW    WW  L      W  WS    L   L  L    L  W   W    W  L    L   SW L    W  W D      WS    WS L  W   W    W  L   WWS    S W  SWL    W WS  L      W    L  L   L    L   WS L  L    SW  W S  L LL   W    L     LL  W  S SW    W    W S W  W  W    WS     L  LW       W   W      L SW   SW SW L     L  L   W  L  W   L W      L S W   L L    S  W   W SW ,34,2424,144.0,54.0,772.0,3473,17,13075,3056,14,73,25293974,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00130019120458891,7738.37086042065,7738.369560229446,0,0,0,0,0,0
20190713SSLG0,20190713,LG,SS,0,B,68135,1,0,0,0,W,0,21,106,30,26,6,1,0,0,1,0,1,1,1,0,1,5,91,91,606,WS    L   L     LW  S L     L SW    WW  L      W  WS    L   L  L    L  W   W    W  L    L   SW L    W  W D      WS    WS L  W   W    W  L   WWS    S W  SWL    W WS  L      W    L  L   L    L   WS L  L    SW  W S  L LL   W    L     LL  W  S SW    W    W S W  W  W    WS     L  LW       W   W      L SW   SW SW L     L  L   W  L  W   L W      L S W   L L    S  W   W SW ,34,2445,145.0,54.0,778.0,3503,17,13181,3082,14,74,25362109,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0012897352249449966,7696.818754267506,7696.817464532281,0,0,0,0,0,0
20190713SSLG0,20190713,SS,LG,0,T,74454,1,0,0,0,L,0,19,91,27,23,5,1,0,0,0,0,1,0,3,0,0,0,89,90,613,L   S   W  W   W  SW    D L  L     L   L  L     W   L   W    W L    SW L   L    W     L  L     W S   L  L   L    W   L L      WS    WS W  W  L   L  W S  L      L     WS   WL    W W       W   L    W  L  L  S W      L SW L   SW    W SW   L   SW   L  L   W   L   L    L      L     L       WL      L    W L     L   SW       LW  L W S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,41,2403,153.0,72.0,812.0,3504,25,13716,3084,15,59,27535203,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0018226888305628464,8030.337051618548,8030.335228929717,0,0,0,0,0,0
20190713SSLG0,20190713,LG,SS,0,B,76650,0,1,0,0, ,1,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,91,91,607, WS    L   L     LW  S L     L SW    WW  L      W  WS    L   L  L    L  W   W    W  L    L   SW L    W  W D      WS    WS L  W   W    W  L   WWS    S W  SWL    W WS  L      W    L  L   L    L   WS L  L    SW  W S  L LL   W    L     LL  W  S SW    W    W S W  W  W    WS     L  LW       W   W      L SW   SW SW L     L  L   W  L  W   L W      L S W   L L    S  W   W SW ,35,2447,145.0,54.0,778.0,3505,17,13188,3084,14,74,25438759,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001289050652107977,7715.9819532908705,7715.980664240218,0,0,0,0,0,0
20190713SSLG0,20190713,SS,LG,0,T,99445,0,1,0,1, ,0,3,14,4,3,0,0,0,0,0,0,0,0,1,0,0,0,90,90,613, L   S   W  W   W  SW    D L  L     L   L  L     W   L   W    W L    SW L   L    W     L  L     W S   L  L   L    W   L L      WS    WS W  W  L   L  W S  L      L     WS   WL    W W       W   L    W  L  L  S W      L SW L   SW    W SW   L   SW   L  L   W   L   L    L      L     L       WL      L    W L     L   SW       LW  L W S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,41,2406,153.0,72.0,812.0,3508,25,13730,3087,15,59,27634648,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001820830298616169,8051.1206117989805,8051.118790968681,0,0,0,0,0,0
20190713WOSK0,20190713,WO,SK,0,T,61268,0,1,0,0, ,0,3,11,3,2,0,0,0,0,0,0,0,0,1,0,0,0,93,93,672,    W   S W W W S     SW   W  L  L  SW  SW   SW    W L    W     L  L  SW  SW    WS  W S   W W   S W L W   SWS    W WS   L  W  L    L     SW  WS  L       L L  W    L   L    W   L  W S  L      W  W W   L    L    L   L    W  L   SWW   L   W   L    W   S WL   W    W     L  W S  S W   W L       L  W  W      L S W WSL   W  S  WS  L  WS  WS  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,59,2486,154.0,45.0,842.0,3542,31,13337,3196,16,62,26351207,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0023243608007797855,7903.444702706755,7903.442378345954,0,0,0,0,0,0
20190713WOSK0,20190713,WO,SK,0,T,64051,0,1,0,1, ,0,5,13,6,6,2,1,0,0,1,0,0,0,0,0,0,0,94,93,672,     W   S W W W S     SW   W  L  L  SW  SW   SW    W L    W     L  L  SW  SW    WS  W S   W W   S W L W   SWS    W WS   L  W  L    L     SW  WS  L       L L  W    L   L    W   L  W S  L      W  W W   L    L    L   L    W  L   SWW   L   W   L    W   S WL   W    W     L  W S  S W   W L       L  W  W      L S W WSL   W  S  WS  L  WS  WS  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,59,2491,155.0,45.0,844.0,3548,31,13350,3202,16,63,26415258,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0023220973782771535,7914.940449438202,7914.938127340824,0,0,0,0,0,0
20190713WOSK0,20190713,SK,WO,0,B,64893,0,1,0,0, ,1,1,8,3,2,1,0,0,0,0,0,0,0,1,0,0,0,91,91,721, L      W  L      L WS    SW SW   S W  W W       L  L  SW  W   S  WSW   W  L   W     L   W  W  W   L   S W     W     L   W   W    L   W   WS    SW L     SW    WL     SW SW   L S WL    SW  WS  L        L     LW     L WS       WSW   L     W  WWS     W W  L    WS      L SW  W S SW S  W   S W   SW   W      LSW    L    L    LL    D     SWW   W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,57,2480,119.0,63.0,799.0,3504,20,13506,3142,9,59,28206978,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014808233377758032,8354.157337479639,8354.155856656302,0,0,0,0,0,0
20190713WOSK0,20190713,WO,SK,0,T,65320,1,0,0,0,L,0,16,90,25,23,8,0,0,0,0,0,0,0,2,0,0,2,94,94,674,L     W   S W W W S     SW   W  L  L  SW  SW   SW    W L    W     L  L  SW  SW    WS  W S   W W   S W L W   SWS    W WS   L  W  L    L     SW  WS  L       L L  W    L   L    W   L  W S  L      W  W W   L    L    L   L    W  L   SWW   L   W   L    W   S WL   W    W     L  W S  S W   W L       L  W  W      L S W WSL   W  S  WS  L  WS  WS  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,59,2507,155.0,45.0,852.0,3573,31,13440,3225,16,63,26480578,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002306547619047619,7881.380803571428,7881.378497023809,0,0,0,0,0,0
20190713WOSK0,20190713,SK,WO,0,B,68815,1,0,0,0,W,0,18,97,26,24,6,0,0,1,1,0,0,0,2,0,0,3,91,92,724,W L      W  L      L WS    SW SW   S W  W W       L  L  SW  W   S  WSW   W  L   W     L   W  W  W   L   S W     W     L   W   W    L   W   WS    SW L     SW    WL     SW SW   L S WL    SW  WS  L        L     LW     L WS       WSW   L     W  WWS     W W  L    WS      L SW  W S SW S  W   S W   SW   W      LSW    L    L    LL    D     SWW   W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,57,2498,119.0,64.0,805.0,3530,20,13603,3166,9,60,28275793,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001470263912372271,8314.822906711755,8314.821436447843,0,0,0,0,0,0
