,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,ERA,K/9,BB/9,K/BB,WHIP,BABIP
2819,20160622LGSK0,20160622,LG,SK,0,T,60181,0,1,0,0, ,0,4,19,6,5,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1.0,0.0,1.5,0,4,1,1,1,0,5,0,0.0,6.75,6.75,1.0,1.5,0.25
2820,20160622LGSK0,20160622,SK,LG,0,B,60845,0,1,0,1, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,0,1,0,4,0,0.0,18.0,0.0,0.0,1.0,0.5
2821,20160622LGSK0,20160622,LG,SK,0,T,73117,1,0,0,0,L,0,10,66,19,18,8,2,0,2,0,0,0,0,0,0,1,2,0,0,0,0,7,7,12.0,3.75,3.0,7,10,2,0,8,2,18,0,18.9,5.3999999999999995,0.0,0.0,2.4,0.42857142857142855
2822,20160622LGSK0,20160622,SK,LG,0,B,74838,1,0,0,0,W,0,21,109,27,25,4,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2,0,1.5,0.75,1.8,0,21,1,2,4,0,25,0,0.0,1.2857142857142858,2.5714285714285716,0.5,0.8571428571428571,0.16666666666666666
2823,20160622LGSK0,20160622,SK,LG,0,B,75340,0,1,0,0, ,0,3,14,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
2824,20160622LGSK0,20160622,LG,SK,0,T,79140,0,1,0,0, ,0,7,28,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,7,1,0,0,0,7,0,0.0,3.8571428571428568,0.0,0.0,0.0,0.0
2825,20160622LTHT0,20160622,LT,HT,0,T,60559,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,0,0,0,3,0,0.0,18.0,0.0,0.0,0.0,0.0
2826,20160622LTHT0,20160622,HT,LT,0,B,60636,0,1,0,1, ,0,3,38,8,7,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,2.0,0.0,1.5,2,3,2,1,3,0,7,0,18.0,18.0,9.0,2.0,4.0,0.6
2827,20160622LTHT0,20160622,HT,LT,0,B,63638,0,1,0,0, ,0,10,73,18,18,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,2.0,0.0,0.6,5,10,1,0,8,0,18,0,13.5,2.6999999999999997,0.0,0.0,2.4,0.47058823529411764
2828,20160622LTHT0,20160622,LT,HT,0,T,64764,0,1,0,1, ,0,3,19,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,0.0,0.0,1,3,1,0,2,0,5,0,9.0,9.0,0.0,0.0,2.0,0.5
2829,20160622LTHT0,20160622,HT,LT,0,B,66609,0,1,0,0, ,0,2,28,8,5,4,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,3,3,6.0,9.0,0.0,3,2,1,2,4,0,5,0,40.5,13.5,27.0,0.5,9.0,1.0
2830,20160622LTHT0,20160622,HT,LT,0,B,66659,1,0,0,0,L,0,6,32,12,10,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,4,3.0,4.5,9.0,4,6,0,1,5,0,10,0,18.0,0.0,4.5,0.0,3.0,0.5
2831,20160622LTHT0,20160622,LT,HT,0,T,72535,0,1,0,0, ,0,3,19,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,2,0,5,0,0.0,9.0,0.0,0.0,2.0,0.5
2832,20160622LTHT0,20160622,LT,HT,0,T,72551,0,1,0,0, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
2833,20160622LTHT0,20160622,LT,HT,0,T,73211,1,0,0,0,W,0,15,89,22,20,4,3,0,0,0,0,0,0,0,0,2,4,0,2,0,0,4,3,0.75,0.0,0.0,3,15,4,0,4,0,20,0,5.4,7.2,0.0,0.0,0.8,0.25
2834,20160622LTHT0,20160622,HT,LT,0,B,75668,0,1,0,0, ,0,6,53,14,12,6,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,4,3.0,0.0,6.0,4,6,1,2,6,0,12,0,18.0,4.5,9.0,0.5,4.0,0.5454545454545454
2835,20160622SSWO0,20160622,WO,SS,0,B,62937,1,0,0,0,W,0,21,102,25,24,3,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1.0,0.4,1.5,0,21,6,1,3,0,24,0,0.0,7.714285714285714,1.2857142857142858,6.0,0.5714285714285714,0.16666666666666666
2836,20160622SSWO0,20160622,SS,WO,0,T,66493,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
2837,20160622SSWO0,20160622,SS,WO,0,T,74454,1,0,0,0,L,0,21,94,29,28,10,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,4,4,1.8,1.071428571,1.125,4,21,1,0,10,2,28,0,5.142857142857143,1.2857142857142858,0.0,0.0,1.4285714285714286,0.32
2838,20160622SSWO0,20160622,WO,SS,0,B,75342,0,1,0,0, ,0,3,21,4,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,3,0,1,1,0,3,0,0.0,0.0,9.0,0.0,2.0,0.3333333333333333
2839,20160622SSWO0,20160622,WO,SS,0,B,76350,0,1,0,1, ,0,3,17,5,5,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,6.0,1,3,2,0,2,0,5,0,9.0,18.0,0.0,0.0,2.0,0.6666666666666666
2840,20160623HHNC0,20160623,HH,NC,0,T,60768,1,0,0,0, ,0,5,43,11,10,5,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,3,3,6.0,3.0,6.0,3,5,2,0,5,0,10,1,16.2,10.799999999999999,0.0,0.0,3.0,0.5555555555555556
2841,20160623HHNC0,20160623,NC,HH,0,B,62966,0,1,0,0, ,0,4,22,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.5,1.5,0,4,0,1,1,0,5,0,0.0,0.0,6.75,0.0,1.5,0.2
2842,20160623HHNC0,20160623,NC,HH,0,B,65931,1,0,0,0, ,0,18,91,24,23,7,1,0,0,0,1,0,0,0,0,1,5,1,0,0,0,2,2,1.2,0.705882353,0.857142857,2,18,5,0,7,0,23,0,3.0,7.5,0.0,0.0,1.1666666666666667,0.3888888888888889
2843,20160623HHNC0,20160623,HH,NC,0,T,72447,0,1,0,0, ,0,8,41,9,7,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0.0,0.75,1.5,0,8,0,2,0,0,7,0,0.0,0.0,6.75,0.0,0.75,0.0
2844,20160623HHNC0,20160623,HH,NC,0,T,74167,0,1,0,0, ,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2845,20160623HHNC0,20160623,HH,NC,0,T,74731,0,1,0,1,D,0,3,13,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.5,1.0,3.0,0,3,0,1,0,0,2,0,0.0,0.0,9.0,0.0,1.0,0.0
2846,20160623HHNC0,20160623,HH,NC,0,T,74857,0,1,0,0, ,0,7,38,9,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.857142857,1.5,0,7,1,1,1,0,8,0,0.0,3.8571428571428568,3.8571428571428568,1.0,0.8571428571428571,0.14285714285714285
2847,20160623HHNC0,20160623,NC,HH,0,B,75867,0,1,0,0, ,0,2,8,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,1.5,0.0,1,2,0,0,1,0,2,0,13.5,0.0,0.0,0.0,1.5,0.5
2848,20160623HHNC0,20160623,NC,HH,0,B,76118,0,1,0,1,D,0,6,31,6,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0,6,5,0,0,0,6,0,0.0,22.5,0.0,0.0,0.0,0.0
2849,20160623HHNC0,20160623,NC,HH,0,B,78352,0,1,0,0, ,0,6,22,8,7,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,1.0,0.0,0,6,1,1,1,0,7,0,0.0,4.5,4.5,1.0,1.0,0.16666666666666666
2850,20160623HHNC0,20160623,HH,NC,0,T,79764,0,1,0,0, ,0,4,30,7,5,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1.5,2.0,1.5,0,4,2,2,1,0,5,0,0.0,13.5,13.5,1.0,2.25,0.3333333333333333
2851,20160623HHNC0,20160623,HH,NC,0,T,99737,0,1,0,0, ,0,9,43,8,8,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.0,0.0,0,9,5,0,0,0,8,0,0.0,15.0,0.0,0.0,0.0,0.0
2852,20160623KTOB0,20160623,OB,KT,0,B,62242,0,1,0,0, ,0,3,24,7,6,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1.0,3.0,1.5,2,3,0,0,3,0,6,0,18.0,0.0,0.0,0.0,3.0,0.5
2853,20160623KTOB0,20160623,KT,OB,0,T,64017,0,1,0,0, ,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2854,20160623KTOB0,20160623,KT,OB,0,T,65060,1,0,0,0,W,0,17,79,25,24,9,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,3,1.0,1.636363636,2.0,3,17,1,1,9,0,24,0,4.764705882352941,1.588235294117647,1.588235294117647,1.0,1.7647058823529411,0.391304347826087
2855,20160623KTOB0,20160623,KT,OB,0,T,65062,0,1,0,1,S,0,5,31,8,8,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0.6,1.5,3.0,1,5,1,0,4,0,8,0,5.3999999999999995,5.3999999999999995,0.0,0.0,2.4,0.5714285714285714
2856,20160623KTOB0,20160623,KT,OB,0,T,65067,0,1,0,0, ,1,3,15,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0,3,0,0,2,0,4,0,0.0,0.0,0.0,0.0,2.0,0.5
2857,20160623KTOB0,20160623,OB,KT,0,B,66226,1,0,0,0,L,0,21,114,29,23,4,0,1,0,0,0,1,0,4,0,1,5,0,0,0,0,4,4,3.0,1.384615385,0.857142857,4,21,5,4,4,0,23,0,5.142857142857143,6.428571428571429,5.142857142857143,1.25,1.1428571428571428,0.2222222222222222
2858,20160623KTOB0,20160623,KT,OB,0,T,75149,0,1,0,0, ,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2859,20160623KTOB0,20160623,OB,KT,0,B,78257,0,1,0,0, ,0,0,11,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.0,0.0,0.0,2,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
2860,20160623KTOB0,20160623,OB,KT,0,B,79349,0,1,0,1, ,0,3,24,6,5,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,3.0,0.0,6.0,1,3,2,1,2,0,5,0,9.0,18.0,9.0,2.0,3.0,0.6666666666666666
2861,20160623LGSK0,20160623,LG,SK,0,T,60146,0,1,0,1, ,0,13,74,20,17,5,2,0,0,0,0,0,0,3,0,0,2,1,1,0,0,1,1,1.0,0.0,6.0,1,13,2,3,5,0,17,0,2.076923076923077,4.153846153846154,6.230769230769231,0.6666666666666666,1.8461538461538463,0.3333333333333333
2862,20160623LGSK0,20160623,LG,SK,0,T,66154,1,0,0,0,L,0,11,85,26,20,6,0,0,2,0,0,0,0,4,0,2,0,0,2,0,0,9,3,0.0,3.0,2.25,3,11,0,4,6,2,20,0,7.363636363636364,0.0,9.818181818181818,0.0,2.7272727272727275,0.2222222222222222
2863,20160623LGSK0,20160623,SK,LG,0,B,77829,1,0,1,1,W,0,27,109,36,33,6,2,0,0,0,0,0,0,3,0,0,13,0,0,0,0,2,2,0.75,0.0,1.0,2,27,13,3,6,0,33,0,2.0,13.0,3.0,4.333333333333333,1.0,0.3
2864,20160623LTHT0,20160623,HT,LT,0,B,61643,0,1,0,1, ,0,3,20,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.5,0,3,0,0,1,0,4,0,0.0,0.0,0.0,0.0,1.0,0.25
2865,20160623LTHT0,20160623,LT,HT,0,T,62655,0,1,0,0, ,0,1,19,4,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,3.0,0.0,3.0,0,1,1,1,1,0,3,0,0.0,27.0,27.0,1.0,6.0,0.5
2866,20160623LTHT0,20160623,LT,HT,0,T,65543,1,0,0,0,L,0,21,108,28,27,8,3,1,0,0,2,0,0,0,0,1,5,0,0,0,0,5,5,3.75,1.9090909090000001,1.5,5,21,5,0,8,0,27,0,6.428571428571429,6.428571428571429,0.0,0.0,1.1428571428571428,0.36363636363636365
2867,20160623LTHT0,20160623,HT,LT,0,B,70142,0,1,0,0, ,1,3,14,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
2868,20160623LTHT0,20160623,LT,HT,0,T,72535,0,1,0,1, ,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2869,20160623LTHT0,20160623,HT,LT,0,B,77637,1,0,0,0,W,0,21,101,25,25,4,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,2,2,0.0,0.23076923100000002,0.857142857,2,21,9,0,4,1,25,0,2.5714285714285716,11.571428571428571,0.0,0.0,0.5714285714285714,0.2
2870,20160623SSWO0,20160623,WO,SS,0,B,60339,0,1,0,1, ,0,3,16,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
2871,20160623SSWO0,20160623,SS,WO,0,T,61411,0,1,0,1,S,0,5,21,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,0.0,1.5,0,5,0,1,0,0,5,0,0.0,0.0,5.3999999999999995,0.0,0.6,0.0
2872,20160623SSWO0,20160623,WO,SS,0,B,65331,1,0,0,0,L,0,18,107,29,25,8,2,0,0,1,0,2,0,2,0,0,6,1,1,0,0,3,3,0.0,1.714285714,3.75,3,18,6,2,8,0,25,0,4.5,9.0,3.0,3.0,1.6666666666666667,0.42105263157894735
2873,20160623SSWO0,20160623,WO,SS,0,B,65368,0,1,0,0, ,0,6,37,10,8,2,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,1.5,0.0,1.0,1,6,1,2,2,0,8,0,4.5,4.5,9.0,0.5,2.0,0.2857142857142857
2874,20160623SSWO0,20160623,SS,WO,0,T,72463,0,1,0,0, ,1,6,30,9,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0,0.0,0.0,0,6,0,1,1,0,7,0,0.0,0.0,4.5,0.0,1.0,0.14285714285714285
2875,20160623SSWO0,20160623,SS,WO,0,T,76461,1,0,0,0,W,0,16,82,20,18,2,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0.0,0.5,1.5,0,16,3,2,2,0,18,0,0.0,5.0625,3.375,1.5,0.75,0.13333333333333333
2876,20160624HTNC0,20160624,NC,HT,0,B,61323,1,0,0,0, ,0,15,99,24,16,3,1,0,0,1,0,1,0,5,0,2,5,1,0,0,0,1,1,1.0,1.6,2.4,1,15,5,5,3,0,16,0,1.8,9.0,9.0,1.0,1.6,0.2727272727272727
2877,20160624HTNC0,20160624,HT,NC,0,T,61666,0,1,0,0, ,1,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,0,0,0,3,0,0.0,18.0,0.0,0.0,0.0,0.0
2878,20160624HTNC0,20160624,NC,HT,0,B,62966,0,1,0,0, ,0,5,20,6,6,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.6,0.0,1,5,2,0,1,0,6,0,5.3999999999999995,10.799999999999999,0.0,0.0,0.6,0.25
2879,20160624HTNC0,20160624,NC,HT,0,B,63950,0,1,0,1, ,0,3,17,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,1.5,6.0,3.0,2,3,0,0,3,0,6,0,18.0,0.0,0.0,0.0,3.0,0.5
2880,20160624HTNC0,20160624,HT,NC,0,T,66643,1,0,0,0,W,0,21,113,29,25,6,1,0,0,0,0,1,1,2,0,0,8,0,0,0,0,2,2,2.0,1.142857143,0.857142857,2,21,8,2,6,0,25,1,2.5714285714285716,10.285714285714286,2.5714285714285716,4.0,1.1428571428571428,0.3333333333333333
2881,20160624HTNC0,20160624,HT,NC,0,T,70142,0,1,0,1, ,0,3,22,5,4,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1.5,0.0,0.0,0,3,2,1,1,0,4,0,0.0,18.0,9.0,2.0,2.0,0.5
2882,20160624HTNC0,20160624,NC,HT,0,B,75867,0,1,0,0,L,0,4,31,6,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,1.5,3.0,1,4,1,1,1,1,5,0,6.75,6.75,6.75,1.0,1.5,0.0
2883,20160624KTSS0,20160624,KT,SS,0,T,64017,0,1,0,0, ,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2884,20160624KTSS0,20160624,KT,SS,0,T,65057,0,1,0,0,W,0,7,30,7,6,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0.0,0.428571429,0.0,0,7,2,1,0,0,6,0,0.0,7.7142857142857135,3.8571428571428568,2.0,0.42857142857142855,0.0
2885,20160624KTSS0,20160624,KT,SS,0,T,65062,0,1,0,1,S,0,3,22,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0,3,2,0,1,0,4,0,0.0,18.0,0.0,0.0,1.0,0.5
2886,20160624KTSS0,20160624,KT,SS,0,T,67845,1,0,0,0, ,0,16,97,24,18,4,0,0,0,1,0,1,0,4,0,1,3,1,0,0,0,4,2,2.25,1.5,0.857142857,2,16,3,4,4,0,18,0,3.375,5.0625,6.75,0.75,1.5,0.26666666666666666
2887,20160624KTSS0,20160624,SS,KT,0,B,72463,0,1,0,0,L,0,3,25,6,6,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0.0,3.0,1.5,2,3,2,0,3,1,6,0,18.0,18.0,0.0,0.0,3.0,0.6666666666666666
2888,20160624KTSS0,20160624,SS,KT,0,B,76455,1,0,0,0, ,0,21,130,29,24,5,0,0,0,0,0,0,1,4,0,0,5,1,1,0,0,3,3,0.5,1.285714286,2.0,3,21,5,4,5,0,24,1,3.857142857142857,6.428571428571429,5.142857142857143,1.25,1.2857142857142858,0.25
2889,20160624KTSS0,20160624,SS,KT,0,B,77446,0,1,0,1, ,0,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0.0,9.0,0.0,0.0,0.0,0.0
2890,20160624LTHH0,20160624,LT,HH,0,T,62655,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0.0,9.0,0.0,0.0,0.0,0.0
2891,20160624LTHH0,20160624,LT,HH,0,T,65546,1,0,0,0, ,0,18,105,21,19,4,1,0,1,0,1,0,0,1,0,1,7,1,0,0,0,1,1,0.0,0.833333333,1.2,1,18,7,1,4,1,19,0,1.5,10.5,1.5,7.0,0.8333333333333334,0.2727272727272727
2892,20160624LTHH0,20160624,LT,HH,0,T,72535,0,1,0,0, ,0,2,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.5,0.0,1,2,0,0,1,0,3,0,13.5,0.0,0.0,0.0,1.5,0.3333333333333333
2893,20160624LTHH0,20160624,LT,HH,0,T,72862,0,1,0,1,W,0,7,36,9,9,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.857142857,1.5,0,7,3,0,2,0,9,0,0.0,11.571428571428571,0.0,0.0,0.8571428571428571,0.3333333333333333
2894,20160624LTHH0,20160624,HH,LT,0,B,73750,1,0,0,0, ,0,18,90,23,21,5,1,0,1,0,0,1,0,1,0,0,3,1,0,0,0,1,1,0.0,1.0,0.857142857,1,18,3,1,5,1,21,0,1.5,4.5,1.5,3.0,1.0,0.23529411764705882
2895,20160624LTHH0,20160624,HH,LT,0,B,74167,0,1,0,0, ,0,3,22,6,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.0,3.0,1.5,1,3,1,0,3,0,6,0,9.0,9.0,0.0,0.0,3.0,0.6
2896,20160624LTHH0,20160624,HH,LT,0,B,74731,0,1,0,0, ,0,2,14,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,0.0,0,2,0,0,1,0,3,0,0.0,0.0,0.0,0.0,1.5,0.3333333333333333
2897,20160624LTHH0,20160624,HH,LT,0,B,74857,0,1,0,0, ,0,4,18,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.75,0.0,0,4,1,0,1,0,5,0,0.0,6.75,0.0,0.0,0.75,0.25
2898,20160624LTHH0,20160624,HH,LT,0,B,99314,0,1,0,1,L,0,3,23,6,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,6.0,4.0,1.5,2,3,0,1,3,0,5,0,18.0,0.0,9.0,0.0,4.0,0.6
2899,20160624OBSK0,20160624,SK,OB,0,B,65856,1,0,0,0,W,0,24,114,34,33,9,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,3,1,0.75,1.2,1.5,1,24,5,1,9,0,33,0,1.125,5.625,1.125,5.0,1.25,0.32142857142857145
2900,20160624OBSK0,20160624,SK,OB,0,B,76858,0,1,0,1,S,0,3,16,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,1,0,3,0,0.0,9.0,0.0,0.0,1.0,0.5
2901,20160624OBSK0,20160624,OB,SK,0,T,79349,0,1,0,1, ,0,4,27,5,4,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,1.5,0,4,2,0,1,0,4,0,0.0,13.5,0.0,0.0,0.75,0.5
2902,20160624OBSK0,20160624,OB,SK,0,T,79535,1,0,0,0,L,0,20,95,29,27,8,1,1,1,0,0,1,0,1,0,0,4,0,0,0,0,5,5,3.0,1.25,1.5,5,20,4,1,8,1,27,0,6.75,5.3999999999999995,1.3499999999999999,4.0,1.3499999999999999,0.3181818181818182
2903,20160624WOLG0,20160624,LG,WO,0,B,61891,0,1,0,1,S,0,3,20,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0,3,2,0,1,0,4,0,0.0,18.0,0.0,0.0,1.0,0.5
2904,20160624WOLG0,20160624,WO,LG,0,T,65343,0,1,0,0, ,1,6,39,9,9,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,1.5,1,6,2,0,3,1,9,0,4.5,9.0,0.0,0.0,1.5,0.3333333333333333
2905,20160624WOLG0,20160624,LG,WO,0,B,71118,0,1,0,0,W,0,4,9,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.75,3.0,0,4,0,0,1,0,4,0,0.0,0.0,0.0,0.0,0.75,0.25
2906,20160624WOLG0,20160624,WO,LG,0,T,72749,0,1,0,0, ,1,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0.0,9.0,0.0,0.0,0.0,0.0
2907,20160624WOLG0,20160624,LG,WO,0,B,74139,1,0,0,0, ,0,12,76,21,17,5,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,6,6,4.5,6.0,7.5,6,12,0,4,5,2,17,0,13.5,0.0,9.0,0.0,2.25,0.2
2908,20160624WOLG0,20160624,WO,LG,0,T,75258,1,0,0,0, ,0,9,56,16,15,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,4.5,0.0,15.0,2,9,1,1,6,0,15,0,6.0,3.0,3.0,1.0,2.3333333333333335,0.42857142857142855
2909,20160624WOLG0,20160624,WO,LG,0,T,75342,0,1,0,0,L,0,2,16,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,3.0,0.0,2,2,0,0,2,0,4,0,27.0,0.0,0.0,0.0,3.0,0.5
2910,20160624WOLG0,20160624,WO,LG,0,T,76350,0,1,0,1, ,0,1,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.0,3.0,1,1,0,0,1,1,2,0,27.0,0.0,0.0,0.0,3.0,0.0
2911,20160624WOLG0,20160624,WO,LG,0,T,76430,0,1,0,0, ,0,3,29,7,7,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,1.5,1.5,3,3,0,0,4,0,7,0,27.0,0.0,0.0,0.0,4.0,0.5714285714285714
2912,20160624WOLG0,20160624,LG,WO,0,B,76650,0,1,0,0, ,0,4,15,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,4,2,0,0,0,4,0,0.0,13.5,0.0,0.0,0.0,0.0
2913,20160624WOLG0,20160624,LG,WO,0,B,79140,0,1,0,0, ,0,4,24,5,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1.0,0.0,3.0,1,4,0,1,1,0,3,1,6.75,0.0,6.75,0.0,1.5,0.25
2914,20160625HTNC0,20160625,NC,HT,0,B,60263,1,0,0,0,L,0,16,106,24,19,4,1,0,0,1,0,0,0,5,0,0,7,1,1,0,0,4,3,1.5,1.6875,3.0,3,16,7,5,4,0,19,0,5.0625,11.8125,8.4375,1.4,1.6875,0.3333333333333333
