G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP,WLS
20180805SKLG0,20180805,LG,SK,0,B,36,35,3,3,9,3,0,1,0,0,0,0,1,0,0,6,1,1,6,0.28571428600000004,7,2,0.29862215156332805,0.4541600423953365,0.15553789083200847,0.3572625029911462,0.8114225453864827,3.815,3.682,0.3525456925273679,0.3425863236289777,W
20180805SSLT0,20180805,LT,SS,0,B,37,35,2,2,10,1,0,1,1,0,0,0,2,0,0,8,2,0,8,0.0,8,0,0.2879738205617671,0.4649577311153532,0.17698391055358606,0.35404942500611697,0.8190071561214701,4.064864864864863,3.9659999999999993,0.3528469412624909,0.33540372670807456,L
20180805SSLT0,20180805,SS,LT,0,T,43,37,8,8,12,1,0,3,1,0,1,1,3,0,1,8,0,0,8,0.375,8,3,0.287710970464135,0.4248417721518987,0.1371308016877637,0.3537334593572779,0.7785752315091766,9.153488372093022,8.675999999999998,0.34136380684481954,0.332774798927614,W
20180805WOKT0,20180805,WO,KT,0,T,57,44,19,20,20,6,0,3,2,0,0,2,9,0,2,5,1,0,10,0.473684211,19,9,0.2817337461300309,0.4370485036119711,0.15531475748194018,0.3504371836171192,0.7874856872290903,21.021052631578947,16.410000000000004,0.3437607996323529,0.3363384188626907,L
20180805WOKT0,20180805,KT,WO,0,B,36,33,2,2,8,1,0,0,0,0,0,0,3,0,0,8,2,0,7,0.1,10,1,0.2739839646115565,0.4545203207077689,0.18053635609621232,0.3370955605718585,0.7916158812796275,2.445,2.186,0.3416177278401998,0.3156716417910448,W
20180807HHOB0,20180807,HH,OB,0,T,40,32,4,4,7,3,0,1,1,2,0,0,7,0,1,6,0,0,9,0.181818182,11,2,0.2753938077131993,0.4141770776751765,0.1387832699619772,0.34180929095354523,0.7559863686287218,5.0699999999999985,5.062,0.333312255859375,0.32854061826024444,W
20180807HHOB0,20180807,OB,HH,0,B,42,29,6,6,8,1,0,1,2,0,1,0,10,0,2,7,0,0,12,0.1875,16,3,0.30867482703565724,0.4909526343799894,0.18227780734433213,0.3723303274798291,0.8632829618598186,7.942857142857143,7.694,0.3711205188679245,0.3486707566462168,L
20180807HTWO0,20180807,WO,HT,0,B,42,40,9,9,19,5,0,3,2,1,0,1,1,0,0,8,0,0,9,0.388888889,18,7,0.2837078651685393,0.4410112359550562,0.15730337078651685,0.351640838650866,0.7926520746059222,15.751904761904767,12.215999999999998,0.3456244879380974,0.3383665065202471,L
20180807HTWO0,20180807,HT,WO,0,T,37,32,1,1,7,0,0,0,2,1,0,0,5,0,0,5,1,0,9,0.1,10,1,0.29245018243053605,0.4541117036205445,0.16166152119000846,0.3589357429718876,0.813047446592432,2.5243243243243243,2.58,0.3518362864986274,0.32581100141043723,W
20180807KTNC0,20180807,KT,NC,0,T,41,38,12,12,12,3,0,6,0,0,0,0,3,0,0,9,0,2,2,0.75,4,3,0.2744186046511628,0.4588235294117647,0.18440492476060188,0.3373882820258193,0.7962118114375841,12.358536585365856,10.908,0.34305116164112703,0.31520532741398444,L
20180807KTNC0,20180807,NC,KT,0,B,43,40,9,10,14,3,0,2,0,0,0,1,1,0,1,8,1,0,6,0.375,8,3,0.253907321085824,0.3871675349602413,0.13326021387441733,0.3216662558540794,0.7088337908143207,8.386046511627908,7.816,0.31287380309354285,0.3019622093023256,W
20180807LGLT0,20180807,LT,LG,0,B,35,33,4,4,9,2,1,2,1,0,0,1,1,0,0,9,0,0,7,0.166666667,6,1,0.28783783783783784,0.465945945945946,0.17810810810810812,0.3534691897137312,0.8194151356596772,5.8,6.018000000000002,0.3527955534074432,0.3351449275362319,W
20180807LGLT0,20180807,LG,LT,0,T,39,34,3,3,7,3,0,1,0,0,0,0,5,0,0,12,0,1,9,0.111111111,9,1,0.2977941176470588,0.4535189075630252,0.1557247899159664,0.3568041725936463,0.8103230801566714,4.4,4.274,0.3521268568733789,0.3421848739495798,L
20180807SSSK0,20180807,SK,SS,0,B,42,35,8,8,9,2,0,1,0,0,0,1,3,0,3,9,0,2,7,0.181818182,11,2,0.2837649679754943,0.4831523252575884,0.1993873572820941,0.3578843302026693,0.8410366554602577,5.742857142857143,5.877999999999999,0.3605854554358473,0.31697264893218435,L
20180807SSSK0,20180807,SS,SK,0,T,48,40,10,10,16,2,0,2,0,4,1,0,6,0,1,6,0,0,11,0.428571429,14,6,0.2888830897703549,0.42667014613778703,0.1377870563674321,0.35522318298667915,0.7818933291244662,10.42625,9.252000000000002,0.3427457116365322,0.3338859416445623,W
20180808HHOB0,20180808,OB,HH,0,B,33,33,1,2,7,2,0,1,0,0,0,0,0,0,0,5,0,1,4,0.0,2,0,0.3078343445001319,0.4898443682405698,0.18201002374043784,0.3710854720979515,0.8609298403385213,2.5454545454545454,2.5,0.37013152351977535,0.3475177304964539,L
20180808HHOB0,20180808,HH,OB,0,T,41,35,8,8,10,1,0,1,0,0,2,0,2,0,2,5,1,1,6,0.4166666670000001,12,5,0.2754909873553941,0.41404358353510895,0.13855259617971485,0.3419714216517317,0.7560150051868406,5.098536585365854,4.94,0.3332521150592217,0.328352899324084,W
20180808HTWO0,20180808,HT,WO,0,T,49,37,6,6,12,2,0,0,0,2,2,1,6,0,3,6,0,2,13,0.27777777800000003,18,5,0.2927777777777778,0.4533333333333333,0.1605555555555555,0.3599603076159762,0.8132936409493094,6.940816326530611,7.0120000000000005,0.35209738658777123,0.3263598326359833,W
20180808HTWO0,20180808,WO,HT,0,B,46,39,6,7,15,3,0,1,0,2,1,1,5,1,0,5,0,1,10,0.333333333,12,4,0.2847029077117573,0.4419721871049305,0.1572692793931732,0.3525829009699977,0.7945550880749281,9.031304347826083,8.279999999999998,0.3463124577607569,0.33921302578019,L
20180808KTNC0,20180808,NC,KT,0,B,43,38,7,7,14,4,0,2,0,0,0,0,4,0,1,5,0,0,12,0.176470588,17,3,0.25508819538670285,0.3896879240162822,0.13459972862957936,0.3229268292682927,0.7126147532845749,11.17906976744186,9.26,0.31439115646258503,0.3029105282069709,L
20180808KTNC0,20180808,KT,NC,0,T,35,30,3,3,6,1,0,1,0,1,0,1,4,0,0,8,2,0,5,0.333333333,6,2,0.2738127544097693,0.4578018995929444,0.18398914518317505,0.33694314545902043,0.7947450450519649,2.312,2.6060000000000003,0.342481744670424,0.3144954128440367,W
20180808LGLT0,20180808,LG,LT,0,T,31,29,1,1,2,0,0,1,0,0,0,0,2,0,0,8,0,0,3,0.0,0,0,0.29606463382851184,0.4513943184779776,0.15532968464946573,0.35514238644386914,0.8065367049218467,0.7122580645161289,0.1260000000000001,0.350561563670412,0.3402337228714524,W
20180808LGLT0,20180808,LT,LG,0,B,34,29,2,2,6,0,0,0,0,0,1,0,4,0,0,4,0,0,8,0.222222222,9,2,0.28720836685438456,0.4639313488871011,0.17672298203271652,0.3530685920577617,0.8169999409448628,2.223529411764705,2.2980000000000005,0.3519395973154362,0.3342908438061041,L
20180808SSSK0,20180808,SK,SS,0,B,46,36,12,12,14,4,0,2,1,0,0,1,5,0,4,5,1,0,10,0.3125,16,5,0.28480838158257515,0.4849738075544528,0.2001654259718776,0.35948191593352885,0.8444557234879816,13.094782608695652,10.98,0.3620617433414044,0.3178955168580956,W
20180808SSSK0,20180808,SS,SK,0,T,30,29,0,0,3,0,0,0,0,0,0,0,0,0,1,10,1,1,3,0.0,0,0,0.2874902874902875,0.42424242424242425,0.13675213675213674,0.3536783476444651,0.7779207718868894,0.326,-0.9499999999999998,0.3411873848987109,0.3327841845140033,L
20180809LTHT0,20180809,HT,LT,0,B,34,31,4,4,6,1,0,1,0,0,1,0,1,0,1,6,1,0,3,0.333333333,6,2,0.2919305976315065,0.4522170201046544,0.1602864224731479,0.359005905511811,0.8112229256164654,2.272941176470588,2.212,0.3511894865525673,0.3253803596127248,L
20180809LTHT0,20180809,LT,HT,0,T,45,39,11,11,14,2,0,3,0,1,0,1,2,0,3,8,0,0,7,0.428571429,7,3,0.2879511677282378,0.4657643312101911,0.17781316348195325,0.3538095238095238,0.8195738550197149,10.728,9.696,0.3529376333886649,0.3347547974413646,W
20180809OBKT0,20180809,KT,OB,0,B,34,29,2,2,3,1,0,0,0,0,1,0,4,0,0,8,0,0,5,0.25,4,1,0.2724824986537426,0.4553042541733979,0.18282175551965532,0.3359375,0.7912417541733979,1.1447058823529408,0.7160000000000002,0.3411066828675577,0.31318281136198106,L
20180809OBKT0,20180809,OB,KT,0,T,44,38,4,4,12,1,0,1,1,0,1,0,3,0,2,9,0,0,13,0.14285714300000002,14,2,0.3079132932880648,0.4891616610080961,0.18124836772003133,0.3713286713286713,0.8604903323367674,7.08590909090909,6.667999999999998,0.3700613852212185,0.3479424556707929,W
20180809SKNC0,20180809,SK,NC,0,T,34,27,3,3,3,1,0,1,0,0,0,0,7,0,0,8,0,0,6,0.25,4,1,0.2835249042145594,0.4833059660645868,0.19978106185002736,0.3589432864760058,0.8422492525405926,2.594117647058824,2.8160000000000007,0.3612910662824208,0.31652557968347445,W
20180809SKNC0,20180809,NC,SK,0,B,40,33,6,6,10,2,0,3,0,0,1,0,6,1,0,9,0,1,10,0.272727273,11,3,0.25551371705217857,0.39187735341581503,0.1363636363636364,0.3237496979946847,0.7156270514104996,9.128,8.107999999999999,0.3153595667870037,0.30313837375178315,L
20180809SSLG0,20180809,SS,LG,0,T,44,40,8,9,15,2,2,0,2,0,0,2,2,0,0,7,1,0,8,0.35714285700000004,14,5,0.2883875929248911,0.4252755703665727,0.13688797744168155,0.354008729611762,0.7792842999783347,8.58181818181818,8.123999999999999,0.34166818596171383,0.3338762214983713,W
20180809SSLG0,20180809,LG,SS,0,B,38,36,6,6,12,1,0,2,0,1,0,0,2,0,0,4,2,0,5,0.5,6,3,0.29641105086496256,0.4521043119029176,0.15569326103795506,0.35526008864007463,0.8073644005429923,5.650526315789473,5.527999999999999,0.3508786542923434,0.3401652892561983,L
20180809WOHH0,20180809,WO,HH,0,T,54,51,16,16,25,6,0,1,2,0,0,0,3,0,0,4,2,1,11,0.5,26,13,0.2873190214677983,0.4448327508736895,0.15751372940589115,0.3545798974816136,0.799412648355303,17.246666666666666,13.027999999999999,0.3483926107277988,0.3420173680694723,L
20180809WOHH0,20180809,HH,WO,0,B,39,37,5,5,13,1,0,1,0,1,0,0,2,0,0,4,1,2,7,0.444444444,9,4,0.2762386787426745,0.4144912093766649,0.1382525306339904,0.3423704414587332,0.756861650835398,5.84,5.457999999999998,0.3336530172413793,0.3288779458318677,W
20180810OBKT0,20180810,OB,KT,0,T,35,35,1,1,9,1,0,0,0,0,0,0,0,0,0,5,1,0,7,0.2,5,1,0.30745341614906835,0.4873188405797101,0.1798654244306418,0.37040462427745663,0.8577234648571668,2.2857142857142856,1.97,0.3690618106617647,0.34746604836038425,W
20180810OBKT0,20180810,KT,OB,0,B,38,35,7,7,13,1,0,1,1,1,1,0,2,0,0,3,0,0,7,0.545454545,11,6,0.2734062416644438,0.4555881568418245,0.18218191517738064,0.336559399951609,0.7921475567934335,6.837894736842105,6.236000000000001,0.3415181796291837,0.3140079222182211,L
20180810SKNC0,20180810,NC,SK,0,B,43,35,8,8,10,1,0,2,0,0,1,0,6,0,1,7,1,2,8,0.214285714,14,3,0.2557953637090328,0.3927524646949108,0.136957100985878,0.32456350155465197,0.7173159662495627,7.196279069767443,6.843999999999999,0.3160609814197237,0.30318021201413425,L
20180810SKNC0,20180810,SK,NC,0,T,44,35,12,12,9,3,0,3,0,1,1,0,7,0,1,5,0,0,5,0.333333333,12,4,0.2832746001626457,0.4844131200867444,0.20113851992409865,0.3593187814823699,0.8437319015691143,8.581818181818182,8.04,0.3617652091254753,0.315597667638484,W
20180810SSLG0,20180810,LG,SS,0,B,41,34,11,12,12,4,0,0,1,0,2,0,5,0,0,6,1,1,5,0.5,12,6,0.296902994625032,0.4522651650883031,0.15536217046327105,0.3559870550161812,0.8082522201044843,7.3599999999999985,6.442,0.3512399448402666,0.3409760890926957,W
20180810SSLG0,20180810,SS,LG,0,T,50,40,9,10,15,0,1,1,0,0,1,1,6,0,2,8,0,2,13,0.411764706,17,7,0.28926668358284696,0.42603400152245613,0.13676731793960922,0.35529304861426625,0.7813270501367224,10.6352,9.796,0.3425984677782785,0.3349451966473243,L
20180810WOHH0,20180810,HH,WO,0,B,41,37,4,4,10,3,0,2,3,0,0,0,2,0,2,8,0,1,10,0.2,10,2,0.27618042732788184,0.4154576628857821,0.13927723555790028,0.3423616060822048,0.7578192689679869,7.3756097560975595,6.9460000000000015,0.3339656153663742,0.32857142857142857,L
20180810WOHH0,20180810,WO,HH,0,T,45,42,8,9,17,3,1,1,3,1,0,1,2,0,0,10,0,0,9,0.294117647,17,5,0.2885375494071146,0.4463932806324111,0.15785573122529645,0.3552515445719329,0.8016448252043441,11.04,9.579999999999998,0.349258704275011,0.34368803701255785,W
20180811HTSK0,20180811,SK,HT,0,B,35,32,4,4,8,3,0,2,0,0,0,1,2,0,0,4,2,2,4,0.0,5,0,0.2829884439666756,0.4848159097016931,0.20182746573501748,0.3587059942911513,0.8435219039928443,4.123428571428572,4.658,0.36152722130568,0.3146878383255143,W
20180811HTSK0,20180811,HT,SK,0,T,58,49,17,18,24,5,0,4,0,0,1,0,4,0,4,5,1,0,13,0.409090909,22,9,0.2945652173913044,0.4573369565217391,0.16277173913043474,0.3618053870419801,0.8191423435637193,23.30344827586207,16.959999999999994,0.35431991321118617,0.32776261937244205,L
20180811KTHH0,20180811,HH,KT,0,B,35,29,5,5,7,3,1,0,1,0,1,0,4,0,1,7,1,0,6,0.3,10,3,0.2759162303664921,0.4154450261780105,0.13952879581151836,0.34244638227669105,0.7578914084547015,4.506857142857143,4.2139999999999995,0.3339626058325494,0.3284923928077455,W
20180811KTHH0,20180811,KT,HH,0,T,37,31,3,3,9,3,0,1,0,1,1,1,4,0,0,9,1,1,7,0.333333333,9,3,0.27354497354497354,0.4558201058201058,0.1822751322751323,0.3367714080115136,0.7925915138316194,5.077837837837838,5.127999999999999,0.34162577565632457,0.3143979992854591,L
20180811LGWO0,20180811,WO,LG,0,B,48,39,13,13,18,3,0,3,0,0,1,0,6,1,2,4,1,2,11,0.294117647,17,5,0.2901884022510399,0.44947394176657696,0.1592855395155371,0.3572832496178205,0.8067571913843974,16.843749999999996,12.858000000000002,0.3512342420937841,0.34499672988881624,W
20180811LGWO0,20180811,LG,WO,0,T,41,37,8,8,11,2,0,1,1,0,1,1,2,0,0,10,0,0,6,0.4166666670000001,12,5,0.29690669371196754,0.452079107505071,0.15517241379310348,0.3557031607879065,0.8077822682929776,5.732682926829268,5.729999999999999,0.35095582877959924,0.3412337662337662,L
20180811LTOB0,20180811,OB,LT,0,B,39,32,5,5,12,1,0,2,0,0,0,1,5,0,1,5,3,0,10,0.1,10,1,0.3080082135523614,0.4881930184804928,0.18018480492813135,0.3712190650779102,0.8594120835584029,8.107692307692307,7.560000000000001,0.36979640173081296,0.3477832512315271,W
20180811LTOB0,20180811,LT,OB,0,T,38,35,2,2,8,1,0,1,0,0,0,0,2,0,1,9,0,0,9,0.2,5,1,0.2874046805153826,0.4646331843281621,0.17722850381277938,0.3532326569136385,0.8178658412418005,3.6994736842105262,3.678,0.3523294947121033,0.3342726312081719,L
20180811NCSS0,20180811,NC,SS,0,T,41,37,7,7,10,4,0,1,1,0,0,0,3,0,1,7,0,0,7,0.4166666670000001,12,5,0.2559366754617414,0.3934036939313984,0.13746701846965698,0.3247276172430128,0.7181313111744112,6.337560975609756,5.874,0.3163906581740977,0.30325288562434416,L
20180811NCSS0,20180811,SS,NC,0,B,35,32,1,1,5,0,1,0,0,0,0,0,3,0,0,7,0,1,7,0.2,5,1,0.2881953183991945,0.4243644601057136,0.136169141706519,0.35429344151453684,0.7786579016202504,1.7782857142857142,1.5740000000000007,0.3415700871898056,0.33386632555164697,W
20180812HTSK0,20180812,SK,HT,0,B,39,36,8,8,10,1,0,3,0,0,0,0,2,0,1,6,1,3,4,0.4,5,2,0.2829385147724248,0.485493745009316,0.20255523023689115,0.35847277869432004,0.8439665237036359,6.393846153846153,6.301999999999999,0.3616296123306866,0.3141529664045747,L
20180812HTSK0,20180812,HT,SK,0,T,56,54,19,21,25,3,0,8,1,0,0,0,2,0,0,2,1,0,8,0.35714285700000004,14,5,0.29700053561863954,0.4646491697911087,0.16764863417246914,0.3634187215705051,0.8280678913616139,24.625714285714288,18.544,0.3574293529971456,0.3286290322580645,W
20180812KTHH0,20180812,KT,HH,0,T,39,36,4,4,7,0,0,1,0,0,0,1,2,0,0,15,0,0,5,0.428571429,7,3,0.2727987421383648,0.4541404612159329,0.18134171907756813,0.3357889733840304,0.7899294345999633,2.5476923076923077,2.76,0.34056301726176397,0.3141843971631206,L
20180812KTHH0,20180812,HH,KT,0,B,42,36,5,5,11,1,0,1,0,0,2,0,4,1,0,8,1,0,9,0.272727273,11,3,0.2761929460580913,0.4154564315352697,0.13926348547717846,0.3427504085921083,0.7582068401273779,5.606666666666667,5.3260000000000005,0.33393105054740274,0.328879753340185,W
20180812LGWO0,20180812,LG,WO,0,T,39,34,3,3,10,2,0,0,1,0,1,0,4,0,0,4,2,0,9,0.235294118,17,4,0.2968828557063851,0.4512317747611865,0.1543489190548014,0.3558128973660309,0.8070446721272174,4.332307692307692,4.087999999999999,0.3507438501466937,0.3411575562700965,W
20180812LGWO0,20180812,WO,LG,0,B,41,37,11,11,15,2,0,1,1,0,0,1,3,0,0,5,1,1,6,0.538461538,13,7,0.2912221144519884,0.4502909796314258,0.1590688651794374,0.358008658008658,0.8082996376400837,9.047317073170733,8.059999999999999,0.3519169909208819,0.3459546925566343,L
20180812LTOB0,20180812,LT,OB,0,T,47,44,12,12,18,4,0,2,0,0,0,0,3,0,0,6,1,0,8,0.5,16,8,0.2887964647777489,0.4665973485833117,0.17780088380556275,0.3542590431738623,0.8208563917571742,12.246808510638296,10.021999999999997,0.3535708972570897,0.3356521739130435,L
20180812LTOB0,20180812,OB,LT,0,B,51,43,11,11,16,2,0,4,0,0,0,0,7,0,1,9,0,0,13,0.25,16,4,0.3087077938563087,0.4904798172124905,0.18177202335618176,0.3723669309173273,0.8628467481298178,15.096470588235292,12.418,0.371166816749212,0.34829268292682924,W
20180812NCSS0,20180812,SS,NC,0,B,38,32,9,9,10,0,0,2,1,1,0,1,3,0,2,3,1,1,5,0.428571429,7,3,0.2883895131086142,0.4249687890137329,0.13657927590511865,0.3546368715083799,0.7796056605221128,6.274210526315789,6.436,0.3419643094657504,0.33343898573692554,W
20180812NCSS0,20180812,NC,SS,0,T,37,34,2,2,8,2,0,1,0,0,1,0,2,0,0,10,1,1,8,0.14285714300000002,7,1,0.2557531380753138,0.393305439330544,0.13755230125523016,0.3243306716768436,0.7176361110073876,3.415135135135135,3.3099999999999987,0.3160834892422825,0.3032616238723109,L
20180814HHLT0,20180814,LT,HH,0,B,38,34,9,9,12,4,0,2,0,0,2,0,2,0,0,8,0,0,5,0.5,12,6,0.2893584127802113,0.4681783045606802,0.17881989178046892,0.3545475584355473,0.8227258629962275,8.68,7.476,0.35408202764976954,0.336322869955157,W
20180814HHLT0,20180814,HH,LT,0,T,35,33,3,4,8,2,0,2,2,0,0,0,2,0,0,6,2,0,4,0.4,5,2,0.2759064026742093,0.4160452558498329,0.14013885317562358,0.3422880963408986,0.7583333521907314,4.013714285714285,4.322,0.3338484288354898,0.328125,L
20180814LGHT0,20180814,LG,HT,0,T,42,39,8,8,14,4,0,0,0,0,0,2,1,0,0,4,0,2,7,0.615384615,13,8,0.2974856858352004,0.4513318396813543,0.15384615384615385,0.35582546108861896,0.8071573007699733,6.892857142857142,6.678000000000001,0.35078023697742,0.34159517000317763,W
20180814LGHT0,20180814,HT,LG,0,B,51,37,13,14,14,4,0,1,2,0,0,1,12,0,1,5,1,0,13,0.388888889,18,7,0.29779899230973217,0.4656589763988332,0.16785998408910102,0.3654210028382214,0.8310799792370546,13.224313725490196,11.49,0.35891962397179794,0.3294547872340425,L
20180814NCKT0,20180814,KT,NC,0,B,42,37,10,10,14,0,0,3,2,0,0,1,4,0,0,7,0,1,8,0.4,10,4,0.2738126135478848,0.45574876719439394,0.1819361536465092,0.3367058823529412,0.7924546495473352,10.971428571428572,9.784,0.34156778272067434,0.3149578651685393,W
20180814NCKT0,20180814,NC,KT,0,T,38,34,0,0,7,1,0,0,1,0,0,0,4,0,0,7,2,0,11,0.0,7,0,0.25531363400725765,0.3919129082426128,0.13659927423535512,0.3240223463687151,0.7159352546113278,2.264210526315789,2.0340000000000003,0.3155398701900788,0.3028532141629426,L
20180814SKOB0,20180814,OB,SK,0,B,38,33,6,6,9,2,0,1,1,0,1,0,4,0,0,5,0,0,8,0.230769231,13,3,0.3084088620342397,0.4899295065458208,0.18152064451158104,0.3721922731356694,0.8621217796814902,5.501052631578946,5.259999999999999,0.3708678571428571,0.3478401031592521,L
20180814SKOB0,20180814,SK,OB,0,T,36,33,2,3,8,1,0,1,0,0,0,0,0,0,3,7,1,1,6,0.0,7,0,0.2825857519788918,0.4844327176781002,0.20184696569920849,0.358027576536574,0.8424602942146742,3.55,3.504,0.3611338582677166,0.3138505136379738,W
20180814WOSS0,20180814,WO,SS,0,T,54,46,11,11,19,3,0,2,1,0,0,0,5,0,3,11,0,2,16,0.318181818,22,7,0.29256594724220625,0.4520383693045564,0.15947242206235013,0.35964912280701755,0.8116874921115741,15.3,12.422,0.353456623931624,0.34774255523535064,W
20180814WOSS0,20180814,SS,WO,0,B,44,39,9,10,13,2,0,3,2,0,0,1,3,0,1,4,0,0,7,0.4166666670000001,12,5,0.2888229475766568,0.4268051434223541,0.13798219584569732,0.3549457844655897,0.7817509278879438,10.277272727272726,9.477999999999998,0.3426886937431394,0.3331242158092848,L
20180815LGHT0,20180815,LG,HT,0,T,43,40,13,13,16,4,0,3,0,1,0,0,2,0,1,7,2,1,3,0.583333333,12,7,0.2984964259304905,0.4540300714813902,0.15553364555089966,0.3566495878814881,0.8106796593628782,11.08093023255814,9.444,0.35209565987599645,0.3424614416115833,L
20180815LGHT0,20180815,HT,LG,0,B,40,35,4,4,8,2,0,1,0,0,0,0,4,0,1,8,0,0,9,0.5,6,3,0.2971623751970573,0.4647924330005255,0.16763005780346818,0.3650421743205248,0.8298346073210503,4.6475,4.586,0.3585101280558789,0.3289386947923533,W
20180815NCKT0,20180815,NC,KT,0,T,47,44,13,13,19,2,1,5,1,0,0,1,1,0,1,5,2,0,7,0.333333333,12,4,0.2573039466940031,0.3972321886212199,0.1399282419272168,0.3253511397651393,0.7225833283863592,15.99234042553192,13.379999999999995,0.31784911717495984,0.304008152173913,L
20180815NCKT0,20180815,KT,NC,0,B,42,36,9,9,11,2,0,2,1,0,0,0,6,0,0,4,1,0,6,0.214285714,14,3,0.2741064541013114,0.456415530984829,0.1823090768835176,0.33737185461323393,0.7937873855980631,8.03047619047619,7.387999999999997,0.34218177602596805,0.31480194579569143,W
20180815SKOB0,20180815,SK,OB,0,T,51,43,10,12,17,3,0,1,0,0,0,1,2,0,5,4,1,1,12,0.35,20,7,0.28385076963214195,0.4849986955387425,0.20114792590660047,0.3593533487297921,0.8443520442685346,11.427843137254904,10.107999999999999,0.36212771801327537,0.31516422082459816,L
20180815SKOB0,20180815,OB,SK,0,B,35,34,1,2,7,1,0,0,0,0,0,0,1,0,0,9,1,3,6,0.166666667,6,1,0.3075386919620569,0.4877683474787818,0.18022965551672493,0.3710719857365723,0.8588403332153541,1.652,1.1879999999999993,0.3696513842746401,0.34729772945315,W
20180815WOSS0,20180815,SS,WO,0,B,32,31,2,2,7,1,0,1,0,2,0,0,1,0,0,8,1,1,3,0.5,2,1,0.2883435582822086,0.4262576687116564,0.13791411042944784,0.35420786640298835,0.7804655351146448,1.759375,1.766,0.3421347285807718,0.33271028037383177,L
20180815WOSS0,20180815,WO,SS,0,T,37,34,3,3,10,2,0,0,2,0,1,0,2,0,0,9,1,0,7,0.333333333,9,3,0.29257849666983826,0.4512369172216936,0.15865842055185536,0.359447983014862,0.8106849002365556,4.185945945945947,3.918,0.3530788636845453,0.34815756035578144,W
20180816HHSS0,20180816,SS,HH,0,B,35,28,3,5,6,2,0,1,1,0,1,0,6,0,0,8,2,0,6,0.0,6,0,0.28783816719473554,0.4260297343407263,0.13819156714599073,0.35419847328244275,0.7802282076231691,3.8857142857142857,3.8560000000000003,0.3420227174383384,0.33230102198823164,W
20180816HHSS0,20180816,HH,SS,0,T,32,30,2,2,5,2,0,0,0,0,0,0,2,0,0,9,1,2,3,0.25,4,1,0.2750701709619801,0.4146465935187548,0.13957642255677466,0.3413793103448276,0.7560259038635824,1.41,0.9279999999999999,0.3329339449541285,0.32748735244519395,L
20180816HTLT0,20180816,LT,HT,0,B,34,32,8,8,10,1,0,2,0,0,1,0,1,0,0,4,1,0,2,0.571428571,7,4,0.2895476616406849,0.4686940966010734,0.17914643496038846,0.35438677078548464,0.8230808673865581,5.229411764705882,5.097999999999999,0.3541010516689529,0.3360683760683761,W
20180816HTLT0,20180816,HT,LT,0,T,47,42,6,6,17,2,0,2,0,1,1,0,4,0,0,9,0,0,14,0.3125,16,5,0.2983367983367983,0.4662162162162162,0.1678794178794179,0.3660176170607325,0.8322338332769488,11.302127659574467,9.578,0.3594801934592353,0.3305057096247961,L
20180816LGSK0,20180816,SK,LG,0,B,41,35,3,3,7,0,0,0,1,0,0,0,6,0,0,14,0,1,11,0.333333333,9,3,0.2830920372285419,0.4824198552223371,0.19932781799379526,0.35895676046671243,0.8413766156890495,2.8790243902439028,3.088,0.3612090702947847,0.3152965660770031,W
20180816LGSK0,20180816,LG,SK,0,T,52,43,12,14,15,3,0,3,1,0,0,0,6,0,3,8,0,1,11,0.235294118,17,4,0.2990243902439024,0.4558536585365854,0.15682926829268296,0.3578506936798062,0.8137043522163916,13.781538461538462,11.636,0.3533835376532399,0.3427859146151449,L
20180816NCKT0,20180816,KT,NC,0,B,37,31,5,5,8,3,0,2,0,0,0,0,5,1,1,8,1,0,8,0.25,8,2,0.2739795918367347,0.4571428571428571,0.1831632653061224,0.3377223377223377,0.7948651948651948,6.42972972972973,5.9860000000000015,0.3425355254081397,0.3145912383580545,W
20180816NCKT0,20180816,NC,KT,0,T,36,35,3,3,10,1,0,1,0,0,0,0,1,0,0,9,2,0,6,0.28571428600000004,7,2,0.25755651511303024,0.397256794513589,0.1397002794005588,0.3251883991778945,0.7224451936914835,3.565,3.4380000000000006,0.3177905390038662,0.30447962276860896,L
20180816WOOB0,20180816,WO,OB,0,T,36,32,2,2,8,0,0,0,2,1,0,0,4,0,0,10,3,1,7,0.222222222,9,2,0.2922568460812087,0.4497167138810198,0.15745986779981114,0.35924989464812473,0.8089666085291445,2.24,2.0500000000000007,0.35256406480117825,0.3482649842271293,W
20180816WOOB0,20180816,OB,WO,0,B,38,33,7,8,11,0,0,0,0,0,0,1,4,0,0,9,1,1,6,0.4166666670000001,12,5,0.30774944293141865,0.4865065610299579,0.17875711809853928,0.3712707182320442,0.8577772792620022,4.627368421052632,4.808000000000002,0.3694267515923567,0.34803299492385786,L
20180904HTOB0,20180904,OB,HT,0,B,41,37,5,5,11,3,0,1,1,0,0,0,4,1,0,4,1,3,9,0.222222222,9,2,0.3076545632973504,0.486261040235525,0.17860647693817466,0.3712220762155059,0.8574831164510309,6.248780487804877,5.807999999999998,0.3693013281079905,0.3476758793969849,L
