,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
17574,20180911KTSK0,20180911,KT,SK,0,T,65060,0,1,0,0,L,0,0,8,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
17575,20180911KTSK0,20180911,KT,SK,0,T,65062,0,1,0,0, ,0,2,35,6,3,1,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,2,6.0,6.0,3.0
17576,20180911KTSK0,20180911,SK,KT,0,B,65343,0,1,0,0, ,0,3,17,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0.0,2.0,1.5
17577,20180911KTSK0,20180911,KT,SK,0,T,68067,0,1,0,0, ,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
17578,20180911KTSK0,20180911,SK,KT,0,B,68815,1,0,0,0, ,0,15,104,23,19,5,0,0,0,0,0,1,0,2,0,1,7,0,0,0,0,0,0,0.428571429,1.4,2.4
17579,20180911KTSK0,20180911,SK,KT,0,B,74838,0,1,0,0, ,0,3,17,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.0,0.0
17580,20180911KTSK0,20180911,KT,SK,0,T,75149,0,1,0,0, ,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17581,20180911KTSK0,20180911,SK,KT,0,B,75250,0,1,0,0, ,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17582,20180911KTSK0,20180911,SK,KT,0,B,76858,0,1,0,0, ,0,2,12,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,6.0
17583,20180911KTSK0,20180911,KT,SK,0,T,99563,0,1,0,1, ,0,1,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0
17584,20180911OBLT0,20180911,OB,LT,0,T,61214,0,1,0,1, ,0,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
17585,20180911OBLT0,20180911,LT,OB,0,B,62655,0,1,0,1, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17586,20180911OBLT0,20180911,LT,OB,0,B,64021,0,1,0,0, ,0,5,43,10,8,3,0,0,1,0,0,0,0,1,0,1,3,0,1,0,0,3,3,1.5,0.0,0.0
17587,20180911OBLT0,20180911,LT,OB,0,B,67588,0,1,0,0, ,0,3,29,6,4,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,1.0,0.0,1.5
17588,20180911OBLT0,20180911,OB,LT,0,T,68249,0,1,0,0, ,0,5,20,7,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17589,20180911OBLT0,20180911,LT,OB,0,B,68526,1,0,0,0,L,0,8,83,18,15,7,0,0,2,0,0,0,0,3,0,0,1,0,1,0,0,6,6,3.0,3.5,3.0
17590,20180911OBLT0,20180911,LT,OB,0,B,72535,0,1,0,0, ,0,3,28,6,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,1.5,0.0,0.0
17591,20180911OBLT0,20180911,OB,LT,0,T,74543,0,1,0,0, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17592,20180911OBLT0,20180911,OB,LT,0,T,79229,1,0,0,0,W,0,16,80,22,21,5,0,0,3,0,0,0,0,1,0,0,4,0,0,0,0,4,4,0.0,1.0,1.8
17593,20180911OBLT0,20180911,LT,OB,0,B,79545,0,1,0,0, ,0,5,45,11,10,5,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,5,5,12.0,0.0,6.0
17594,20180911WOLG0,20180911,LG,WO,0,B,63145,0,1,0,0, ,0,9,35,9,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0
17595,20180911WOLG0,20180911,LG,WO,0,B,66145,1,0,0,0,L,0,15,96,21,19,5,2,0,0,0,0,0,0,2,0,0,6,1,0,1,0,2,2,1.2,1.4,1.2
17596,20180911WOLG0,20180911,LG,WO,0,B,67119,0,1,0,1, ,0,3,13,4,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,1.0,3.0
17597,20180911WOLG0,20180911,WO,LG,0,T,67313,1,0,0,0,W,0,18,103,24,23,6,2,0,0,0,0,0,0,1,0,0,5,1,1,0,0,1,1,0.6,1.166666667,1.5
17598,20180911WOLG0,20180911,WO,LG,0,T,74359,0,1,0,0, ,1,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17599,20180911WOLG0,20180911,WO,LG,0,T,75342,0,1,0,0, ,1,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,3.0
17600,20180911WOLG0,20180911,WO,LG,0,T,76430,0,1,0,1,S,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17601,20180912HHSS0,20180912,SS,HH,0,B,61457,0,1,0,0, ,0,3,13,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17602,20180912HHSS0,20180912,HH,SS,0,T,62611,0,1,0,0,W,0,3,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
17603,20180912HHSS0,20180912,HH,SS,0,T,67703,0,1,0,1, ,0,6,20,6,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0
17604,20180912HHSS0,20180912,SS,HH,0,B,68453,0,1,0,1, ,0,3,21,6,5,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1.0,0.0,0.0
17605,20180912HHSS0,20180912,HH,SS,0,T,72447,0,1,0,0, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17606,20180912HHSS0,20180912,HH,SS,0,T,73738,0,1,0,0, ,0,5,25,6,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,3.0
17607,20180912HHSS0,20180912,HH,SS,0,T,73750,1,0,0,0, ,0,12,87,18,13,2,0,0,1,1,0,0,0,4,0,1,4,1,0,0,0,3,3,3.0,1.0,0.6
17608,20180912HHSS0,20180912,SS,HH,0,B,74454,1,0,0,0,L,0,12,79,20,19,7,1,0,3,0,1,0,0,1,0,0,3,0,0,0,0,7,7,4.5,2.333333333,1.5
17609,20180912HHSS0,20180912,SS,HH,0,B,79440,0,1,0,0, ,0,6,30,7,6,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
17610,20180912HHSS0,20180912,SS,HH,0,B,99445,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17611,20180912HTNC0,20180912,NC,HT,0,B,62929,0,1,0,1,W,0,3,26,6,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,3.0
17612,20180912HTNC0,20180912,HT,NC,0,T,65643,0,1,0,0, ,0,7,28,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
17613,20180912HTNC0,20180912,NC,HT,0,B,68948,1,0,0,0, ,0,21,105,27,26,6,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,1,0.6,1.0,1.285714286
17614,20180912HTNC0,20180912,HT,NC,0,T,75620,0,1,0,1,L,0,1,10,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0,6.0,0.0
17615,20180912HTNC0,20180912,NC,HT,0,B,75867,0,1,0,0, ,1,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17616,20180912HTNC0,20180912,HT,NC,0,T,95657,1,0,0,0, ,0,18,106,28,23,7,1,0,3,0,0,1,1,2,0,1,5,0,1,0,0,4,4,0.5,1.2,1.8
17617,20180912KTSK0,20180912,SK,KT,0,B,62869,1,0,0,0,W,0,18,103,26,25,6,1,0,2,0,0,0,0,1,0,0,9,0,1,0,0,3,3,0.75,1.4,1.0
17618,20180912KTSK0,20180912,KT,SK,0,T,64029,0,1,0,1, ,0,3,18,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17619,20180912KTSK0,20180912,SK,KT,0,B,64805,0,1,0,1, ,0,3,21,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0
17620,20180912KTSK0,20180912,KT,SK,0,T,67066,0,1,0,0, ,0,6,22,6,6,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0
17621,20180912KTSK0,20180912,KT,SK,0,T,75258,1,0,0,0,L,0,12,98,25,22,13,1,0,1,0,0,1,0,1,0,1,1,2,0,0,0,8,5,2.0,3.0,3.6
17622,20180912KTSK0,20180912,SK,KT,0,B,76858,0,1,0,0, ,0,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
17623,20180912KTSK0,20180912,KT,SK,0,T,78248,0,1,0,0, ,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17624,20180912KTSK0,20180912,SK,KT,0,B,79847,0,1,0,0, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
17625,20180912OBLT0,20180912,OB,LT,0,T,61295,0,1,0,0, ,0,4,27,8,7,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,0.0,1.5
17626,20180912OBLT0,20180912,LT,OB,0,B,62595,0,1,0,0, ,0,3,22,7,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2.0,0.0,1.5
17627,20180912OBLT0,20180912,OB,LT,0,T,67266,0,1,0,1, ,0,1,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0
17628,20180912OBLT0,20180912,OB,LT,0,T,68240,1,0,0,0,W,0,17,112,25,21,5,0,0,0,0,0,0,0,4,0,0,7,1,0,0,0,2,2,1.2,1.5,2.0
17629,20180912OBLT0,20180912,LT,OB,0,B,68556,0,1,0,0, ,0,3,20,4,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.0,0.0,0.0
17630,20180912OBLT0,20180912,LT,OB,0,B,72523,0,1,0,1, ,0,3,21,5,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,3.0
17631,20180912OBLT0,20180912,LT,OB,0,B,72862,0,1,0,0, ,0,3,10,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
17632,20180912OBLT0,20180912,LT,OB,0,B,73211,1,0,0,0,L,0,15,87,25,23,8,0,1,4,0,0,0,0,2,0,0,2,0,0,0,0,9,9,3.0,2.5714285709999998,0.857142857
17633,20180912OBLT0,20180912,OB,LT,0,T,73248,0,1,0,0, ,0,3,18,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
17634,20180912OBLT0,20180912,OB,LT,0,T,77263,0,1,0,0, ,0,2,18,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3.0,0.0,0.0
17635,20180912WOLG0,20180912,LG,WO,0,B,60140,0,1,0,1,W,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17636,20180912WOLG0,20180912,WO,LG,0,T,62363,1,0,0,0, ,0,20,94,25,24,5,2,0,1,0,0,0,0,1,0,0,4,1,0,0,0,2,2,0.75,0.666666667,0.375
17637,20180912WOLG0,20180912,LG,WO,0,B,68135,1,0,0,0, ,0,24,102,31,30,5,0,0,1,1,0,0,0,1,0,0,6,0,1,0,0,4,3,1.0,0.7826086959999999,0.666666667
17638,20180912WOLG0,20180912,WO,LG,0,T,74359,0,1,0,1,L,0,1,13,5,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,12.0,0.0
17639,20180912WOLG0,20180912,WO,LG,0,T,75342,0,1,0,0, ,1,3,15,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.5,1.0,0.0
17640,20180912WOLG0,20180912,WO,LG,0,T,76430,0,1,0,0, ,0,4,24,6,5,1,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,1,1,0.0,1.5,3.0
17641,20180912WOLG0,20180912,LG,WO,0,B,76650,0,1,0,0, ,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17642,20180912WOLG0,20180912,LG,WO,0,B,78148,0,1,0,0, ,0,3,19,5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,2.0,0.0
17643,20180913KTOB0,20180913,OB,KT,0,B,63248,0,1,0,1, ,0,3,14,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17644,20180913KTOB0,20180913,KT,OB,0,T,65062,0,1,0,1, ,0,3,15,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0
17645,20180913KTOB0,20180913,OB,KT,0,B,67266,0,1,0,0, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17646,20180913KTOB0,20180913,KT,OB,0,T,68043,1,0,0,0,L,0,12,96,23,16,5,1,0,0,0,0,0,1,5,0,1,1,0,2,0,0,5,2,2.25,2.5,3.75
17647,20180913KTOB0,20180913,OB,KT,0,B,74513,0,1,0,0, ,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17648,20180913KTOB0,20180913,KT,OB,0,T,75149,0,1,0,0, ,0,2,19,4,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3.0,3.0,0.0
17649,20180913KTOB0,20180913,KT,OB,0,T,75730,0,1,0,0, ,0,3,20,4,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,1.5
17650,20180913KTOB0,20180913,OB,KT,0,B,77211,1,0,0,0,W,0,18,85,23,23,6,0,0,2,0,1,0,0,0,0,0,6,0,0,0,0,3,3,0.0,1.2,1.285714286
17651,20180913KTOB0,20180913,KT,OB,0,T,78248,0,1,0,0, ,0,1,10,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
17652,20180913KTOB0,20180913,KT,OB,0,T,99563,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17653,20180913LGSS0,20180913,LG,SS,0,T,60140,0,1,0,0, ,1,1,16,4,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.0,9.0,6.0
17654,20180913LGSS0,20180913,LG,SS,0,T,61101,1,0,0,0,W,0,18,101,26,26,8,3,0,0,0,1,0,0,0,0,0,6,0,0,0,0,4,4,3.0,1.153846154,0.375
17655,20180913LGSS0,20180913,SS,LG,0,B,61411,0,1,0,0, ,0,3,32,7,3,1,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1,2.0,3.0,3.0
17656,20180913LGSS0,20180913,SS,LG,0,B,66451,0,1,0,1, ,0,3,12,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
17657,20180913LGSS0,20180913,SS,LG,0,B,68400,1,0,0,0,L,0,15,92,26,22,8,1,0,1,0,1,0,0,4,0,0,4,0,0,0,0,5,5,3.75,3.6,6.0
17658,20180913LGSS0,20180913,SS,LG,0,B,73117,0,1,0,0, ,0,3,15,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
17659,20180913LGSS0,20180913,LG,SS,0,T,76650,0,1,0,0, ,1,2,11,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0
17660,20180913LGSS0,20180913,SS,LG,0,B,77927,0,1,0,0, ,0,3,10,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0
17661,20180913LGSS0,20180913,LG,SS,0,T,78148,0,1,0,1,S,0,6,29,7,5,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0.75,1.0,3.0
17662,20180913SKHH0,20180913,HH,SK,0,B,60768,0,1,0,1, ,0,6,24,6,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.5,0.0
17663,20180913SKHH0,20180913,SK,HH,0,T,60841,1,0,0,0,W,0,20,95,26,24,4,0,0,1,0,0,0,0,1,0,1,6,0,0,0,0,1,1,0.0,0.75,0.375
17664,20180913SKHH0,20180913,SK,HH,0,T,62056,0,1,0,0, ,1,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17665,20180913SKHH0,20180913,HH,SK,0,B,62611,0,1,0,0, ,0,2,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.5,0.0
17666,20180913SKHH0,20180913,SK,HH,0,T,65343,0,1,0,0, ,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17667,20180913SKHH0,20180913,HH,SK,0,B,66741,0,1,0,0, ,0,4,20,6,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.5,0.0
17668,20180913SKHH0,20180913,SK,HH,0,T,75138,0,1,0,1,S,0,3,24,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.0,0.0
17669,20180913SKHH0,20180913,HH,SK,0,B,79764,1,0,0,0,L,0,15,81,21,19,4,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,2,2,3.0,1.2,0.5
17670,20180913SKHH0,20180913,SK,HH,0,T,79847,0,1,0,0, ,1,1,8,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,3.0,0.0
17671,20180914HTLT0,20180914,LT,HT,0,B,60559,0,1,0,0, ,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17672,20180914HTLT0,20180914,HT,LT,0,T,60634,0,1,0,0,W,0,4,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17673,20180914HTLT0,20180914,LT,HT,0,B,62528,1,0,0,0, ,0,16,93,27,22,7,1,0,1,1,1,0,0,4,0,1,5,0,0,0,0,3,3,1.125,2.25,0.75
17674,20180914HTLT0,20180914,HT,LT,0,T,62648,0,1,0,0, ,1,3,16,4,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
17675,20180914HTLT0,20180914,HT,LT,0,T,62754,1,0,0,0, ,0,14,90,25,21,10,5,0,1,0,0,1,0,3,0,0,5,1,0,0,0,5,5,3.6,2.727272727,7.0
17676,20180914HTLT0,20180914,LT,HT,0,B,63543,0,1,0,0,L,0,4,32,9,8,4,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,3.0,3.75,1.5
17677,20180914HTLT0,20180914,HT,LT,0,T,65616,0,1,0,1, ,0,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
17678,20180914HTLT0,20180914,HT,LT,0,T,66609,0,1,0,0, ,0,3,20,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.5,0.0
17679,20180914HTLT0,20180914,LT,HT,0,B,72523,0,1,0,0, ,1,1,12,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3.0,6.0,0.0
17680,20180914HTLT0,20180914,LT,HT,0,B,72862,0,1,0,1, ,0,2,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.5
17681,20180914HTLT0,20180914,LT,HT,0,B,75321,0,1,0,0, ,0,1,17,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,9.0,0.0
17682,20180914HTLT0,20180914,LT,HT,0,B,79293,0,1,0,0, ,0,2,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.5,0.0
17683,20180914KTOB0,20180914,KT,OB,0,T,65056,0,1,0,0, ,0,3,17,5,3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0,0.0,0.0
17684,20180914KTOB0,20180914,KT,OB,0,T,65060,0,1,0,0, ,0,3,15,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17685,20180914KTOB0,20180914,KT,OB,0,T,66064,1,0,0,0,L,0,6,50,14,12,7,2,0,1,1,1,0,0,1,0,1,1,0,0,0,0,5,4,1.5,3.6,3.0
17686,20180914KTOB0,20180914,OB,KT,0,B,66291,1,0,0,0,W,0,18,97,25,23,6,2,0,1,0,1,0,0,2,0,0,4,1,1,0,0,2,2,1.0,2.5,2.4
17687,20180914KTOB0,20180914,KT,OB,0,T,67066,0,1,0,0, ,0,5,26,6,5,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,3.0,0.0,0.0
17688,20180914KTOB0,20180914,OB,KT,0,B,68249,0,1,0,1, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17689,20180914KTOB0,20180914,OB,KT,0,B,73248,0,1,0,0, ,0,6,35,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17690,20180914KTOB0,20180914,KT,OB,0,T,75149,0,1,0,0, ,0,4,18,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
17691,20180914KTOB0,20180914,KT,OB,0,T,99563,0,1,0,1, ,0,3,17,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
17692,20180914LGSS0,20180914,LG,SS,0,T,62698,1,0,0,0,L,0,18,90,26,25,8,1,0,3,0,1,0,0,1,0,0,8,0,1,0,0,6,5,1.5,3.0,0.857142857
17693,20180914LGSS0,20180914,LG,SS,0,T,67119,0,1,0,1, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17694,20180914LGSS0,20180914,LG,SS,0,T,68130,0,1,0,0, ,0,3,14,4,3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1.5,0.0,0.0
17695,20180914LGSS0,20180914,SS,LG,0,B,68415,1,0,0,0,W,0,21,105,26,24,3,1,0,1,1,0,0,0,2,0,0,3,0,0,0,0,1,1,0.75,0.333333333,1.5
17696,20180914LGSS0,20180914,SS,LG,0,B,73117,0,1,0,0, ,0,3,11,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17697,20180914LGSS0,20180914,SS,LG,0,B,99445,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17698,20180914SKHH0,20180914,SK,HH,0,T,62056,0,1,0,0, ,1,3,21,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0.0,6.0
17699,20180914SKHH0,20180914,HH,SK,0,B,62611,0,1,0,0, ,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17700,20180914SKHH0,20180914,HH,SK,0,B,67703,0,1,0,1, ,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
17701,20180914SKHH0,20180914,HH,SK,0,B,67762,1,0,0,0,L,0,9,70,17,14,4,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,3,1.8,2.333333333,1.5
17702,20180914SKHH0,20180914,HH,SK,0,B,68703,0,1,0,0, ,0,6,35,7,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
17703,20180914SKHH0,20180914,HH,SK,0,B,72447,0,1,0,0, ,0,4,18,4,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
17704,20180914SKHH0,20180914,HH,SK,0,B,73738,0,1,0,0, ,0,2,20,6,4,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,4,0.0,0.0,0.0
17705,20180914SKHH0,20180914,HH,SK,0,B,74731,0,1,0,0, ,0,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
17706,20180914SKHH0,20180914,SK,HH,0,T,74838,0,1,0,0, ,0,1,20,5,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.0,0.0,0.0
17707,20180914SKHH0,20180914,SK,HH,0,T,75138,0,1,0,1,S,0,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
17708,20180914SKHH0,20180914,SK,HH,0,T,77829,1,0,0,0,W,0,18,80,22,22,4,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0.5,1.0,1.0
17709,20180914SKHH0,20180914,SK,HH,0,T,79847,0,1,0,0, ,1,2,11,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5,1.5,0.0
17710,20180914WONC0,20180914,WO,NC,0,T,61268,0,1,0,0, ,0,4,18,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,3.0,0.0
17711,20180914WONC0,20180914,WO,NC,0,T,61456,0,1,0,1, ,0,2,15,4,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.0,6.0,3.0
17712,20180914WONC0,20180914,WO,NC,0,T,62937,1,0,0,0,L,0,4,44,10,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3.0,4.5,6.0
17713,20180914WONC0,20180914,NC,WO,0,B,66920,0,1,0,0, ,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
17714,20180914WONC0,20180914,NC,WO,0,B,66960,0,1,0,0, ,0,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
17715,20180914WONC0,20180914,WO,NC,0,T,67603,0,1,0,0, ,0,3,17,5,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.0,3.0,3.0
