,GYEAR,PCODE,NAME,T_ID,POSITION,AGE_VA,MONEY
1140,2017,73248,김승회,OB,투,36,10000만원
1141,2017,73306,지석훈,NC,내,33,14900만원
1142,2017,73339,이종욱,NC,외,37,50000만원
1143,2017,73342,이택근,WO,외,37,50000만원
1144,2017,73602,차일목,HH,포,36,17000만원
1145,2017,73606,서동욱,HT,내,33,15000만원
1146,2017,73632,임준혁,SK,투,33,10000만원
1147,2017,73725,이양기,HH,외,36,5700만원
1148,2017,73738,안영명,HH,투,33,20000만원
1149,2017,73750,윤규진,HH,투,33,18000만원
1150,2017,73801,송은범,HH,투,33,45000만원
1151,2017,73824,최경철,SS,포,37,10000만원
1152,2017,74139,장진용,LG,투,31,5000만원
1153,2017,74163,이용규,HH,외,32,90000만원
1154,2017,74167,심수창,HH,투,36,25000만원
1155,2017,74206,김재호,OB,내,32,65000만원
1156,2017,74215,윤석민,KT,내,32,21000만원
1157,2017,74339,유한준,KT,외,36,60000만원
1158,2017,74358,조평호,NC,내,32,3500만원
1159,2017,74359,오주원,WO,투,32,12000만원
1160,2017,74454,윤성환,SS,투,36,80000만원
1161,2017,74465,박석민,NC,내,32,75000만원
1162,2017,74513,장원준,OB,투,32,100000만원
1163,2017,74540,강민호,LT,포,32,100000만원
1164,2017,74543,최대성,KT,투,32,4000만원
1165,2017,74605,김주형,HT,내,32,11000만원
1166,2017,74630,박근홍,SS,투,32,10000만원
1167,2017,74729,최진행,HH,외,32,17000만원
1168,2017,74731,송창식,HH,투,32,22000만원
1169,2017,74748,정재원,HH,투,33,4000만원
1170,2017,74823,임훈,LG,외,32,10000만원
1171,2017,74838,윤희상,SK,투,32,15000만원
1172,2017,74846,박정권,SK,내,36,40000만원
1173,2017,74857,정우람,HH,투,32,120000만원
1174,2017,75138,신재웅,SK,투,35,12000만원
1175,2017,75149,홍성용,KT,투,31,6300만원
1176,2017,75151,정의윤,SK,외,31,30000만원
1177,2017,75250,박정배,SK,투,35,8000만원
1178,2017,75258,금민철,WO,투,31,7300만원
1179,2017,75321,손승락,LT,투,35,70000만원
1180,2017,75334,오재일,OB,내,31,19800만원
1181,2017,75340,전유수,SK,투,31,11000만원
1182,2017,75342,이보근,WO,투,31,15000만원
1183,2017,75441,조영훈,NC,내,35,15000만원
1184,2017,75537,조정훈,LT,투,32,7000만원
1185,2017,75566,이원석,SS,내,31,30000만원
1186,2017,75620,윤석민,HT,투,31,125000만원
1187,2017,75668,곽정철,HT,투,31,5000만원
1188,2017,75730,윤근영,KT,투,31,4000만원
1189,2017,75750,양훈,WO,투,31,9500만원
1190,2017,75808,정근우,HH,내,35,70000만원
1191,2017,75847,최정,SK,내,30,120000만원
1192,2017,75852,김선규,NC,투,31,5500만원
1193,2017,75867,김진성,NC,투,32,18000만원
1194,2017,76100,이병규,LG,외,34,12000만원
1195,2017,76118,원종현,NC,투,30,14000만원
1196,2017,76158,최승준,SK,내,29,6200만원
1197,2017,76225,김건국,LT,투,29,2700만원
1198,2017,76232,양의지,OB,포,30,48000만원
1199,2017,76249,민병헌,OB,외,30,55000만원
1200,2017,76267,최주환,OB,내,29,10000만원
1201,2017,76304,신현철,KT,내,30,3000만원
1202,2017,76329,이현승,OB,투,34,40000만원
1203,2017,76350,김세현,HT,투,30,27000만원
1204,2017,76355,장원삼,SS,투,34,75000만원
1205,2017,76368,유재신,HT,외,30,6500만원
1206,2017,76430,김상수,WO,투,29,12000만원
1207,2017,76435,이여상,LT,내,33,4000만원
1208,2017,76455,차우찬,LG,투,30,100000만원
1209,2017,76461,김기태,SS,투,30,6500만원
1210,2017,76509,김문호,LT,외,30,14000만원
1211,2017,76536,손용석,LT,내,30,3700만원
1212,2017,76540,배장호,LT,투,30,5400만원
1213,2017,76610,한기주,HT,투,30,6000만원
1214,2017,76639,손영민,HT,투,30,8000만원
1215,2017,76650,진해수,LG,투,31,11000만원
1216,2017,76653,박경태,HT,투,30,4900만원
1217,2017,76720,정범모,HH,포,30,5500만원
1218,2017,76746,김태완,WO,외,33,5000만원
1219,2017,76753,송광민,HH,내,34,20000만원
1220,2017,76757,유원상,LG,투,31,6000만원
1221,2017,76802,김성현,SK,내,30,28000만원
1222,2017,76812,이재원,SK,포,29,35000만원
1223,2017,76849,이명기,HT,외,30,15000만원
1224,2017,76858,박희수,SK,투,34,21000만원
1225,2017,76869,김재현,SK,외,30,7000만원
1226,2017,77104,박용근,KT,내,33,3800만원
1227,2017,77147,봉중근,LG,투,37,35000만원
1228,2017,77211,이용찬,OB,투,28,18000만원
1229,2017,77229,이원재,OB,투,29,2700만원
1230,2017,77243,허도환,HH,포,33,7800만원
1231,2017,77248,오재원,OB,내,32,55000만원
1232,2017,77253,이용호,OB,투,29,2800만원
1233,2017,77263,김강률,OB,투,29,6200만원
1234,2017,77318,장시환,LT,투,30,6500만원
1235,2017,77446,백정현,SS,투,30,10000만원
1236,2017,77452,이동걸,HH,투,34,5000만원
1237,2017,77454,김종호,NC,외,33,15000만원
1238,2017,77462,김동욱,KT,내,29,3100만원
1239,2017,77463,채태인,WO,내,35,30000만원
1240,2017,77464,임익준,HH,내,29,3500만원
1241,2017,77466,최원제,SS,내,28,3300만원
1242,2017,77532,손아섭,LT,외,29,65000만원
1243,2017,77563,이상화,KT,투,29,4500만원
1244,2017,77564,김민성,WO,내,29,37000만원
1245,2017,77566,이재곤,LT,투,29,2700만원
1246,2017,77591,송승준,LT,투,37,40000만원
1247,2017,77609,김연훈,KT,내,33,4100만원
1248,2017,77637,양현종,HT,투,29,150000만원
1249,2017,77648,이호신,HT,외,33,4000만원
1250,2017,77654,이준수,KT,포,29,3000만원
1251,2017,77669,김주현,LT,외,29,3400만원
1252,2017,77748,김혁민,HH,투,30,9500만원
1253,2017,77829,김광현,SK,투,29,90000만원
1254,2017,77848,박윤,WO,내,29,3600만원
1255,2017,77927,장필준,SS,투,29,6500만원
1256,2017,78122,김태군,NC,포,28,21000만원
1257,2017,78135,이형종,LG,외,28,6000만원
1258,2017,78148,정찬헌,LG,투,27,4500만원
1259,2017,78168,서건창,WO,내,28,40000만원
1260,2017,78217,김용의,LG,외,32,12000만원
1261,2017,78224,김재환,OB,외,29,20000만원
1262,2017,78243,박민석,NC,투,28,4000만원
1263,2017,78247,홍상삼,OB,투,27,12500만원
1264,2017,78257,진야곱,OB,투,28,6000만원
1265,2017,78288,최재훈,HH,포,28,5800만원
1266,2017,78352,임창민,NC,투,32,22500만원
1267,2017,78361,전민수,KT,외,28,5000만원
1268,2017,78366,민태호,NC,투,28,3300만원
1269,2017,78454,우동균,SS,외,28,5500만원
1270,2017,78467,이영욱,SS,외,32,6500만원
1271,2017,78513,전준우,LT,외,31,20500만원
1272,2017,78517,하준호,KT,외,28,5200만원
1273,2017,78536,김대우,LT,내,33,3000만원
1274,2017,78548,장성우,KT,포,27,5000만원
1275,2017,78552,강승현,HH,투,32,2700만원
1276,2017,78566,황진수,LT,내,28,2800만원
1277,2017,78603,김선빈,HT,내,28,8000만원
1278,2017,78629,나지완,HT,외,32,60000만원
1279,2017,78643,백용환,HT,포,28,5500만원
1280,2017,78745,정현석,HH,외,33,7500만원
1281,2017,78753,김사연,KT,외,29,4000만원
1282,2017,78756,오선진,HH,내,28,7600만원
1283,2017,78760,정대훈,HH,투,32,6100만원
1284,2017,78765,김다원,HT,외,32,6000만원
1285,2017,78813,모창민,NC,내,32,11700만원
1286,2017,78819,백인식,SK,투,30,3500만원
1287,2017,78892,윤요섭,KT,포,35,5600만원
1288,2017,79109,오지환,LG,내,27,35000만원
1289,2017,79113,문선재,LG,외,27,8000만원
1290,2017,79130,강지광,WO,외,27,3000만원
1291,2017,79140,최동환,LG,투,28,6000만원
1292,2017,79150,정주현,LG,내,27,6000만원
1293,2017,79191,배우열,KT,투,31,4600만원
1294,2017,79192,채은성,LG,외,27,16000만원
1295,2017,79198,윤진호,LG,내,31,4000만원
1296,2017,79215,박건우,OB,외,27,19500만원
1297,2017,79222,성영훈,OB,투,27,2700만원
1298,2017,79229,유희관,OB,투,31,50000만원
1299,2017,79235,조승수,OB,투,27,3100만원
1300,2017,79240,허경민,OB,내,27,30000만원
1301,2017,79290,국해성,OB,외,28,5000만원
1302,2017,79293,오현택,OB,투,32,8000만원
1303,2017,79300,김지수,WO,내,31,6200만원
1304,2017,79334,장영석,WO,내,27,3600만원
1305,2017,79349,고원준,OB,투,27,6800만원
1306,2017,79356,박헌도,LT,외,30,5600만원
1307,2017,79358,강윤구,NC,투,27,8000만원
1308,2017,79364,김종민,NC,포,31,5500만원
1309,2017,79365,박동원,WO,포,27,20000만원
1310,2017,79402,김상수,SS,내,27,31000만원
1311,2017,79440,정인욱,SS,투,27,7200만원
1312,2017,79448,박민규,SS,투,27,3000만원
1313,2017,79453,오정복,KT,외,31,7000만원
1314,2017,79456,이지영,SS,포,31,26000만원
1315,2017,79465,배영섭,SS,외,31,15000만원
1316,2017,79545,진명호,LT,투,28,3000만원
1317,2017,79608,안치홍,HT,내,27,22000만원
1318,2017,79617,정용운,HT,투,27,3100만원
1319,2017,79657,박상혁,NC,투,27,2700만원
1320,2017,79705,김회성,HH,내,32,5500만원
1321,2017,79764,장민재,HH,투,27,8100만원
1322,2017,79791,김동호,SS,투,32,5000만원
1323,2017,79825,여건욱,LG,투,31,4000만원
1324,2017,79847,김태훈,SK,투,27,2800만원
1325,2017,94629,이호준,NC,내,41,75000만원
1326,2017,95436,이승엽,SS,내,41,100000만원
1327,2017,95657,임창용,HT,투,41,50000만원
1328,2017,97336,최영필,HT,투,43,14000만원
1329,2017,98144,조인성,HH,포,42,40000만원
1330,2017,99314,송신영,HH,투,40,14000만원
1331,2017,99445,권오준,SS,투,37,10500만원
1332,2017,99563,김사율,KT,투,37,20000만원
1333,2017,99606,정성훈,LG,내,37,30000만원
1334,2017,99737,박정진,HH,투,41,33000만원
1335,2017,99810,이진영,KT,외,37,40000만원
1336,2018,60100,백창수,HH,외,30,5000만원
1337,2018,60105,배민관,LG,투,27,3200만원
1338,2018,60140,신정락,LG,투,31,10500만원
1339,2018,60146,이승현,SS,투,27,7000만원
1340,2018,60181,김지용,LG,투,30,9000만원
1341,2018,60184,김창혁,HH,포,27,2700만원
1342,2018,60255,장민익,OB,투,27,2700만원
1343,2018,60263,이재학,NC,투,28,19000만원
1344,2018,60288,김응민,SS,포,27,3000만원
1345,2018,60336,문성현,WO,투,27,8800만원
1346,2018,60337,김대유,SK,투,27,3000만원
1347,2018,60339,김건태,NC,투,27,4500만원
1348,2018,60343,이해창,KT,포,31,7100만원
1349,2018,60441,임진우,OB,투,31,3000만원
1350,2018,60456,백상원,SS,내,30,6000만원
1351,2018,60523,정훈,LT,내,31,10000만원
1352,2018,60558,오태곤,KT,내,27,8300만원
1353,2018,60559,박시영,LT,투,29,6300만원
1354,2018,60566,이상호,NC,내,29,8000만원
1355,2018,60605,홍재호,HT,내,31,3500만원
1356,2018,60634,임기준,HT,투,27,6000만원
1357,2018,60636,심동섭,HT,투,27,13000만원
1358,2018,60648,이인행,HT,외,27,3200만원
1359,2018,60658,최병연,HT,내,32,3300만원
1360,2018,60693,이준호,HT,외,31,3700만원
1361,2018,60757,김경태,HH,투,27,4000만원
1362,2018,60764,김용주,KT,투,27,3300만원
1363,2018,60768,이태양,HH,투,28,7300만원
1364,2018,60805,최윤석,HH,내,31,4800만원
1365,2018,60841,박종훈,SK,투,27,20000만원
1366,2018,60845,문광은,LG,투,31,6000만원
1367,2018,61101,임찬규,LG,투,26,11500만원
1368,2018,61102,유강남,LG,포,26,18500만원
1369,2018,61104,정병곤,SS,내,30,4500만원
1370,2018,61114,김재율,LG,내,29,6800만원
1371,2018,61145,이우찬,LG,투,26,3000만원
1372,2018,61186,이천웅,LG,외,30,8000만원
1373,2018,61197,최영진,SS,내,30,3300만원
1374,2018,61204,김동한,LT,내,30,6300만원
1375,2018,61208,정진호,OB,외,30,8500만원
1376,2018,61214,이현호,OB,투,26,5200만원
1377,2018,61240,니퍼트,KT,투,37,500000달러
1378,2018,61268,양현,WO,투,26,3000만원
1379,2018,61295,강동연,OB,투,26,2800만원
1380,2018,61329,윤지웅,LG,투,30,5800만원
1381,2018,61353,고종욱,WO,외,29,11000만원
1382,2018,61360,김도현,OB,외,26,3200만원
1383,2018,61365,김대우,SS,투,30,12000만원
1384,2018,61366,홍성갑,WO,외,26,3000만원
1385,2018,61396,박정준,WO,투,26,2700만원
1386,2018,61404,김헌곤,SS,외,30,8500만원
1387,2018,61411,심창민,SS,투,25,23000만원
1388,2018,61456,윤영삼,WO,투,26,4500만원
1389,2018,61457,임현준,SS,투,30,3500만원
1390,2018,61496,황수범,SS,투,32,3800만원
1391,2018,61554,김민하,HH,외,29,3200만원
1392,2018,61557,이정담,LT,투,27,2800만원
1393,2018,61566,허일,LT,외,26,2700만원
1394,2018,61591,김사훈,LT,포,31,4000만원
1395,2018,61643,홍건희,HT,투,26,8000만원
1396,2018,61652,윤정우,SK,외,30,3000만원
1397,2018,61666,한승혁,HT,투,25,6500만원
1398,2018,61700,강경학,HH,내,26,5800만원
1399,2018,61743,오준혁,KT,외,26,4000만원
1400,2018,61865,이윤재,SK,포,29,3000만원
1401,2018,61869,정진기,SK,외,26,6200만원
1402,2018,61891,임정우,LG,투,27,14000만원
1403,2018,61895,서진용,SK,투,26,6000만원
1404,2018,61896,최진호,SK,투,26,2700만원
1405,2018,61962,김정후,OB,투,30,3500만원
1406,2018,62007,김지성,HT,내,33,4000만원
1407,2018,62016,윤병호,NC,외,29,3500만원
1408,2018,62025,이원재,NC,외,29,2700만원
1409,2018,62056,정영일,SK,투,30,3000만원
1410,2018,62146,최성훈,LG,투,29,6000만원
1411,2018,62147,조윤준,LG,포,29,4000만원
1412,2018,62160,신동훈,SK,투,24,3800만원
1413,2018,62164,서상우,LG,내,29,3500만원
1414,2018,62234,류지혁,OB,내,24,9500만원
1415,2018,62244,박세혁,OB,포,28,10000만원
1416,2018,62263,변진수,OB,투,25,6000만원
1417,2018,62265,유민상,HT,내,29,4500만원
1418,2018,62332,김재현,WO,포,25,5000만원
1419,2018,62353,박정음,WO,외,29,5500만원
1420,2018,62356,김규민,WO,외,25,2900만원
1421,2018,62360,김동준,WO,투,26,4900만원
1422,2018,62363,한현희,WO,투,25,23000만원
1423,2018,62404,구자욱,SS,외,25,25000만원
1424,2018,62409,박찬도,SS,외,29,5000만원
1425,2018,62415,박해민,SS,외,28,29000만원
1426,2018,62499,이현동,SS,외,25,3000만원
1427,2018,62528,김원중,LT,투,25,6300만원
1428,2018,62537,윤수강,NC,포,28,2700만원
1429,2018,62556,신본기,LT,내,29,9000만원
1430,2018,62559,김상호,LT,내,29,6200만원
1431,2018,62595,정태승,LT,투,30,2700만원
1432,2018,62611,임준섭,HH,투,29,8500만원
1433,2018,62637,박지훈,HT,투,29,4200만원
1434,2018,62648,김윤동,HT,투,25,15000만원
1435,2018,62655,홍성민,LT,투,29,13000만원
1436,2018,62696,김종훈,HT,투,29,2900만원
1437,2018,62698,소사,LG,투,33,1200000달러
1438,2018,62700,하주석,HH,내,24,12000만원
1439,2018,62748,엄태용,HH,포,24,2800만원
1440,2018,62754,임기영,HT,투,25,13000만원
1441,2018,62770,윤승열,HH,내,25,3100만원
1442,2018,62797,양성우,HH,외,29,10000만원
1443,2018,62802,박승욱,SK,내,26,4500만원
1444,2018,62864,김민식,HT,포,29,15000만원
1445,2018,62869,문승원,SK,투,29,9000만원
1446,2018,62884,최항,SK,내,24,4200만원
1447,2018,62892,허건엽,SK,투,25,3400만원
1448,2018,62893,최정민,HT,내,29,5500만원
1449,2018,62895,한동민,SK,외,29,15000만원
1450,2018,62907,박민우,NC,내,25,32000만원
1451,2018,62908,황윤호,HT,내,25,3100만원
1452,2018,62917,강구성,NC,외,25,2700만원
1453,2018,62918,김태형,LG,투,25,2800만원
1454,2018,62920,노성호,NC,투,29,4500만원
1455,2018,62921,박헌욱,NC,외,25,2700만원
1456,2018,62925,강진성,NC,내,25,3000만원
1457,2018,62929,이민호,NC,투,25,18800만원
1458,2018,62931,노진혁,NC,내,29,4300만원
1459,2018,62934,김성욱,NC,외,25,10500만원
1460,2018,62937,신재영,WO,투,29,14000만원
1461,2018,62947,나성범,NC,외,29,43000만원
1462,2018,62951,이형범,NC,투,24,3500만원
1463,2018,62966,최금강,NC,투,29,12500만원
1464,2018,63027,안성무,SS,투,28,3500만원
1465,2018,63088,김진곤,KT,외,31,3300만원
1466,2018,63111,류제국,LG,투,35,29000만원
1467,2018,63123,강승호,SK,내,24,6600만원
1468,2018,63125,김재민,LG,포,27,3500만원
1469,2018,63137,이윤학,HT,투,24,2900만원
1470,2018,63145,배재준,LG,투,24,2700만원
1471,2018,63202,장승현,OB,포,24,2800만원
1472,2018,63248,함덕주,OB,투,23,16000만원
1473,2018,63257,김인태,OB,외,24,3200만원
1474,2018,63260,이우성,NC,외,24,2800만원
1475,2018,63292,박종기,OB,투,23,2800만원
1476,2018,63342,조상우,WO,투,24,12000만원
1477,2018,63348,조덕길,WO,투,29,2700만원
1478,2018,63360,장시윤,LG,내,25,3600만원
1479,2018,63440,이흥련,OB,포,29,7500만원
1480,2018,63448,김영환,KT,내,25,3000만원
1481,2018,63450,정현,KT,내,24,7800만원
1482,2018,63512,박진형,LT,투,24,10500만원
1483,2018,63543,구승민,LT,투,28,3400만원
1484,2018,63554,임종혁,LT,외,28,2800만원
1485,2018,63559,백민기,OB,외,28,3000만원
1486,2018,63593,조홍석,LT,외,28,2800만원
1487,2018,63619,손동욱,WO,투,29,2800만원
1488,2018,63628,고영창,HT,투,29,2800만원
1489,2018,63638,박준표,HT,투,26,6500만원
1490,2018,63704,노수광,SK,외,28,13000만원
1491,2018,63722,한승택,HT,포,24,7500만원
1492,2018,63749,이충호,HH,투,24,3000만원
1493,2018,63765,김종수,HH,투,24,2700만원
1494,2018,63895,최민재,SK,외,24,2800만원
1495,2018,63903,유영준,NC,내,24,2700만원
1496,2018,63905,윤대영,LG,내,24,2900만원
1497,2018,63936,윤강민,NC,투,28,2700만원
1498,2018,63938,해커,WO,투,35,200000달러
1499,2018,63950,장현식,NC,투,23,10200만원
1500,2018,63960,이상민,WO,투,28,4200만원
1501,2018,63963,권희동,NC,외,28,13000만원
1502,2018,63967,박으뜸,NC,외,28,2700만원
1503,2018,63991,박진우,NC,투,28,3200만원
1504,2018,64001,고영표,KT,투,27,11500만원
1505,2018,64006,심우준,KT,내,23,6300만원
1506,2018,64011,안승한,KT,포,26,2700만원
1507,2018,64012,송민섭,KT,외,27,3000만원
1508,2018,64014,김병희,KT,내,28,2700만원
1509,2018,64017,심재민,KT,투,24,8000만원
1510,2018,64021,박세웅,LT,투,23,25000만원
1511,2018,64022,안중열,LT,포,23,2800만원
1512,2018,64029,류희운,KT,투,23,4000만원
1513,2018,64051,이영준,WO,투,27,2900만원
1514,2018,64055,양형진,LT,투,27,2700만원
1515,2018,64086,신성현,OB,내,28,5700만원
1516,2018,64115,장준원,LG,내,23,3400만원
1517,2018,64117,양원혁,LG,내,27,2900만원
1518,2018,64153,양석환,LG,내,27,16000만원
1519,2018,64155,임지섭,LG,투,23,3700만원
1520,2018,64166,배정대,KT,외,23,3800만원
1521,2018,64255,한주성,OB,투,23,2700만원
1522,2018,64266,이성곤,SS,외,26,3000만원
1523,2018,64300,김하성,WO,내,23,32000만원
1524,2018,64346,임병욱,WO,외,23,5000만원
1525,2018,64350,하영민,WO,투,23,5500만원
1526,2018,64407,김호재,SS,내,23,2800만원
1527,2018,64410,백승민,SS,내,28,2700만원
1528,2018,64462,안규현,SS,투,23,2900만원
1529,2018,64464,이수민,SS,투,23,2800만원
1530,2018,64469,송준석,SS,외,24,2700만원
1531,2018,64499,김재현,SS,내,27,7000만원
1532,2018,64504,오윤석,LT,내,26,3100만원
1533,2018,64554,문동욱,HH,투,26,2900만원
1534,2018,64560,이창진,HT,내,27,3100만원
1535,2018,64565,이인복,LT,투,27,3100만원
1536,2018,64594,심규범,NC,투,27,3000만원
1537,2018,64610,강한울,SS,내,27,15500만원
1538,2018,64657,박준태,HT,외,27,3800만원
1539,2018,64717,지성준,HH,포,24,2800만원
1540,2018,64718,최영환,LT,투,26,3700만원
1541,2018,64724,박준혁,HH,외,27,3000만원
1542,2018,64759,서균,HH,투,26,3000만원
1543,2018,64760,황영국,HH,투,23,2700만원
1544,2018,64793,김민수,SS,포,27,3300만원
1545,2018,64805,이승진,SK,투,23,2700만원
1546,2018,64868,조용호,SK,외,29,6200만원
1547,2018,64893,박민호,SK,투,26,4000만원
1548,2018,64906,강민국,NC,내,26,2700만원
1549,2018,64907,강장산,KT,투,28,3300만원
1550,2018,64944,박광열,NC,포,23,3600만원
1551,2018,64984,김태진,NC,내,23,3000만원
1552,2018,64987,홍지운,NC,내,27,2700만원
1553,2018,64995,배재환,NC,투,23,3000만원
1554,2018,65040,김태훈,KT,내,22,3000만원
1555,2018,65042,홍성무,KT,투,25,3000만원
1556,2018,65044,김만수,KT,포,22,3100만원
1557,2018,65048,김민수,KT,투,26,3000만원
1558,2018,65056,엄상백,KT,투,22,7600만원
1559,2018,65058,정성곤,KT,투,22,4700만원
1560,2018,65060,주권,KT,투,23,7600만원
1561,2018,65062,김재윤,KT,투,28,11000만원
1562,2018,65064,윤수호,OB,투,26,4700만원
1563,2018,65067,조무근,LT,투,27,5700만원
1564,2018,65096,정주후,KT,내,23,3000만원
1565,2018,65109,백승현,LG,내,23,3000만원
1566,2018,65115,안익훈,LG,외,22,9000만원
1567,2018,65132,김재성,LG,포,22,2900만원
1568,2018,65136,박지규,LG,내,27,5000만원
1569,2018,65157,최민창,LG,외,22,3000만원
1570,2018,65209,사공엽,OB,외,26,2800만원
1571,2018,65269,김민혁,OB,내,22,3000만원
1572,2018,65320,최원태,WO,투,21,15000만원
1573,2018,65331,피어밴드,KT,투,33,850000달러
1574,2018,65343,김택형,SK,투,22,4000만원
1575,2018,65345,김해수,WO,투,22,2700만원
1576,2018,65357,송성문,WO,내,22,3500만원
1577,2018,65392,김정인,WO,투,22,3200만원
1578,2018,65399,허정협,WO,외,28,4500만원
1579,2018,65412,권정웅,SS,포,26,4500만원
1580,2018,65509,차재용,LT,투,22,2800만원
1581,2018,65514,강동관,LT,포,22,2700만원
1582,2018,65516,배제성,KT,투,22,3000만원
1583,2018,65543,린드블럼,OB,투,31,1350000달러
1584,2018,65546,레일리,LT,투,30,1110000달러
1585,2018,65586,전병우,LT,내,26,2700만원
1586,2018,65616,이민우,HT,투,25,3500만원
1587,2018,65618,황인준,HT,투,27,2800만원
1588,2018,65639,박정수,HT,투,22,3300만원
1589,2018,65643,문경찬,HT,투,26,3100만원
1590,2018,65661,이종석,HT,투,26,3000만원
1591,2018,65703,이도윤,HH,내,22,2700만원
1592,2018,65742,로저스,WO,투,33,1250000달러
1593,2018,65764,김민우,HH,투,23,3600만원
1594,2018,65769,김범수,HH,투,23,3600만원
1595,2018,65802,봉민호,SK,투,22,2700만원
1596,2018,65844,박세웅,SS,투,22,2700만원
1597,2018,65856,켈리,SK,투,30,1400000달러
1598,2018,65896,허웅,SK,투,22,2700만원
1599,2018,65908,류재인,NC,투,22,2700만원
1600,2018,65933,구창모,NC,투,21,9000만원
1601,2018,65964,이우석,NC,투,22,2800만원
1602,2018,66018,김선기,WO,투,27,2700만원
1603,2018,66047,박세진,KT,투,21,3100만원
1604,2018,66052,남태혁,KT,내,27,3300만원
1605,2018,66064,김태오,KT,투,21,2700만원
1606,2018,66068,서의태,WO,투,21,2700만원
1607,2018,66098,김도영,KT,투,25,2900만원
1608,2018,66108,홍창기,LG,외,25,3000만원
1609,2018,66112,김기연,LG,포,21,2700만원
1610,2018,66145,김대현,LG,투,21,7000만원
1611,2018,66160,유재유,OB,투,21,3200만원
1612,2018,66162,김주성,LG,내,20,2900만원
1613,2018,66201,고봉재,OB,투,25,3300만원
1614,2018,66207,황경태,OB,내,22,2800만원
1615,2018,66209,조수행,OB,외,25,4500만원
1616,2018,66291,이영하,OB,투,21,4200만원
1617,2018,66354,주효상,WO,포,21,3500만원
1618,2018,66357,안현석,WO,투,21,2700만원
1619,2018,66392,김종덕,WO,포,25,2700만원
1620,2018,66397,김성현,WO,내,22,2700만원
1621,2018,66398,이찬석,WO,투,21,2700만원
1622,2018,66399,김성택,WO,투,21,2700만원
1623,2018,66406,안주형,SS,내,25,3100만원
1624,2018,66444,이케빈,SS,투,26,2700만원
1625,2018,66451,최충연,SS,투,21,4500만원
1626,2018,66462,김성훈,SS,내,25,4700만원
1627,2018,66469,황선도,SS,외,21,2800만원
1628,2018,66492,김승현,SS,투,26,4000만원
1629,2018,66504,이찬건,LT,내,22,2700만원
1630,2018,66508,나경민,LT,외,27,5800만원
1631,2018,66558,임지유,LT,투,21,2700만원
1632,2018,66606,최원준,HT,내,21,7500만원
1633,2018,66609,전상현,HT,투,22,3000만원
1634,2018,66615,류승현,HT,내,21,2900만원
1635,2018,66643,헥터,HT,투,31,1700000달러
1636,2018,66662,신범수,HT,포,20,2900만원
1637,2018,66702,이동훈,HH,외,22,3300만원
1638,2018,66704,김태연,HH,내,21,3000만원
1639,2018,66706,장진혁,HH,외,25,2800만원
1640,2018,66710,강상원,HH,외,21,3000만원
1641,2018,66715,김인환,HH,내,24,2800만원
1642,2018,66716,정경운,HH,내,25,3300만원
1643,2018,66741,김재영,HH,투,25,5300만원
1644,2018,66804,노관현,HT,내,25,3000만원
1645,2018,66833,임석진,SK,내,21,2700만원
1646,2018,66838,김동엽,SK,외,28,11500만원
1647,2018,66858,정동윤,SK,투,21,2700만원
1648,2018,66859,김주한,SK,투,25,9000만원
1649,2018,66864,안상현,SK,내,21,2700만원
1650,2018,66917,김찬형,NC,내,21,2700만원
1651,2018,66920,최성영,NC,투,21,2900만원
1652,2018,66960,정수민,NC,투,28,4200만원
1653,2018,66965,도태훈,NC,내,25,3000만원
1654,2018,66968,이재율,NC,외,25,3200만원
1655,2018,66992,조원빈,NC,내,25,2700만원
1656,2018,67005,홍현빈,KT,외,21,2900만원
1657,2018,67025,로하스,KT,외,28,800000달러
1658,2018,67048,이정현,KT,투,21,2700만원
1659,2018,67066,이종혁,KT,투,21,3200만원
1660,2018,67119,고우석,LG,투,20,4000만원
1661,2018,67122,김태형,LG,투,20,2700만원
1662,2018,67143,손주영,LG,투,20,3000만원
1663,2018,67202,박유연,OB,포,20,2800만원
1664,2018,67207,이병휘,OB,내,20,2700만원
1665,2018,67246,김명신,OB,투,25,5200만원
1666,2018,67263,최원준,OB,투,24,2700만원
1667,2018,67266,박치국,OB,투,20,3400만원
1668,2018,67304,김혜성,WO,내,19,2900만원
1669,2018,67313,브리검,WO,투,30,650000달러
1670,2018,67341,이정후,WO,외,20,11000만원
1671,2018,67360,오윤성,WO,투,20,2900만원
1672,2018,67394,초이스,WO,외,29,600000달러
1673,2018,67421,최지광,SS,투,20,3100만원
1674,2018,67443,장지훈,SS,투,21,2800만원
1675,2018,67449,김성윤,SS,외,19,3000만원
1676,2018,67450,러프,SS,내,32,1400000달러
1677,2018,67454,나원탁,LT,포,24,2800만원
1678,2018,67467,김시현,SS,투,20,3300만원
1679,2018,67539,나종덕,LT,포,20,2800만원
1680,2018,67588,윤성빈,LT,투,19,2700만원
1681,2018,67598,번즈,LT,내,28,730000달러
1682,2018,67603,이승호,WO,투,19,2700만원
1683,2018,67610,김석환,HT,내,19,2800만원
1684,2018,67640,유승철,HT,투,20,2800만원
1685,2018,67645,팻딘,HT,투,29,700000달러
1686,2018,67650,버나디나,HT,외,34,750000달러
1687,2018,67668,정윤환,HT,투,20,2800만원
1688,2018,67703,박상원,HH,투,24,3100만원
1689,2018,67737,김진영,HH,투,26,3000만원
1690,2018,67760,원혁재,HH,외,23,2800만원
