,G_ID,GDAY_DS,VISIT_KEY,HOME_KEY,HEADER_NO,GWEEK,STADIUM
986,20170603NCLG0,20170603,NC,LG,0,토,잠실
987,20170603OBWO0,20170603,OB,WO,0,토,고척
988,20170603SKHH0,20170603,SK,HH,0,토,대전
989,20170604HTSS0,20170604,HT,SS,0,일,대구
990,20170604KTLT0,20170604,KT,LT,0,일,사직
991,20170604NCLG0,20170604,NC,LG,0,일,잠실
992,20170604OBWO0,20170604,OB,WO,0,일,고척
993,20170604SKHH0,20170604,SK,HH,0,일,대전
994,20170606LTNC0,20170606,LT,NC,0,화,마산
995,20170606SSOB0,20170606,SS,OB,0,화,잠실
996,20170606WOSK0,20170606,WO,SK,0,화,문학
997,20170607HHHT0,20170607,HH,HT,0,수,광주
998,20170607LGKT0,20170607,LG,KT,0,수,수원
999,20170607LTNC0,20170607,LT,NC,0,수,마산
1000,20170607SSOB0,20170607,SS,OB,0,수,잠실
1001,20170607WOSK0,20170607,WO,SK,0,수,문학
1002,20170608HHHT0,20170608,HH,HT,0,목,광주
1003,20170608LGKT0,20170608,LG,KT,0,목,수원
1004,20170608LTNC0,20170608,LT,NC,0,목,마산
1005,20170608SSOB0,20170608,SS,OB,0,목,잠실
1006,20170608WOSK0,20170608,WO,SK,0,목,문학
1007,20170609KTNC0,20170609,KT,NC,0,금,마산
1008,20170609OBLT0,20170609,OB,LT,0,금,울산
1009,20170609SKLG0,20170609,SK,LG,0,금,잠실
1010,20170609SSHH0,20170609,SS,HH,0,금,대전
1011,20170609WOHT0,20170609,WO,HT,0,금,광주
1012,20170610KTNC0,20170610,KT,NC,0,토,마산
1013,20170610OBLT0,20170610,OB,LT,0,토,울산
1014,20170610SKLG0,20170610,SK,LG,0,토,잠실
1015,20170610SSHH0,20170610,SS,HH,0,토,대전
1016,20170610WOHT0,20170610,WO,HT,0,토,광주
1017,20170611KTNC0,20170611,KT,NC,0,일,마산
1018,20170611OBLT0,20170611,OB,LT,0,일,울산
1019,20170611SKLG0,20170611,SK,LG,0,일,잠실
1020,20170611SSHH0,20170611,SS,HH,0,일,대전
1021,20170611WOHT0,20170611,WO,HT,0,일,광주
1022,20170613HHSK0,20170613,HH,SK,0,화,문학
1023,20170613HTLT0,20170613,HT,LT,0,화,사직
1024,20170613KTSS0,20170613,KT,SS,0,화,포항
1025,20170613LGOB0,20170613,LG,OB,0,화,잠실
1026,20170613NCWO0,20170613,NC,WO,0,화,고척
1027,20170614HHSK0,20170614,HH,SK,0,수,문학
1028,20170614HTLT0,20170614,HT,LT,0,수,사직
1029,20170614KTSS0,20170614,KT,SS,0,수,포항
1030,20170614LGOB0,20170614,LG,OB,0,수,잠실
1031,20170614NCWO0,20170614,NC,WO,0,수,고척
1032,20170615HHSK0,20170615,HH,SK,0,목,문학
1033,20170615HTLT0,20170615,HT,LT,0,목,사직
1034,20170615KTSS0,20170615,KT,SS,0,목,포항
1035,20170615LGOB0,20170615,LG,OB,0,목,잠실
1036,20170615NCWO0,20170615,NC,WO,0,목,고척
1037,20170616HHKT0,20170616,HH,KT,0,금,수원
1038,20170616LGHT0,20170616,LG,HT,0,금,광주
1039,20170616LTWO0,20170616,LT,WO,0,금,고척
1040,20170616NCOB0,20170616,NC,OB,0,금,잠실
1041,20170616SKSS0,20170616,SK,SS,0,금,대구
1042,20170617HHKT0,20170617,HH,KT,0,토,수원
1043,20170617LGHT0,20170617,LG,HT,0,토,광주
1044,20170617LTWO0,20170617,LT,WO,0,토,고척
1045,20170617NCOB0,20170617,NC,OB,0,토,잠실
1046,20170617SKSS0,20170617,SK,SS,0,토,대구
1047,20170618HHKT0,20170618,HH,KT,0,일,수원
1048,20170618LGHT0,20170618,LG,HT,0,일,광주
1049,20170618LTWO0,20170618,LT,WO,0,일,고척
1050,20170618NCOB0,20170618,NC,OB,0,일,잠실
1051,20170618SKSS0,20170618,SK,SS,0,일,대구
1052,20170620LTKT0,20170620,LT,KT,0,화,수원
1053,20170620NCSK0,20170620,NC,SK,0,화,문학
1054,20170620SSLG0,20170620,SS,LG,0,화,잠실
1055,20170620WOHH0,20170620,WO,HH,0,화,대전
1056,20170621LTKT0,20170621,LT,KT,0,수,수원
1057,20170621NCSK0,20170621,NC,SK,0,수,문학
1058,20170621OBHT0,20170621,OB,HT,0,수,광주
1059,20170621SSLG0,20170621,SS,LG,0,수,잠실
1060,20170621WOHH0,20170621,WO,HH,0,수,대전
1061,20170622LTKT0,20170622,LT,KT,0,목,수원
1062,20170622NCSK0,20170622,NC,SK,0,목,문학
1063,20170622OBHT0,20170622,OB,HT,0,목,광주
1064,20170622SSLG0,20170622,SS,LG,0,목,잠실
1065,20170622WOHH0,20170622,WO,HH,0,목,대전
1066,20170623HHSS0,20170623,HH,SS,0,금,대구
1067,20170623HTNC0,20170623,HT,NC,0,금,마산
1068,20170623KTSK0,20170623,KT,SK,0,금,문학
1069,20170623LGWO0,20170623,LG,WO,0,금,고척
1070,20170623LTOB0,20170623,LT,OB,0,금,잠실
1071,20170624HHSS0,20170624,HH,SS,0,토,대구
1072,20170624HTNC0,20170624,HT,NC,0,토,마산
1073,20170624KTSK0,20170624,KT,SK,0,토,문학
1074,20170624LGWO0,20170624,LG,WO,0,토,고척
1075,20170624LTOB0,20170624,LT,OB,0,토,잠실
1076,20170625HHSS0,20170625,HH,SS,0,일,대구
1077,20170625HTNC0,20170625,HT,NC,0,일,마산
1078,20170625KTSK0,20170625,KT,SK,0,일,문학
1079,20170625LGWO0,20170625,LG,WO,0,일,고척
1080,20170625LTOB0,20170625,LT,OB,0,일,잠실
1081,20170627KTHH0,20170627,KT,HH,0,화,청주
1082,20170627LGLT0,20170627,LG,LT,0,화,사직
1083,20170627SKOB0,20170627,SK,OB,0,화,잠실
1084,20170627SSHT0,20170627,SS,HT,0,화,광주
1085,20170627WONC0,20170627,WO,NC,0,화,마산
1086,20170628KTHH0,20170628,KT,HH,0,수,청주
1087,20170628LGLT0,20170628,LG,LT,0,수,사직
1088,20170628SKOB0,20170628,SK,OB,0,수,잠실
1089,20170628SSHT0,20170628,SS,HT,0,수,광주
1090,20170628WONC0,20170628,WO,NC,0,수,마산
1091,20170629KTHH0,20170629,KT,HH,0,목,청주
1092,20170629SKOB0,20170629,SK,OB,0,목,잠실
1093,20170629SSHT0,20170629,SS,HT,0,목,광주
1094,20170630HTLG0,20170630,HT,LG,0,금,잠실
1095,20170630NCLT0,20170630,NC,LT,0,금,사직
1096,20170630OBHH0,20170630,OB,HH,0,금,대전
1097,20170630SSSK0,20170630,SS,SK,0,금,문학
1098,20170630WOKT0,20170630,WO,KT,0,금,수원
1099,20170701HTLG0,20170701,HT,LG,0,토,잠실
1100,20170701NCLT0,20170701,NC,LT,0,토,사직
1101,20170701OBHH0,20170701,OB,HH,0,토,대전
1102,20170701SSSK0,20170701,SS,SK,0,토,문학
1103,20170702HTLG0,20170702,HT,LG,0,일,잠실
1104,20170702NCLT0,20170702,NC,LT,0,일,사직
1105,20170702SSSK0,20170702,SS,SK,0,일,문학
1106,20170702WOKT0,20170702,WO,KT,0,일,수원
1107,20170704HHWO0,20170704,HH,WO,0,화,고척
1108,20170704HTSK0,20170704,HT,SK,0,화,문학
1109,20170704KTOB0,20170704,KT,OB,0,화,잠실
1110,20170704LTSS0,20170704,LT,SS,0,화,포항
1111,20170705HHWO0,20170705,HH,WO,0,수,고척
1112,20170705HTSK0,20170705,HT,SK,0,수,문학
1113,20170705KTOB0,20170705,KT,OB,0,수,잠실
1114,20170705LGNC0,20170705,LG,NC,0,수,마산
1115,20170705LTSS0,20170705,LT,SS,0,수,포항
1116,20170706HHWO0,20170706,HH,WO,0,목,고척
1117,20170706HTSK0,20170706,HT,SK,0,목,문학
1118,20170706LTSS0,20170706,LT,SS,0,목,포항
1119,20170707OBNC0,20170707,OB,NC,0,금,마산
1120,20170707SKLT0,20170707,SK,LT,0,금,사직
1121,20170707WOSS0,20170707,WO,SS,0,금,대구
1122,20170708HHLG0,20170708,HH,LG,0,토,잠실
1123,20170708HTKT0,20170708,HT,KT,0,토,수원
1124,20170708SKLT0,20170708,SK,LT,0,토,사직
1125,20170708WOSS0,20170708,WO,SS,0,토,대구
1126,20170709HHLG0,20170709,HH,LG,0,일,잠실
1127,20170709OBNC0,20170709,OB,NC,0,일,마산
1128,20170709SKLT0,20170709,SK,LT,0,일,사직
1129,20170709WOSS0,20170709,WO,SS,0,일,대구
1130,20170711LGSK0,20170711,LG,SK,0,화,문학
1131,20170711LTHH0,20170711,LT,HH,0,화,대전
1132,20170711NCHT0,20170711,NC,HT,0,화,광주
1133,20170711SSKT0,20170711,SS,KT,0,화,수원
1134,20170711WOOB0,20170711,WO,OB,0,화,잠실
1135,20170712LGSK0,20170712,LG,SK,0,수,문학
1136,20170712LTHH0,20170712,LT,HH,0,수,대전
1137,20170712NCHT0,20170712,NC,HT,0,수,광주
1138,20170712SSKT0,20170712,SS,KT,0,수,수원
1139,20170712WOOB0,20170712,WO,OB,0,수,잠실
1140,20170713LGSK0,20170713,LG,SK,0,목,문학
1141,20170713LTHH0,20170713,LT,HH,0,목,대전
1142,20170713NCHT0,20170713,NC,HT,0,목,광주
1143,20170713SSKT0,20170713,SS,KT,0,목,수원
1144,20170713WOOB0,20170713,WO,OB,0,목,잠실
1145,20170718HTWO0,20170718,HT,WO,0,화,고척
1146,20170718KTLG0,20170718,KT,LG,0,화,잠실
1147,20170718NCHH0,20170718,NC,HH,0,화,청주
1148,20170718OBSK0,20170718,OB,SK,0,화,문학
1149,20170718SSLT0,20170718,SS,LT,0,화,울산
1150,20170719HTWO0,20170719,HT,WO,0,수,고척
1151,20170719KTLG0,20170719,KT,LG,0,수,잠실
1152,20170719NCHH0,20170719,NC,HH,0,수,청주
1153,20170719OBSK0,20170719,OB,SK,0,수,문학
1154,20170719SSLT0,20170719,SS,LT,0,수,울산
1155,20170720HTWO0,20170720,HT,WO,0,목,고척
1156,20170720KTLG0,20170720,KT,LG,0,목,잠실
1157,20170720NCHH0,20170720,NC,HH,0,목,청주
1158,20170720OBSK0,20170720,OB,SK,0,목,문학
1159,20170720SSLT0,20170720,SS,LT,0,목,울산
1160,20170721HHOB0,20170721,HH,OB,0,금,잠실
1161,20170721KTWO0,20170721,KT,WO,0,금,고척
1162,20170721LGSS0,20170721,LG,SS,0,금,대구
1163,20170721LTHT0,20170721,LT,HT,0,금,광주
1164,20170721SKNC0,20170721,SK,NC,0,금,마산
1165,20170722HHOB0,20170722,HH,OB,0,토,잠실
1166,20170722KTWO0,20170722,KT,WO,0,토,고척
1167,20170722LTHT0,20170722,LT,HT,0,토,광주
1168,20170722SKNC0,20170722,SK,NC,0,토,마산
1169,20170723HHOB0,20170723,HH,OB,0,일,잠실
1170,20170723KTWO0,20170723,KT,WO,0,일,고척
1171,20170723LGSS0,20170723,LG,SS,0,일,대구
1172,20170723LTHT0,20170723,LT,HT,0,일,광주
1173,20170723SKNC0,20170723,SK,NC,0,일,마산
1174,20170725NCSS0,20170725,NC,SS,0,화,대구
1175,20170725OBKT0,20170725,OB,KT,0,화,수원
1176,20170725SKHT0,20170725,SK,HT,0,화,광주
1177,20170725WOLG0,20170725,WO,LG,0,화,잠실
1178,20170726HHLT0,20170726,HH,LT,0,수,사직
1179,20170726NCSS0,20170726,NC,SS,0,수,대구
1180,20170726OBKT0,20170726,OB,KT,0,수,수원
1181,20170726SKHT0,20170726,SK,HT,0,수,광주
1182,20170726WOLG0,20170726,WO,LG,0,수,잠실
1183,20170727HHLT0,20170727,HH,LT,0,목,사직
1184,20170727NCSS0,20170727,NC,SS,0,목,대구
1185,20170727OBKT0,20170727,OB,KT,0,목,수원
1186,20170727SKHT0,20170727,SK,HT,0,목,광주
1187,20170727WOLG0,20170727,WO,LG,0,목,잠실
1188,20170728HTOB0,20170728,HT,OB,0,금,잠실
1189,20170728LGHH0,20170728,LG,HH,0,금,대전
1190,20170728LTSK0,20170728,LT,SK,0,금,문학
1191,20170728NCKT0,20170728,NC,KT,0,금,수원
1192,20170728SSWO0,20170728,SS,WO,0,금,고척
1193,20170729HTOB0,20170729,HT,OB,0,토,잠실
1194,20170729LGHH0,20170729,LG,HH,0,토,대전
1195,20170729LTSK0,20170729,LT,SK,0,토,문학
1196,20170729NCKT0,20170729,NC,KT,0,토,수원
1197,20170729SSWO0,20170729,SS,WO,0,토,고척
1198,20170730HTOB0,20170730,HT,OB,0,일,잠실
1199,20170730LGHH0,20170730,LG,HH,0,일,대전
1200,20170730LTSK0,20170730,LT,SK,0,일,문학
1201,20170730NCKT0,20170730,NC,KT,0,일,수원
1202,20170730SSWO0,20170730,SS,WO,0,일,고척
1203,20170801HHNC0,20170801,HH,NC,0,화,마산
1204,20170801KTHT0,20170801,KT,HT,0,화,광주
1205,20170801LTLG0,20170801,LT,LG,0,화,잠실
1206,20170801OBSS0,20170801,OB,SS,0,화,대구
1207,20170801SKWO0,20170801,SK,WO,0,화,고척
1208,20170802HHNC0,20170802,HH,NC,0,수,마산
1209,20170802LTLG0,20170802,LT,LG,0,수,잠실
1210,20170802OBSS0,20170802,OB,SS,0,수,대구
1211,20170802SKWO0,20170802,SK,WO,0,수,고척
1212,20170803HHNC0,20170803,HH,NC,0,목,마산
1213,20170803KTHT0,20170803,KT,HT,0,목,광주
1214,20170803LTLG0,20170803,LT,LG,0,목,잠실
1215,20170803OBSS0,20170803,OB,SS,0,목,대구
1216,20170803SKWO0,20170803,SK,WO,0,목,고척
1217,20170804HTHH0,20170804,HT,HH,0,금,대전
1218,20170804OBLG0,20170804,OB,LG,0,금,잠실
1219,20170804SKKT0,20170804,SK,KT,0,금,수원
1220,20170804SSNC0,20170804,SS,NC,0,금,마산
1221,20170804WOLT0,20170804,WO,LT,0,금,사직
1222,20170805HTHH0,20170805,HT,HH,0,토,대전
1223,20170805OBLG0,20170805,OB,LG,0,토,잠실
1224,20170805SKKT0,20170805,SK,KT,0,토,수원
1225,20170805SSNC0,20170805,SS,NC,0,토,마산
1226,20170805WOLT0,20170805,WO,LT,0,토,사직
1227,20170806OBLG0,20170806,OB,LG,0,일,잠실
1228,20170806SKKT0,20170806,SK,KT,0,일,수원
1229,20170806SSNC0,20170806,SS,NC,0,일,마산
1230,20170806WOLT0,20170806,WO,LT,0,일,사직
1231,20170808HHOB0,20170808,HH,OB,0,화,잠실
1232,20170808KTLT0,20170808,KT,LT,0,화,사직
1233,20170808LGSS0,20170808,LG,SS,0,화,대구
1234,20170808NCSK0,20170808,NC,SK,0,화,문학
1235,20170808WOHT0,20170808,WO,HT,0,화,광주
1236,20170809HHOB0,20170809,HH,OB,0,수,잠실
1237,20170809KTLT0,20170809,KT,LT,0,수,사직
1238,20170809LGSS0,20170809,LG,SS,0,수,대구
1239,20170809NCSK0,20170809,NC,SK,0,수,문학
1240,20170809WOHT0,20170809,WO,HT,0,수,광주
1241,20170810LTNC0,20170810,LT,NC,0,목,마산
1242,20170810OBWO0,20170810,OB,WO,0,목,고척
1243,20170810SKLG0,20170810,SK,LG,0,목,잠실
1244,20170811HTKT0,20170811,HT,KT,0,금,수원
1245,20170811LTNC0,20170811,LT,NC,0,금,마산
1246,20170811OBWO0,20170811,OB,WO,0,금,고척
1247,20170811SKLG0,20170811,SK,LG,0,금,잠실
1248,20170811SSHH0,20170811,SS,HH,0,금,대전
1249,20170812HHWO0,20170812,HH,WO,0,토,고척
1250,20170812KTSK0,20170812,KT,SK,0,토,문학
1251,20170812LGHT0,20170812,LG,HT,0,토,광주
1252,20170812LTSS0,20170812,LT,SS,0,토,대구
1253,20170812NCOB0,20170812,NC,OB,0,토,잠실
1254,20170813HHWO0,20170813,HH,WO,0,일,고척
1255,20170813KTSK0,20170813,KT,SK,0,일,문학
1256,20170813LTSS0,20170813,LT,SS,0,일,대구
1257,20170813NCOB0,20170813,NC,OB,0,일,잠실
1258,20170815NCHT0,20170815,NC,HT,0,화,광주
1259,20170815OBLT0,20170815,OB,LT,0,화,사직
1260,20170816KTLG0,20170816,KT,LG,0,수,잠실
1261,20170816NCHT0,20170816,NC,HT,0,수,광주
1262,20170816OBLT0,20170816,OB,LT,0,수,사직
1263,20170816SKHH0,20170816,SK,HH,0,수,대전
1264,20170816WOSS0,20170816,WO,SS,0,수,대구
1265,20170817HHNC0,20170817,HH,NC,0,목,마산
1266,20170817HTOB0,20170817,HT,OB,0,목,잠실
1267,20170817LGSK0,20170817,LG,SK,0,목,문학
1268,20170817LTWO0,20170817,LT,WO,0,목,고척
1269,20170817SSKT0,20170817,SS,KT,0,목,수원
1270,20170818HHNC0,20170818,HH,NC,0,금,마산
1271,20170818HTOB0,20170818,HT,OB,0,금,잠실
1272,20170818LGSK0,20170818,LG,SK,0,금,문학
1273,20170818LTWO0,20170818,LT,WO,0,금,고척
1274,20170818SSKT0,20170818,SS,KT,0,금,수원
1275,20170819LTHH0,20170819,LT,HH,0,토,대전
1276,20170819NCWO0,20170819,NC,WO,0,토,고척
1277,20170819OBKT0,20170819,OB,KT,0,토,수원
1278,20170819SKHT0,20170819,SK,HT,0,토,광주
1279,20170819SSLG0,20170819,SS,LG,0,토,잠실
1280,20170820LTHH0,20170820,LT,HH,0,일,대전
1281,20170820NCWO0,20170820,NC,WO,0,일,고척
1282,20170820OBKT0,20170820,OB,KT,0,일,수원
1283,20170822HHKT0,20170822,HH,KT,0,화,수원
1284,20170822LTHT0,20170822,LT,HT,0,화,광주
1285,20170822NCLG0,20170822,NC,LG,0,화,잠실
1286,20170822OBSK0,20170822,OB,SK,0,화,문학
1287,20170822SSWO0,20170822,SS,WO,0,화,고척
1288,20170823HHKT0,20170823,HH,KT,0,수,수원
1289,20170823LTHT0,20170823,LT,HT,0,수,광주
1290,20170823NCLG0,20170823,NC,LG,0,수,잠실
1291,20170823OBSK0,20170823,OB,SK,0,수,문학
1292,20170823SSWO0,20170823,SS,WO,0,수,고척
1293,20170824KTNC0,20170824,KT,NC,0,목,마산
1294,20170824LGLT0,20170824,LG,LT,0,목,사직
1295,20170824SKSS0,20170824,SK,SS,0,목,대구
1296,20170824WOOB0,20170824,WO,OB,0,목,잠실
1297,20170825HTHH0,20170825,HT,HH,0,금,대전
1298,20170825KTNC0,20170825,KT,NC,0,금,마산
1299,20170825LGLT0,20170825,LG,LT,0,금,사직
1300,20170825SKSS0,20170825,SK,SS,0,금,대구
1301,20170825WOOB0,20170825,WO,OB,0,금,잠실
1302,20170826HHSK0,20170826,HH,SK,0,토,문학
1303,20170826HTNC0,20170826,HT,NC,0,토,마산
1304,20170826KTSS0,20170826,KT,SS,0,토,대구
1305,20170826LGOB0,20170826,LG,OB,0,토,잠실
1306,20170826WOLT0,20170826,WO,LT,0,토,사직
1307,20170827HHSK0,20170827,HH,SK,0,일,문학
1308,20170827HTNC0,20170827,HT,NC,0,일,마산
1309,20170827KTSS0,20170827,KT,SS,0,일,대구
1310,20170827LGOB0,20170827,LG,OB,0,일,잠실
1311,20170827WOLT0,20170827,WO,LT,0,일,사직
1312,20170829HTSS0,20170829,HT,SS,0,화,대구
1313,20170829LGHH0,20170829,LG,HH,0,화,대전
1314,20170829LTOB0,20170829,LT,OB,0,화,잠실
1315,20170829NCKT0,20170829,NC,KT,0,화,수원
1316,20170829SKWO0,20170829,SK,WO,0,화,고척
1317,20170830HTSS0,20170830,HT,SS,0,수,대구
1318,20170830LGHH0,20170830,LG,HH,0,수,대전
1319,20170830LTOB0,20170830,LT,OB,0,수,잠실
1320,20170830NCKT0,20170830,NC,KT,0,수,수원
1321,20170830SKWO0,20170830,SK,WO,0,수,고척
1322,20170831KTHH0,20170831,KT,HH,0,목,대전
1323,20170831NCLT0,20170831,NC,LT,0,목,사직
1324,20170831OBHT0,20170831,OB,HT,0,목,광주
1325,20170831SSSK0,20170831,SS,SK,0,목,문학
1326,20170831WOLG0,20170831,WO,LG,0,목,잠실
1327,20170901KTHH0,20170901,KT,HH,0,금,대전
1328,20170901NCLT0,20170901,NC,LT,0,금,사직
1329,20170901OBHT0,20170901,OB,HT,0,금,광주
1330,20170901SSSK0,20170901,SS,SK,0,금,문학
1331,20170901WOLG0,20170901,WO,LG,0,금,잠실
1332,20170902HHLT0,20170902,HH,LT,0,토,사직
1333,20170902HTWO0,20170902,HT,WO,0,토,고척
1334,20170902LGNC0,20170902,LG,NC,0,토,마산
1335,20170902SKKT0,20170902,SK,KT,0,토,수원
1336,20170902SSOB0,20170902,SS,OB,0,토,잠실
1337,20170903HHLT0,20170903,HH,LT,0,일,사직
1338,20170903HTWO0,20170903,HT,WO,0,일,고척
1339,20170903LGNC0,20170903,LG,NC,0,일,마산
1340,20170903SKKT0,20170903,SK,KT,0,일,수원
1341,20170903SSOB0,20170903,SS,OB,0,일,잠실
1342,20170905HTLG0,20170905,HT,LG,0,화,잠실
1343,20170905LTSK0,20170905,LT,SK,0,화,문학
1344,20170905NCSS0,20170905,NC,SS,0,화,대구
1345,20170905OBHH0,20170905,OB,HH,0,화,대전
1346,20170905WOKT0,20170905,WO,KT,0,화,수원
1347,20170906HTLG0,20170906,HT,LG,0,수,잠실
1348,20170906OBHH0,20170906,OB,HH,0,수,대전
1349,20170906WOKT0,20170906,WO,KT,0,수,수원
1350,20170907HHHT0,20170907,HH,HT,0,목,광주
1351,20170907KTOB0,20170907,KT,OB,0,목,잠실
1352,20170907LGWO0,20170907,LG,WO,0,목,고척
1353,20170907SKNC0,20170907,SK,NC,0,목,마산
1354,20170907SSLT0,20170907,SS,LT,0,목,사직
1355,20170908HHHT0,20170908,HH,HT,0,금,광주
1356,20170908KTOB0,20170908,KT,OB,0,금,잠실
1357,20170908LGWO0,20170908,LG,WO,0,금,고척
1358,20170908SKNC0,20170908,SK,NC,0,금,마산
1359,20170908SSLT0,20170908,SS,LT,0,금,사직
1360,20170909LTKT0,20170909,LT,KT,0,토,수원
1361,20170909NCHH0,20170909,NC,HH,0,토,대전
1362,20170909OBLG0,20170909,OB,LG,0,토,잠실
1363,20170909SSHT0,20170909,SS,HT,0,토,광주
1364,20170909WOSK0,20170909,WO,SK,0,토,문학
1365,20170910LTKT0,20170910,LT,KT,0,일,수원
1366,20170910NCHH0,20170910,NC,HH,0,일,대전
1367,20170910OBLG0,20170910,OB,LG,0,일,잠실
1368,20170910SSHT0,20170910,SS,HT,0,일,광주
1369,20170910WOSK0,20170910,WO,SK,0,일,문학
1370,20170912HHSS0,20170912,HH,SS,0,화,대구
1371,20170912HTSK0,20170912,HT,SK,0,화,문학
1372,20170912KTWO0,20170912,KT,WO,0,화,고척
1373,20170912LTLG0,20170912,LT,LG,0,화,잠실
1374,20170912OBNC0,20170912,OB,NC,0,화,마산
1375,20170913HHSS0,20170913,HH,SS,0,수,대구
1376,20170913HTSK0,20170913,HT,SK,0,수,문학
1377,20170913KTWO0,20170913,KT,WO,0,수,고척
1378,20170913LTLG0,20170913,LT,LG,0,수,잠실
1379,20170913OBNC0,20170913,OB,NC,0,수,마산
1380,20170914HTLT0,20170914,HT,LT,0,목,사직
1381,20170914LGKT0,20170914,LG,KT,0,목,수원
1382,20170914SKOB0,20170914,SK,OB,0,목,잠실
1383,20170914SSNC0,20170914,SS,NC,0,목,마산
1384,20170914WOHH0,20170914,WO,HH,0,목,대전
1385,20170915HTLT0,20170915,HT,LT,0,금,사직
1386,20170915LGKT0,20170915,LG,KT,0,금,수원
1387,20170915SKOB0,20170915,SK,OB,0,금,잠실
1388,20170915SSNC0,20170915,SS,NC,0,금,마산
1389,20170915WOHH0,20170915,WO,HH,0,금,대전
1390,20170916HHLG0,20170916,HH,LG,0,토,잠실
1391,20170916KTHT0,20170916,KT,HT,0,토,광주
1392,20170916OBSS0,20170916,OB,SS,0,토,대구
1393,20170916SKLT0,20170916,SK,LT,0,토,사직
1394,20170916WONC0,20170916,WO,NC,0,토,마산
1395,20170917HHLG0,20170917,HH,LG,0,일,잠실
1396,20170917KTHT0,20170917,KT,HT,0,일,광주
1397,20170917OBSS0,20170917,OB,SS,0,일,대구
1398,20170917SKLT0,20170917,SK,LT,0,일,사직
1399,20170917WONC0,20170917,WO,NC,0,일,마산
1400,20170919KTLG0,20170919,KT,LG,0,화,잠실
1401,20170919OBLT0,20170919,OB,LT,0,화,사직
1402,20170919SKHT0,20170919,SK,HT,0,화,광주
1403,20170920HHLG0,20170920,HH,LG,0,수,잠실
1404,20170920OBNC0,20170920,OB,NC,0,수,마산
1405,20170920SKHT0,20170920,SK,HT,0,수,광주
1406,20170921LGSS0,20170921,LG,SS,0,목,대구
1407,20170921WOKT0,20170921,WO,KT,0,목,수원
1408,20170922LGSS0,20170922,LG,SS,0,금,대구
1409,20170922LTHH0,20170922,LT,HH,0,금,대전
1410,20170922OBHT0,20170922,OB,HT,0,금,광주
1411,20170923KTHT0,20170923,KT,HT,0,토,광주
1412,20170923LGNC0,20170923,LG,NC,0,토,마산
1413,20170923SSHH0,20170923,SS,HH,0,토,대전
1414,20170923WOLT0,20170923,WO,LT,0,토,사직
1415,20170924HHHT0,20170924,HH,HT,0,일,광주
1416,20170924KTOB0,20170924,KT,OB,0,일,잠실
1417,20170924LGNC0,20170924,LG,NC,0,일,마산
1418,20170926HHLT0,20170926,HH,LT,0,화,사직
1419,20170926LGHT0,20170926,LG,HT,0,화,광주
1420,20170927NCSS0,20170927,NC,SS,0,수,대구
1421,20170927OBKT0,20170927,OB,KT,0,수,수원
1422,20170928HTHH0,20170928,HT,HH,0,목,대전
1423,20170928LGKT0,20170928,LG,KT,0,목,수원
1424,20170929HTHH0,20170929,HT,HH,0,금,대전
1425,20170929LTSK0,20170929,LT,SK,0,금,문학
1426,20170929OBLG0,20170929,OB,LG,0,금,잠실
1427,20170929WONC0,20170929,WO,NC,0,금,마산
1428,20170930SKHH0,20170930,SK,HH,0,토,대전
1429,20170930SSLG0,20170930,SS,LG,0,토,잠실
1430,20170930WONC0,20170930,WO,NC,0,토,마산
1431,20171001HTKT0,20171001,HT,KT,0,일,수원
1432,20171001OBHH0,20171001,OB,HH,0,일,대전
1433,20171001SSLG0,20171001,SS,LG,0,일,잠실
1434,20171002HTKT0,20171002,HT,KT,0,월,수원
1435,20171003HTKT0,20171003,HT,KT,0,화,수원
1436,20171003LGLT0,20171003,LG,LT,0,화,사직
1437,20171003NCHH0,20171003,NC,HH,0,화,대전
1438,20171003SKOB0,20171003,SK,OB,0,화,잠실
1439,20171003WOSS0,20171003,WO,SS,0,화,대구
1440,20180324HHWO0,20180324,HH,WO,0,토,고척
1441,20180324KTHT0,20180324,KT,HT,0,토,광주
1442,20180324LGNC0,20180324,LG,NC,0,토,마산
1443,20180324LTSK0,20180324,LT,SK,0,토,문학
1444,20180324SSOB0,20180324,SS,OB,0,토,잠실
1445,20180325HHWO0,20180325,HH,WO,0,일,고척
1446,20180325KTHT0,20180325,KT,HT,0,일,광주
1447,20180325LGNC0,20180325,LG,NC,0,일,마산
1448,20180325LTSK0,20180325,LT,SK,0,일,문학
1449,20180325SSOB0,20180325,SS,OB,0,일,잠실
1450,20180327HHNC0,20180327,HH,NC,0,화,마산
1451,20180327KTSK0,20180327,KT,SK,0,화,문학
1452,20180327LGWO0,20180327,LG,WO,0,화,고척
1453,20180327LTOB0,20180327,LT,OB,0,화,잠실
1454,20180327SSHT0,20180327,SS,HT,0,화,광주
1455,20180328HHNC0,20180328,HH,NC,0,수,마산
1456,20180328KTSK0,20180328,KT,SK,0,수,문학
1457,20180328LGWO0,20180328,LG,WO,0,수,고척
1458,20180328LTOB0,20180328,LT,OB,0,수,잠실
1459,20180328SSHT0,20180328,SS,HT,0,수,광주
1460,20180329HHNC0,20180329,HH,NC,0,목,마산
1461,20180329KTSK0,20180329,KT,SK,0,목,문학
1462,20180329LGWO0,20180329,LG,WO,0,목,고척
1463,20180329LTOB0,20180329,LT,OB,0,목,잠실
