,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
2759,20170913OBNC0,20170913,OB,NC,0,T,0,W,0,27,153,40,37,12,0,0,1,0,0,0,1,2,0,0,4,1,0,0,0,3,3,1.0,2.0,2.0
2760,20170914HTLT0,20170914,LT,HT,0,B,0,L,0,27,190,48,41,18,3,0,1,0,0,0,1,5,0,1,10,2,2,0,1,11,11,1.5,6.0,1.363636364
2761,20170914HTLT0,20170914,HT,LT,0,T,0,W,0,27,127,35,33,6,2,0,1,0,0,0,0,1,0,1,4,0,0,0,0,2,2,0.0,0.0,1.0
2762,20170914LGKT0,20170914,KT,LG,0,B,0,W,1,27,183,48,42,15,4,0,0,0,0,0,1,4,0,1,7,0,0,0,0,11,4,2.0,1.875,4.0
2763,20170914LGKT0,20170914,LG,KT,0,T,0,L,0,25,147,46,37,15,3,1,0,1,0,0,3,2,0,4,8,1,0,0,1,12,10,2.1,1.8,1.0909090909999999
2764,20170914SKOB0,20170914,OB,SK,0,B,0,L,0,27,196,48,40,14,3,0,1,2,0,0,1,6,0,1,9,0,0,0,0,8,8,2.727272727,2.28,2.0
2765,20170914SKOB0,20170914,SK,OB,0,T,0,W,0,27,181,45,36,11,3,0,2,0,0,1,1,6,1,1,11,0,0,0,0,6,6,2.5714285709999998,1.730769231,2.0
2766,20170914SSNC0,20170914,NC,SS,0,B,0,D,1,36,206,54,48,11,2,0,3,0,0,0,2,4,0,0,12,0,0,0,1,11,10,2.142857143,0.7777777779999999,1.25
2767,20170914SSNC0,20170914,SS,NC,0,T,0,D,0,36,231,58,54,20,4,0,2,0,0,0,1,3,0,0,11,1,1,0,0,11,10,2.1818181819999998,2.125,3.0
2768,20170914WOHH0,20170914,HH,WO,0,B,0,W,0,27,161,38,34,7,1,0,0,0,0,0,0,2,0,2,14,0,1,0,0,2,2,4.0,1.285714286,1.5
2769,20170914WOHH0,20170914,WO,HH,0,T,0,L,0,24,146,44,39,15,2,0,2,0,1,0,0,3,0,2,6,0,0,0,0,10,9,2.5714285709999998,2.166666667,1.6666666669999999
2770,20170915HTLT0,20170915,LT,HT,0,B,0,W,0,27,134,36,32,6,0,1,2,1,0,1,1,2,1,0,10,0,0,1,0,3,3,0.375,0.8888888890000001,1.714285714
2771,20170915HTLT0,20170915,HT,LT,0,T,0,L,0,26,124,35,33,8,2,0,0,1,0,0,0,1,0,1,5,1,0,0,0,4,4,2.25,1.038461538,1.125
2772,20170915LGKT0,20170915,KT,LG,0,B,0,W,1,33,161,46,40,10,1,0,0,2,1,1,1,3,0,1,5,0,1,0,0,4,4,1.5,1.24137931,1.5
2773,20170915LGKT0,20170915,LG,KT,0,T,0,L,0,31,184,45,41,12,1,1,1,0,2,0,0,2,0,2,16,0,0,0,0,5,5,1.5,1.333333333,2.625
2774,20170915SKOB0,20170915,OB,SK,0,B,0,L,0,27,150,38,35,11,2,1,1,0,0,1,0,2,0,0,8,1,0,0,0,5,5,2.0,1.5,2.25
2775,20170915SKOB0,20170915,SK,OB,0,T,1,W,0,27,105,29,29,3,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0.0,0.857142857
2776,20170915SSNC0,20170915,NC,SS,0,B,0,L,0,27,177,46,41,15,3,0,1,1,0,0,0,3,0,2,9,1,0,0,0,11,11,2.1,12.0,3.5
2777,20170915SSNC0,20170915,SS,NC,0,T,0,W,0,27,168,41,35,8,2,0,1,0,0,0,0,6,0,0,6,0,1,0,0,3,3,0.5,0.0,1.6666666669999999
2778,20170915WOHH0,20170915,HH,WO,0,B,0,W,0,27,155,40,34,9,0,0,1,1,0,1,1,4,0,0,10,1,1,0,0,4,4,1.5,1.269230769,1.2
2779,20170915WOHH0,20170915,WO,HH,0,T,0,L,0,24,163,41,30,8,0,0,1,0,1,2,0,9,0,0,7,0,1,0,1,6,3,2.625,2.045454545,2.0
2780,20170916HHLG0,20170916,LG,HH,0,B,0,L,0,27,159,36,31,7,2,0,0,0,0,1,1,3,0,0,8,1,1,0,1,3,3,1.0,1.111111111,0.9
2781,20170916HHLG0,20170916,HH,LG,0,T,0,W,2,27,134,36,31,8,2,0,0,0,0,1,1,2,0,1,6,1,0,0,0,1,1,0.6,1.111111111,1.2
2782,20170916KTHT0,20170916,HT,KT,0,B,0,W,0,27,127,36,33,9,1,0,0,0,1,0,1,2,0,0,6,2,1,0,0,3,2,1.0,0.666666667,1.333333333
2783,20170916KTHT0,20170916,KT,HT,0,T,0,L,0,24,192,51,42,20,3,0,3,1,0,0,0,7,0,2,1,1,0,0,0,17,17,4.875,3.0,3.857142857
2784,20170916OBSS0,20170916,SS,OB,0,B,0,L,0,27,188,47,43,17,2,0,4,0,0,0,0,4,0,0,8,0,1,0,0,9,9,1.125,6.0,3.428571429
2785,20170916OBSS0,20170916,OB,SS,0,T,0,W,0,27,137,38,35,10,1,0,1,0,0,0,2,1,0,0,5,1,1,0,0,5,4,0.857142857,0.0,1.5
2786,20170916SKLT0,20170916,LT,SK,0,B,0,W,0,27,126,35,34,5,0,0,1,0,0,0,0,1,0,0,10,0,0,0,0,1,1,1.0,0.25,1.714285714
2787,20170916SKLT0,20170916,SK,LT,0,T,0,L,0,24,128,38,32,11,2,0,1,1,0,1,1,3,1,1,2,1,1,0,0,6,5,1.0,2.1,4.2
2788,20170916WONC0,20170916,NC,WO,0,B,0,W,1,30,235,51,45,14,4,0,2,0,0,0,0,6,0,0,13,0,1,0,0,14,10,3.375,2.4375,4.285714286
2789,20170916WONC0,20170916,WO,NC,0,T,0,L,0,28,201,59,50,24,3,0,4,1,0,2,0,5,2,2,9,0,2,0,0,15,15,2.25,3.857142857,3.666666667
2790,20170917HHLG0,20170917,LG,HH,0,B,0,W,0,27,127,33,31,5,1,0,0,0,0,0,0,2,0,0,7,1,1,0,1,1,1,0.75,0.5,0.6
2791,20170917HHLG0,20170917,HH,LG,0,T,0,L,0,24,163,42,32,12,0,0,1,0,0,2,1,4,0,3,4,1,0,1,0,8,8,4.2,1.5,1.6666666669999999
2792,20170917KTHT0,20170917,HT,KT,0,B,0,W,0,27,130,36,34,12,2,1,0,0,0,1,1,0,0,0,6,1,0,0,0,3,3,0.666666667,1.333333333,2.5714285709999998
2793,20170917KTHT0,20170917,KT,HT,0,T,0,L,0,24,118,33,30,10,1,0,1,0,1,1,0,2,0,0,4,1,0,0,0,4,4,1.0,1.5,2.25
2794,20170917OBSS0,20170917,SS,OB,0,B,0,L,0,27,227,55,46,20,0,0,6,0,0,0,0,6,0,3,12,1,3,0,0,21,21,6.0,0.0,5.5
2795,20170917OBSS0,20170917,OB,SS,0,T,0,W,0,27,192,46,42,13,2,1,3,0,0,0,1,3,0,0,8,1,0,0,1,8,5,1.0,0.0,3.428571429
2796,20170917SKLT0,20170917,LT,SK,0,B,0,W,1,27,166,42,38,12,2,0,0,0,0,0,0,4,0,0,13,1,1,0,0,5,5,1.0909090909999999,0.5,2.333333333
2797,20170917SKLT0,20170917,SK,LT,0,T,0,L,0,24,149,39,31,9,2,0,2,0,0,1,0,4,1,3,3,1,0,0,0,9,8,2.142857143,2.333333333,1.333333333
2798,20170917WONC0,20170917,NC,WO,0,B,0,L,0,27,182,47,44,18,2,0,5,0,0,0,0,1,0,2,13,0,3,0,0,14,14,2.142857143,2.5714285709999998,3.5
2799,20170917WONC0,20170917,WO,NC,0,T,0,W,0,27,154,39,36,8,0,0,3,0,1,0,0,2,0,1,7,0,0,0,0,6,6,3.0,0.0,0.818181818
2800,20170919KTLG0,20170919,LG,KT,0,B,0,L,1,27,176,50,46,19,5,1,1,0,0,0,1,3,1,0,5,1,1,0,0,15,14,4.090909091,2.285714286,2.666666667
2801,20170919KTLG0,20170919,KT,LG,0,T,0,W,0,27,150,40,33,7,0,0,2,1,1,1,0,5,0,1,8,0,0,0,0,7,7,2.5,1.333333333,1.0909090909999999
2802,20170919OBLT0,20170919,LT,OB,0,B,0,L,0,27,162,41,39,12,1,1,3,0,0,0,0,1,1,1,11,1,1,0,0,8,8,1.5,2.0,1.2
2803,20170919OBLT0,20170919,OB,LT,0,T,0,W,0,27,148,38,35,8,1,0,1,0,0,0,0,3,0,0,6,0,0,0,0,3,3,0.6,0.666666667,1.5
2804,20170919SKHT0,20170919,HT,SK,0,B,0,L,0,27,156,40,38,13,2,0,0,0,0,0,0,2,0,0,9,1,2,0,0,7,5,1.6666666669999999,1.928571429,1.25
2805,20170919SKHT0,20170919,SK,HT,0,T,0,W,2,27,127,35,32,6,1,0,1,0,0,0,0,1,0,2,5,1,0,0,0,4,4,1.2,0.214285714,0.545454545
2806,20170920HHLG0,20170920,LG,HH,0,B,0,L,0,27,137,37,34,8,1,0,1,0,0,0,0,2,0,1,8,0,0,0,0,2,2,0.428571429,1.111111111,1.333333333
2807,20170920HHLG0,20170920,HH,LG,0,T,0,W,0,27,112,34,32,5,1,0,1,0,0,0,0,2,0,0,7,0,0,1,0,1,1,0.75,0.7777777779999999,0.272727273
2808,20170920OBNC0,20170920,NC,OB,0,B,0,L,0,27,142,36,34,7,0,0,1,0,0,0,0,2,0,0,9,0,1,0,0,3,3,3.0,1.0,1.0
2809,20170920OBNC0,20170920,OB,NC,0,T,0,W,0,27,137,36,34,9,0,0,1,1,0,2,0,0,0,0,6,0,2,0,0,2,2,0.6,1.0,0.6
2810,20170920SKHT0,20170920,HT,SK,0,B,0,L,0,27,140,37,36,11,0,0,2,0,1,1,0,0,0,0,8,0,0,0,0,4,4,1.0,1.125,1.5
2811,20170920SKHT0,20170920,SK,HT,0,T,0,W,1,27,118,36,31,8,0,0,1,1,0,1,0,3,0,1,2,3,1,0,0,3,3,1.8,0.923076923,1.333333333
2812,20170921LGSS0,20170921,SS,LG,0,B,0,W,0,27,148,38,34,8,2,0,2,0,1,0,0,4,0,0,10,0,0,0,0,4,4,1.5,0.0,2.142857143
2813,20170921LGSS0,20170921,LG,SS,0,T,0,L,0,24,131,40,37,15,4,1,2,0,1,0,0,2,0,1,5,1,0,0,0,8,8,1.0909090909999999,12.0,1.6666666669999999
2814,20170921WOKT0,20170921,KT,WO,0,B,0,L,0,27,136,41,36,13,1,1,1,2,0,1,1,2,0,1,4,2,1,1,0,5,4,1.25,1.6666666669999999,1.25
2815,20170921WOKT0,20170921,WO,KT,0,T,0,W,0,27,139,33,33,6,1,1,2,0,0,0,0,0,0,0,7,0,1,0,0,3,3,0.0,0.666666667,0.6
2816,20170922LGSS0,20170922,SS,LG,0,B,0,L,0,27,171,45,40,14,2,0,2,0,0,1,0,4,0,0,8,1,1,0,0,8,8,2.25,1.894736842,3.857142857
2817,20170922LGSS0,20170922,LG,SS,0,T,0,W,1,27,166,43,37,11,3,1,0,0,0,2,0,4,1,0,5,1,2,0,1,4,3,1.0,1.0,2.25
2818,20170922LTHH0,20170922,HH,LT,0,B,0,L,0,27,126,36,35,11,3,0,0,0,0,1,0,0,0,0,4,1,0,0,0,2,2,1.0,1.222222222,0.9
2819,20170922LTHH0,20170922,LT,HH,0,T,0,W,1,27,127,29,29,2,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.222222222,0.0
2820,20170922OBHT0,20170922,HT,OB,0,B,0,L,0,27,149,43,39,12,2,0,2,0,0,0,0,4,0,0,6,0,0,0,0,6,6,0.857142857,1.5,2.625
2821,20170922OBHT0,20170922,OB,HT,0,T,0,W,0,27,131,34,31,6,2,0,0,0,0,0,0,3,0,0,6,1,0,0,0,0,0,0.428571429,1.333333333,0.9
2822,20170923KTHT0,20170923,HT,KT,0,B,0,W,1,27,116,32,32,7,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,3,3,0.0,0.857142857,0.9
2823,20170923KTHT0,20170923,KT,HT,0,T,0,L,0,24,165,43,38,14,2,0,5,1,0,1,0,4,0,0,6,0,0,0,0,8,8,1.714285714,2.0,4.5
2824,20170923LGNC0,20170923,NC,LG,0,B,0,L,0,27,185,47,37,16,2,0,3,0,2,1,1,5,0,3,7,1,0,0,0,11,11,1.8,3.642857143,3.0
2825,20170923LGNC0,20170923,LG,NC,0,T,0,W,1,27,159,43,40,13,2,0,2,1,0,0,0,3,0,0,7,1,0,0,0,9,9,2.0,1.6,3.428571429
2826,20170923SSHH0,20170923,HH,SS,0,B,0,W,0,30,179,46,40,12,3,0,2,0,0,1,1,4,0,0,9,0,1,0,0,7,7,1.875,1.615384615,1.5
2827,20170923SSHH0,20170923,SS,HH,0,T,0,L,0,29,206,49,39,12,1,1,0,0,0,3,0,7,2,0,10,0,1,0,0,8,5,2.727272727,1.56,5.0
2828,20170923WOLT0,20170923,LT,WO,0,B,0,W,0,27,115,35,35,9,1,0,2,0,1,0,0,0,0,0,5,0,0,0,0,2,2,0.6,0.545454545,1.5
2829,20170923WOLT0,20170923,WO,LT,0,T,0,L,0,24,110,38,33,11,2,1,0,0,0,0,2,1,0,2,2,0,0,0,0,7,6,1.875,2.666666667,0.666666667
2830,20170924HHHT0,20170924,HT,HH,0,B,0,L,0,27,126,38,37,12,3,0,1,0,0,0,0,1,1,0,3,2,0,0,0,5,5,1.285714286,1.375,1.875
2831,20170924HHHT0,20170924,HH,HT,0,T,0,W,2,27,139,35,32,7,0,0,0,0,0,1,0,2,0,0,9,1,0,0,0,0,0,0.428571429,1.125,1.0
2832,20170924KTOB0,20170924,OB,KT,0,B,0,W,3,27,158,40,36,11,2,0,1,0,1,0,0,4,0,0,7,1,1,0,1,4,3,1.2,1.6666666669999999,0.818181818
2833,20170924KTOB0,20170924,KT,OB,0,T,0,L,0,24,116,38,33,11,0,0,0,3,0,0,1,4,0,0,4,1,0,0,0,6,5,3.0,1.875,2.142857143
2834,20170924LGNC0,20170924,NC,LG,0,B,0,W,0,27,123,34,30,5,0,0,1,0,0,1,0,3,1,0,8,1,1,0,0,3,3,2.4,0.8888888890000001,1.5
2835,20170924LGNC0,20170924,LG,NC,0,T,0,L,0,24,135,32,29,6,1,0,1,0,0,0,0,3,0,0,8,1,0,0,1,4,4,9.0,1.125,2.142857143
2836,20170926HHLT0,20170926,LT,HH,0,B,0,W,0,27,171,42,36,10,3,0,2,0,0,0,1,4,0,1,11,0,1,0,0,8,8,3.428571429,1.875,1.6666666669999999
2837,20170926HHLT0,20170926,HH,LT,0,T,0,L,1,24,173,44,35,14,2,0,2,1,0,1,0,7,0,1,7,1,2,0,0,11,10,2.7,3.2,3.428571429
2838,20170926LGHT0,20170926,HT,LG,0,B,0,W,0,27,112,31,31,5,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.75,0.0
2839,20170926LGHT0,20170926,LG,HT,0,T,0,L,0,24,141,38,30,10,1,0,2,0,0,1,1,5,0,1,5,1,1,0,0,6,6,1.0,2.0,1.333333333
2840,20170927NCSS0,20170927,SS,NC,0,B,0,L,0,27,196,50,43,16,1,0,4,1,0,1,0,6,0,0,6,1,0,0,0,11,9,2.4,1.846153846,4.285714286
2841,20170927NCSS0,20170927,NC,SS,0,T,0,W,0,27,156,35,32,5,1,0,1,1,0,0,0,3,0,0,8,0,0,0,0,1,1,0.6,0.75,1.5
2842,20170927OBKT0,20170927,KT,OB,0,B,0,W,3,27,165,39,35,9,1,0,0,0,1,0,0,3,0,1,7,0,1,0,0,2,2,1.0,1.125,2.25
2843,20170927OBKT0,20170927,OB,KT,0,T,0,L,0,24,112,30,27,5,1,0,0,0,0,0,0,2,0,1,9,2,0,0,0,3,3,2.0,1.285714286,0.75
2844,20170928HTHH0,20170928,HH,HT,0,B,0,L,1,27,138,39,33,7,2,0,0,0,0,2,0,4,0,0,6,0,1,0,0,7,6,2.25,1.75,0.9
2845,20170928HTHH0,20170928,HT,HH,0,T,0,W,0,27,130,39,35,8,3,0,0,1,0,1,1,2,0,0,3,1,0,0,0,4,2,1.333333333,2.1,0.818181818
2846,20170928LGKT0,20170928,KT,LG,0,B,0,L,0,27,189,52,42,18,3,0,3,0,1,0,2,8,0,0,8,1,1,0,0,15,15,2.5,4.8,2.7
2847,20170928LGKT0,20170928,LG,KT,0,T,0,W,2,27,145,36,34,12,3,0,2,0,1,0,1,1,0,0,9,2,2,0,0,6,6,1.0,0.818181818,1.2
2848,20170929HTHH0,20170929,HH,HT,0,B,0,L,0,27,141,44,40,16,2,0,0,0,0,1,1,2,0,0,3,1,1,0,0,7,7,2.1818181819999998,2.727272727,2.25
2849,20170929HTHH0,20170929,HT,HH,0,T,0,W,0,27,145,36,34,8,0,1,2,0,0,0,0,1,0,1,10,1,1,0,0,2,2,0.0,1.0,0.666666667
2850,20170929LTSK0,20170929,SK,LT,0,B,0,L,0,27,152,41,39,15,0,0,0,0,0,0,0,1,0,1,8,3,0,1,0,7,6,1.636363636,3.666666667,0.642857143
2851,20170929LTSK0,20170929,LT,SK,0,T,0,W,0,27,150,33,29,6,0,0,2,0,2,1,0,2,0,1,9,1,0,0,0,2,2,1.0,1.0,0.272727273
2852,20170929OBLG0,20170929,LG,OB,0,B,0,L,0,27,158,41,35,12,3,0,0,0,1,1,0,5,1,0,12,1,1,0,0,5,5,1.5,2.217391304,1.636363636
2853,20170929OBLG0,20170929,OB,LG,0,T,0,W,0,27,123,36,31,5,1,0,0,0,0,0,1,3,0,1,3,0,0,0,0,3,3,3.0,0.45,0.6
2854,20170929WONC0,20170929,NC,WO,0,B,0,W,0,27,166,42,40,13,1,0,1,0,1,0,0,2,0,0,6,0,1,0,0,4,4,2.0,1.8,1.8
2855,20170929WONC0,20170929,WO,NC,0,T,0,L,0,24,171,42,37,12,2,0,2,1,0,0,0,5,0,0,9,0,0,0,0,8,7,2.0,3.0,2.25
2856,20170930SKHH0,20170930,HH,SK,0,B,0,L,0,27,113,35,33,6,1,0,1,0,0,1,0,0,0,1,8,0,0,0,0,4,3,1.2,2.142857143,1.125
2857,20170930SKHH0,20170930,SK,HH,0,T,0,W,2,27,144,37,32,8,1,0,0,0,0,0,0,4,0,1,9,3,2,0,0,1,1,0.333333333,0.0,0.9
2858,20170930SSLG0,20170930,LG,SS,0,B,0,W,0,27,118,34,30,5,0,0,0,0,0,2,1,0,0,1,6,1,0,0,0,3,2,0.6,0.5555555560000001,0.6
2859,20170930SSLG0,20170930,SS,LG,0,T,0,L,0,26,157,38,33,9,1,0,1,0,1,0,1,4,0,0,6,0,0,0,0,4,4,2.4,1.5,0.545454545
2860,20170930WONC0,20170930,NC,WO,0,B,0,W,0,27,135,35,34,9,2,0,1,0,0,0,0,1,0,0,7,1,0,0,0,4,4,0.6,0.666666667,1.2
2861,20170930WONC0,20170930,WO,NC,0,T,0,L,0,24,145,44,40,15,0,0,1,0,0,0,0,1,0,3,6,0,1,0,0,11,9,4.285714286,3.5,2.5714285709999998
2862,20171001HTKT0,20171001,KT,HT,0,B,0,W,0,27,130,35,31,6,1,1,0,0,0,0,0,4,0,0,6,2,0,0,0,2,2,1.8,1.5,2.142857143
2863,20171001HTKT0,20171001,HT,KT,0,T,0,L,0,24,207,52,48,25,5,0,3,1,0,0,0,2,0,2,8,1,0,0,0,20,20,4.090909091,2.666666667,3.375
2864,20171001OBHH0,20171001,HH,OB,0,B,0,L,0,27,176,43,35,10,0,0,2,0,0,1,0,5,0,2,6,1,0,0,0,6,6,1.6666666669999999,1.571428571,2.0
2865,20171001OBHH0,20171001,OB,HH,0,T,0,W,2,27,169,39,35,9,0,0,2,0,0,0,1,3,0,0,4,0,0,0,0,4,4,0.5,0.571428571,0.9
2866,20171001SSLG0,20171001,LG,SS,0,B,0,L,0,27,176,42,35,10,4,0,0,0,0,0,1,6,0,0,7,1,0,0,0,10,10,2.1818181819999998,2.4,0.75
2867,20171001SSLG0,20171001,SS,LG,0,T,0,W,0,27,144,38,36,10,1,0,0,0,0,0,1,0,0,1,8,0,0,0,0,3,3,1.2,0.0,2.142857143
2868,20171002HTKT0,20171002,KT,HT,0,B,0,L,0,27,138,38,35,8,2,0,2,0,0,1,0,1,0,1,8,0,1,0,0,5,3,1.0,1.105263158,0.3
2869,20171002HTKT0,20171002,HT,KT,0,T,0,W,1,27,167,41,39,9,1,0,0,0,0,0,0,2,0,0,8,0,0,0,0,3,0,0.545454545,0.947368421,1.0909090909999999
2870,20171003HTKT0,20171003,KT,HT,0,B,0,L,0,27,179,46,37,13,3,0,2,2,0,1,1,7,0,0,5,0,1,0,0,10,10,2.4,2.727272727,3.428571429
2871,20171003HTKT0,20171003,HT,KT,0,T,0,W,0,27,142,39,37,12,1,0,1,0,0,0,1,1,0,0,9,1,0,0,0,2,2,0.0,2.0,0.545454545
2872,20171003LGLT0,20171003,LT,LG,0,B,0,W,0,27,150,36,33,6,3,1,1,0,0,0,0,3,0,0,9,0,0,0,0,2,2,1.0,1.0,0.272727273
2873,20171003LGLT0,20171003,LG,LT,0,T,0,L,0,24,110,32,28,6,3,0,0,0,0,2,0,2,0,0,4,0,0,0,0,4,2,0.666666667,1.0,0.272727273
2874,20171003NCHH0,20171003,HH,NC,0,B,0,D,0,36,196,54,48,16,1,0,1,1,1,0,0,4,0,2,8,1,1,0,0,8,7,4.5,1.454545455,1.9090909090000001
2875,20171003NCHH0,20171003,NC,HH,0,T,0,D,0,36,208,55,52,15,2,0,2,0,0,0,0,3,1,0,6,0,1,0,0,8,7,2.0,1.03125,3.0
2876,20171003SKOB0,20171003,OB,SK,0,B,0,L,1,27,163,38,35,8,1,0,0,1,0,0,0,3,0,0,8,0,0,0,0,3,2,1.5,1.222222222,1.5
2877,20171003SKOB0,20171003,SK,OB,0,T,0,W,2,27,144,36,31,6,0,0,1,0,0,1,0,3,0,1,5,1,0,0,0,2,2,1.2,1.0,0.6
2878,20171003WOSS0,20171003,SS,WO,0,B,0,W,0,27,175,45,41,15,3,0,3,0,0,0,0,4,0,0,12,1,1,0,0,9,8,1.6666666669999999,2.0,4.5
2879,20171003WOSS0,20171003,WO,SS,0,T,0,L,0,24,153,41,37,12,3,1,2,0,0,0,0,4,0,0,5,0,0,0,0,10,6,2.5714285709999998,2.538461538,2.0
2880,20180324HHWO0,20180324,WO,HH,0,B,0,W,2,27,152,38,37,13,0,1,0,1,0,0,0,1,0,0,9,0,0,0,1,3,2,1.0909090909999999,1.6,2.25
2881,20180324HHWO0,20180324,HH,WO,0,T,0,L,0,24,173,41,37,12,3,0,1,2,0,0,0,4,0,0,10,0,2,0,0,6,5,1.75,3.0,2.25
2882,20180324KTHT0,20180324,HT,KT,0,B,0,L,0,27,154,38,37,11,1,0,3,0,0,0,0,1,0,0,9,0,0,0,0,5,5,2.0,1.333333333,1.5
2883,20180324KTHT0,20180324,KT,HT,0,T,0,W,2,27,165,43,36,12,2,0,0,0,0,2,1,2,0,2,8,0,0,0,0,4,4,1.2,1.5555555559999998,2.625
2884,20180324LGNC0,20180324,NC,LG,0,B,0,W,2,27,113,32,30,7,0,0,1,1,0,0,1,1,0,0,9,1,0,0,0,2,2,0.0,0.7777777779999999,1.333333333
2885,20180324LGNC0,20180324,LG,NC,0,T,0,L,0,24,141,35,30,9,2,0,1,1,1,0,1,4,0,0,9,0,1,0,0,4,4,0.428571429,1.6956521740000001,1.0
2886,20180324LTSK0,20180324,SK,LT,0,B,0,W,2,27,170,39,33,7,2,0,0,2,0,0,0,6,0,0,12,0,1,0,0,5,4,1.5,1.4444444440000002,2.5714285709999998
2887,20180324LTSK0,20180324,LT,SK,0,T,0,L,0,24,166,40,32,8,1,0,1,2,1,0,1,7,0,0,10,0,1,0,0,6,5,2.142857143,1.875,1.2
2888,20180324SSOB0,20180324,OB,SS,0,B,0,L,0,27,172,43,37,13,4,0,0,0,0,1,0,4,0,1,9,0,0,0,0,6,6,1.6666666669999999,3.0,3.428571429
2889,20180324SSOB0,20180324,SS,OB,0,T,0,W,2,27,114,32,32,6,2,0,1,0,0,0,0,0,0,0,4,1,0,0,0,3,3,2.0,0.272727273,1.0
2890,20180325HHWO0,20180325,WO,HH,0,B,0,L,0,27,154,39,36,11,3,0,1,2,1,0,0,1,0,2,9,1,0,0,0,4,4,1.5,1.928571429,3.0
2891,20180325HHWO0,20180325,HH,WO,0,T,0,W,1,27,138,33,31,5,1,0,1,0,0,0,0,1,0,1,11,0,0,0,0,1,1,0.0,0.692307692,0.666666667
2892,20180325KTHT0,20180325,HT,KT,0,B,0,W,0,27,116,33,33,7,1,0,1,0,0,0,0,0,0,0,8,1,0,0,0,1,1,0.0,1.0,1.5
2893,20180325KTHT0,20180325,KT,HT,0,T,0,L,0,24,157,44,39,16,2,0,4,1,0,0,1,3,0,1,8,0,0,0,0,14,14,3.0,15.0,3.428571429
2894,20180325LGNC0,20180325,NC,LG,0,B,0,W,0,27,140,35,30,3,0,0,1,0,0,0,0,4,0,1,7,0,1,0,0,1,1,0.75,0.8,0.6
2895,20180325LGNC0,20180325,LG,NC,0,T,0,L,0,24,158,41,30,8,1,0,0,2,0,0,2,5,0,4,5,2,2,0,0,7,2,1.333333333,1.615384615,1.0909090909999999
2896,20180325LTSK0,20180325,SK,LT,0,B,0,W,2,27,126,33,32,5,1,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0.0,0.571428571,0.6
2897,20180325LTSK0,20180325,LT,SK,0,T,0,L,0,24,133,36,31,9,2,0,3,1,0,0,0,5,0,0,9,2,0,0,0,5,5,1.5,1.894736842,4.2
2898,20180325SSOB0,20180325,OB,SS,0,B,0,W,1,27,122,33,31,6,0,0,1,0,1,1,0,1,0,0,4,0,0,0,0,4,4,2.0,0.6521739129999999,0.6
2899,20180325SSOB0,20180325,SS,OB,0,T,0,L,0,24,130,34,28,8,0,0,1,0,0,1,1,3,0,1,4,2,0,1,0,5,5,0.6,1.2,1.333333333
2900,20180327HHNC0,20180327,NC,HH,0,B,0,W,3,27,151,41,34,10,0,0,2,0,0,0,0,5,0,2,6,2,0,0,0,6,6,2.25,0.428571429,0.9
2901,20180327HHNC0,20180327,HH,NC,0,T,0,L,0,24,153,38,32,9,1,0,2,0,0,0,1,3,0,2,8,0,3,0,0,9,6,1.5,3.0,1.125
2902,20180327KTSK0,20180327,SK,KT,0,B,0,W,0,27,139,36,34,8,1,0,2,1,1,0,0,2,0,0,6,0,0,0,1,5,4,0.75,1.0,1.125
2903,20180327KTSK0,20180327,KT,SK,0,T,0,L,0,24,159,43,39,14,0,1,3,4,0,0,0,3,0,1,9,0,2,0,0,8,7,1.5,3.0,2.0
2904,20180327LGWO0,20180327,WO,LG,0,B,0,W,2,30,163,43,38,10,3,0,0,0,0,1,0,4,0,0,10,0,0,0,0,4,4,1.0909090909999999,1.4,1.8
2905,20180327LGWO0,20180327,LG,WO,0,T,0,L,0,29,158,45,39,14,3,0,0,0,1,2,0,3,1,1,5,1,0,0,0,5,4,1.363636364,1.75862069,3.428571429
2906,20180327LTOB0,20180327,OB,LT,0,B,0,W,0,27,133,31,29,3,0,0,0,0,0,0,0,2,0,0,11,1,1,0,0,0,0,0.0,1.0,0.6
2907,20180327LTOB0,20180327,LT,OB,0,T,0,L,0,24,166,38,29,7,3,0,0,1,0,0,1,6,0,2,11,1,2,0,0,5,5,2.25,3.75,0.3
2908,20180327SSHT0,20180327,HT,SS,0,B,0,W,0,27,135,34,32,6,1,0,0,0,0,0,0,2,0,0,5,1,1,0,0,0,0,0.428571429,0.5,1.5
2909,20180327SSHT0,20180327,SS,HT,0,T,0,L,0,24,193,46,36,14,3,0,6,1,0,0,0,9,0,1,10,2,0,0,0,17,17,3.0,2.0,4.0
2910,20180328HHNC0,20180328,NC,HH,0,B,0,L,0,27,159,41,37,10,1,0,1,3,0,0,0,4,0,0,5,0,0,0,0,6,6,4.5,1.8260869569999998,1.363636364
