,GYEAR,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,BA,SLG,IsoP,RC,wOBA,wRAA,wRC,wRC+
947,2018,65136,53,47,5,6,8,2,0,1,2,0,2,1,3,0,0,17,2,2,0.1702127659574468,0.2765957446808511,0.10638297872340427,2.781509433962264,0.21801960784313726,-6.556242590059278,7.349297309621522,12.267595476257476
948,2018,62025,150,138,19,12,42,10,0,5,0,2,0,2,10,0,0,33,3,2,0.30434782608695654,0.4855072463768116,0.18115942028985504,22.133866666666666,0.3587,1.0744186046511683,21.157162790697672,105.079993402606
949,2018,62263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
950,2018,63248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
951,2018,61114,41,36,3,5,8,3,0,0,0,0,0,0,3,0,2,9,1,0,0.2222222222222222,0.3055555555555556,0.08333333333333337,3.6000000000000005,0.2929268292682927,-2.2148837209302306,5.726978445830969,61.68684101487233
952,2018,65357,238,211,45,35,66,19,0,7,2,4,2,1,24,0,0,49,2,5,0.3127962085308057,0.5023696682464455,0.18957345971563977,40.53176470588235,0.38483474576271187,7.490855340953889,33.58947418210485,122.32211496797748
953,2018,61554,108,97,17,13,21,4,0,3,5,5,2,1,5,0,3,30,6,0,0.21649484536082475,0.35051546391752575,0.134020618556701,6.706666666666666,0.27649056603773586,-7.485598946906535,15.158688898639753,50.84319052464843
954,2018,66704,30,26,2,7,5,1,0,0,0,1,1,0,3,0,0,8,0,2,0.19230769230769232,0.23076923076923078,0.038461538461538464,1.7033333333333334,0.24482758620689657,-2.962951082598235,4.131234963913392,29.95387511588097
955,2018,64504,13,12,0,3,2,0,0,0,0,0,0,0,1,0,0,5,1,0,0.16666666666666666,0.16666666666666666,0.0,0.34769230769230763,0.19738461538461538,-1.857674418604651,1.690101967799642,-1.3461221279133184
956,2018,63260,199,177,24,24,40,9,0,4,1,2,1,1,16,0,4,57,6,5,0.22598870056497175,0.3446327683615819,0.11864406779661016,17.706130653266335,0.2933030303030303,-10.680648343904156,28.005328400281886,61.93503566091394
957,2018,78361,35,29,4,0,5,3,0,0,0,0,1,0,5,0,0,11,0,0,0.1724137931034483,0.27586206896551724,0.10344827586206895,2.8057142857142856,0.27047058823529413,-2.6218878248974,4.860088919288645,46.87157396357852
958,2018,68659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
959,2018,61366,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,-0.0,0.0,-2.612093023255814,0.8014883720930231,-131.56853043047997
960,2018,79113,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.15333333333333335,-1.1032558139534883,0.6621240310077519,-30.408488646984445
961,2018,65618,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-0.9795348837209302,0.09648837209302319,-131.56853043047997
962,2018,67207,24,22,2,5,6,1,0,0,1,1,0,0,1,0,1,6,1,0,0.2727272727272727,0.3181818181818182,0.04545454545454547,2.01,0.3050416666666667,-1.0260465116279056,3.341248062015503,69.67947660674037
963,2018,62537,79,73,8,8,14,6,0,1,0,0,1,0,5,0,0,21,1,2,0.1917808219178082,0.3150684931506849,0.1232876712328767,5.655189873417721,0.24844871794871792,-7.536326774001194,11.043603458556946,32.342878409182205
964,2018,64560,30,29,0,5,5,1,0,0,0,1,0,0,0,0,1,3,2,0,0.1724137931034483,0.20689655172413793,0.03448275862068964,0.626,0.18916666666666665,-4.516279069767442,4.079457364341085,-6.7678267084501975
965,2018,95657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
966,2018,79545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
967,2018,76869,77,65,5,19,18,1,1,1,7,1,0,0,9,0,3,17,0,1,0.27692307692307694,0.36923076923076925,0.09230769230769231,11.584935064935065,0.3535714285714286,0.1841860465116309,10.859392026578073,101.69647275040647
968,2018,74605,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.125,0.125,0.0,0.0,0.115,-1.7562790697674417,0.9084651162790697,-55.698499092858334
969,2018,79364,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.306046511627907,0.2374883720930232,-131.56853043047997
970,2018,64657,150,123,24,32,28,5,1,5,0,2,5,0,13,0,9,37,1,2,0.22764227642276422,0.4065040650406504,0.17886178861788618,18.2736,0.33712413793103446,-1.93616680032077,21.137092221331194,90.84554704340061
971,2018,64407,7,6,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0.16666666666666666,0.16666666666666666,0.0,0.21714285714285714,0.15333333333333335,-1.2871317829457363,0.8031240310077519,-30.408488646984445
972,2018,64724,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0.4,0.2,0.4,0.2484,-0.4772093023255813,0.6095581395348837,32.310737258782794
973,2018,77243,24,22,1,4,6,0,0,1,0,0,0,0,1,0,1,8,1,0,0.2727272727272727,0.4090909090909091,0.1363636363636364,2.776666666666667,0.3306666666666667,-0.4539534883720914,3.365085271317829,86.5852988069713
974,2018,63593,71,62,1,14,14,1,0,0,0,2,1,0,6,0,2,13,2,0,0.22580645161290322,0.24193548387096775,0.01612903225806453,4.461971830985916,0.2723428571428572,-5.195029900332219,9.937830564784052,48.106783534789535
975,2018,68901,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
976,2018,75138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
977,2018,62921,23,22,3,1,6,2,0,1,1,0,0,0,1,0,0,5,1,1,0.2727272727272727,0.5,0.2272727272727273,3.0730434782608693,0.340304347826087,-0.22883720930232457,3.23305055611729,92.94365682077321
978,2018,63088,23,21,0,4,3,1,0,0,0,2,0,0,2,0,0,3,0,0,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.5895652173913043,0.1971304347826087,-3.292093023255814,3.099865520728008,-1.513815086519088
979,2018,60636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
980,2018,64469,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3066666666666667,-0.12372093023255801,0.3817596899224806,70.7515531365111
981,2018,60634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
982,2018,65703,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
983,2018,64086,27,24,2,5,4,0,0,1,0,0,0,1,2,0,0,9,1,1,0.16666666666666666,0.2916666666666667,0.12500000000000003,1.4888888888888887,0.22477777777777777,-3.1702325581395345,3.689583979328165,16.72622647387615
984,2018,61865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
985,2018,62917,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0.2,0.4,0.2,0.4,0.2484,-0.4772093023255813,0.6095581395348837,32.310737258782794
986,2018,76757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
987,2018,61700,289,245,27,42,68,11,1,5,6,3,1,1,38,0,4,59,7,2,0.27755102040816326,0.39183673469387753,0.11428571428571427,38.43598615916955,0.35416666666666674,0.85131782945739,40.7519457364341,102.08917477596356
988,2018,66615,85,75,13,9,23,3,1,1,0,0,1,1,7,0,1,12,2,4,0.30666666666666664,0.41333333333333333,0.10666666666666669,11.640941176470587,0.3513214285714286,0.025415282392031932,11.98529900332226,100.21205909380085
989,2018,61666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
990,2018,62754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
991,2018,65616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
992,2018,66917,160,142,9,24,33,5,0,1,4,1,1,1,8,0,8,28,1,5,0.2323943661971831,0.2887323943661972,0.05633802816901409,14.18225,0.281377358490566,-10.362439666520407,22.495234752084247,54.067200059749965
993,2018,62648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
994,2018,64012,29,27,0,7,4,0,0,0,2,1,1,0,1,0,0,8,1,1,0.14814814814814814,0.14814814814814814,0.0,0.6020689655172414,0.1573571428571429,-5.223853820598006,3.908867109634551,-27.753822954218798
995,2018,66643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
996,2018,62265,58,48,14,9,13,2,1,3,0,0,0,2,8,0,0,14,3,0,0.2708333333333333,0.5416666666666666,0.2708333333333333,9.037241379310345,0.37648275862068964,1.374883720930233,8.201704891740176,116.81197995757194
997,2018,63543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
998,2018,67588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
999,2018,77318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1000,2018,74846,31,29,6,4,5,0,0,2,0,0,0,0,2,0,0,9,0,0,0.1724137931034483,0.3793103448275862,0.2068965517241379,2.601290322580645,0.25567741935483873,-2.7488372093023243,4.282327831957989,37.11193755885782
1001,2018,66160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1002,2018,62164,84,69,14,10,20,0,0,2,0,1,0,2,12,0,1,18,1,1,0.2898550724637681,0.37681159420289856,0.08695652173913043,11.22642857142857,0.3540357142857143,0.23720930232558318,11.84682392026578,102.00278033034095
1003,2018,68067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1004,2018,68330,7,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.13142857142857142,-1.4297674418604651,0.7827475083056477,-44.859923187483815
1005,2018,67066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1006,2018,75149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1007,2018,64410,32,31,5,3,8,2,0,0,0,0,0,0,1,0,0,9,1,1,0.25806451612903225,0.3225806451612903,0.06451612903225806,2.565,0.2728125,-2.3274418604651155,4.439267441860465,48.416625432954
1008,2018,79764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1009,2018,68119,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3066666666666667,-0.12372093023255801,0.3817596899224806,70.7515531365111
1010,2018,66052,11,11,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.18181818181818182,0.18181818181818182,0.0,0.36363636363636365,0.16727272727272727,-1.88,1.380090909090909,-21.212121212121215
1011,2018,61652,43,40,2,6,10,2,0,1,2,1,0,0,2,0,1,7,4,1,0.25,0.375,0.125,3.129302325581395,0.302,-1.9599999999999995,6.017418604651162,67.67276925614382
1012,2018,68912,89,81,2,6,13,1,0,0,0,0,0,0,7,0,1,32,3,5,0.16049382716049382,0.1728395061728395,0.012345679012345678,3.2521348314606735,0.203561797752809,-12.206511627906975,12.411848183956101,2.7292084795045413
1013,2018,66662,26,25,4,0,4,2,1,0,0,0,0,1,0,0,0,7,1,0,0.16,0.32,0.16,0.9830769230769231,0.18988461538461537,-3.8967441860465115,3.5161252236135954,-6.294167649932136
1014,2018,67610,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.6530232558139535,-0.04451162790697677,-131.56853043047997
1015,2018,75321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1016,2018,66715,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-1.9590697674418605,0.5194883720930231,-131.56853043047997
1017,2018,66291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1018,2018,61104,16,15,2,1,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0575,-4.368372093023256,1.9829767441860464,-93.63351476166915
1019,2018,77927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1020,2018,60648,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
1021,2018,68245,44,39,4,1,5,1,0,1,0,0,0,1,4,0,0,6,2,2,0.1282051282051282,0.23076923076923078,0.10256410256410259,1.6799999999999997,0.1991590909090909,-6.214883720930232,6.062752642706131,-0.17543070487158197
1022,2018,64022,176,154,18,19,38,11,0,4,0,0,7,0,12,0,3,56,4,5,0.24675324675324675,0.3961038961038961,0.14935064935064937,19.082159090909094,0.3149171597633136,-5.907516168983075,24.782434567221685,76.1947285260192
1023,2018,78517,26,22,2,2,3,1,0,1,0,0,4,0,0,0,0,14,0,0,0.13636363636363635,0.3181818181818182,0.18181818181818182,1.0476923076923077,0.1826818181818182,-4.070951374207188,3.509424947145877,-11.046136775973503
1024,2018,60184,10,10,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0.2,0.3,0.09999999999999998,0.6,0.2162,-1.2539534883720929,1.2846046511627907,11.067128484248723
1025,2018,75537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1026,2018,72860,6,5,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0.2,0.4,0.2,0.42,0.2484,-0.5726511627906975,0.7505581395348836,32.310737258782794
1027,2018,73211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1028,2018,68201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1029,2018,76329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1030,2018,76858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1031,2018,79130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
1032,2018,61643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1033,2018,61566,15,14,0,1,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0.35714285714285715,0.35714285714285715,0.0,2.104,0.3550666666666667,0.05674418604651235,2.118782945736434,102.68294023860578
1034,2018,67828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1035,2018,74838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1036,2018,64117,6,5,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4,0.4,0.0,1.13,0.42766666666666664,0.42790697674418604,0.9173178294573642,150.58002089174778
1037,2018,68639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1038,2018,60456,8,6,2,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0.5,0.0,2.2,0.5265,1.306046511627907,1.2912558139534882,215.78426521524
1039,2018,79440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1040,2018,66992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
1041,2018,68069,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.6530232558139535,-0.04451162790697677,-131.56853043047997
1042,2018,66864,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0.46,0.20279069767441868,0.3833953488372093,171.91159492000662
1043,2018,68205,8,8,3,2,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0.375,0.5,0.125,1.0,0.38525,0.2548837209302326,1.159860465116279,122.59607455055254
1044,2018,68345,93,86,37,17,27,1,1,12,0,1,0,1,6,0,0,27,2,0,0.313953488372093,0.7674418604651163,0.4534883720930233,21.961290322580645,0.44489247311827956,8.12279069767442,13.200341835458865,161.9445641552232
1045,2018,65586,77,66,13,18,24,7,0,3,3,0,0,1,9,0,1,24,1,1,0.36363636363636365,0.6060606060606061,0.24242424242424243,19.14857142857143,0.4471688311688312,6.8883720930232615,10.94645937783147,163.44636725636238
1046,2018,77466,13,11,0,1,3,0,0,0,0,0,0,0,1,0,1,5,0,0,0.2727272727272727,0.2727272727272727,0.0,1.353846153846154,0.32607692307692315,-0.3013953488372081,1.8098157423971375,83.55726411144528
1047,2018,64868,14,13,0,4,1,0,0,0,0,1,1,0,0,0,0,5,0,0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07076923076923078,-3.6495169946332733,1.7133202146690516,-84.87928037655897
1048,2018,66112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1049,2018,63360,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.6530232558139535,-0.04451162790697677,-131.56853043047997
1050,2018,66392,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0.46,0.20279069767441868,0.3833953488372093,171.91159492000662
1051,2018,79231,112,98,23,20,36,2,1,2,5,2,0,2,11,0,1,13,1,2,0.3673469387755102,0.46938775510204084,0.10204081632653061,21.198214285714283,0.40169642857142857,5.281860465116281,15.839159468438536,133.44643151669376
1052,2018,63440,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-2.2855813953488373,0.6604883720930231,-131.56853043047997
1053,2018,64984,35,31,3,5,11,0,0,1,1,2,1,0,3,0,0,5,0,3,0.3548387096774194,0.45161290322580644,0.09677419354838707,5.4239999999999995,0.3892647058823529,1.2458276333789324,4.970595075239397,125.24473421233905
1054,2018,63448,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.306046511627907,0.2374883720930232,-131.56853043047997
1055,2018,64166,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0.2,0.0,0.2,0.184,-0.7767441860465116,0.5496511627906977,-10.176480290285351
1056,2018,66108,25,18,0,1,3,2,0,0,0,1,0,0,7,0,0,8,0,0,0.16666666666666666,0.2777777777777778,0.11111111111111113,2.4552,0.33944,-0.26883720930232463,3.5142465116279067,92.37341250206171
1057,2018,63991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1058,2018,67313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1059,2018,74731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1060,2018,64499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
1061,2018,67645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1062,2018,64906,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.0,0.25,0.23,-0.4502325581395348,0.45144186046511625,20.171532244763334
1063,2018,75620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1064,2018,65056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1065,2018,78248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1066,2018,99563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32651162790697674,100.0
1067,2018,68906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
1068,2018,73153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.32651162790697674,-0.18551162790697676,-131.56853043047997
1069,2019,61554,140,125,14,14,32,6,0,2,5,2,2,1,9,0,3,41,4,2,0.256,0.352,0.09599999999999997,13.918857142857142,0.31503623188405794,-2.2503442320707663,16.503926112628065,86.37806154920844
1070,2019,62244,505,441,63,58,123,19,9,4,8,2,10,6,41,1,7,68,5,8,0.2789115646258503,0.3900226757369615,0.11111111111111116,63.87881188118812,0.3406781376518218,2.3087435701851886,59.594571769445906,103.87438088636547
1071,2019,62700,20,19,2,3,5,2,0,0,0,0,1,0,0,0,0,4,1,2,0.2631578947368421,0.3684210526315789,0.10526315789473684,1.504,0.28784210526315784,-0.7593863886770076,2.3220306805661495,67.82261064927934
1072,2019,62797,129,119,6,11,20,3,0,1,1,0,1,0,9,0,0,28,2,0,0.16806722689075632,0.2184873949579832,0.05042016806722688,6.149302325581395,0.215890625,-12.371263586956523,15.126098731884058,18.727738884794874
1073,2019,68730,525,476,73,74,135,26,2,18,22,7,1,5,38,5,5,90,6,2,0.28361344537815125,0.46008403361344535,0.1764705882352941,76.50971428571428,0.35941811175337185,10.321665596232055,61.96966031542139,116.66128425541898
1074,2019,68743,624,564,57,83,148,27,6,8,14,7,6,6,48,0,0,101,6,13,0.2624113475177305,0.374113475177305,0.11170212765957449,69.5048076923077,0.32005177993527506,-7.510216844113024,73.61996439608315,89.80033566368832
1075,2019,69209,645,572,88,87,197,34,0,15,1,2,0,6,61,4,6,54,16,3,0.34440559440559443,0.4825174825174825,0.13811188811188807,112.9006511627907,0.4077332293291731,37.772087695101966,76.16856137627147,149.62828497582706
1076,2019,71752,500,433,62,47,132,21,0,6,3,0,0,8,54,5,5,94,15,1,0.30484988452655887,0.394919168591224,0.09006928406466513,67.14751999999999,0.36043434343434344,10.239268693374967,59.02047853738675,117.35469270063554
1077,2019,73136,476,414,85,60,106,21,1,21,8,4,1,4,48,1,9,114,7,5,0.2560386473429952,0.463768115942029,0.2077294685990338,68.11899159663865,0.3650928270042194,11.53316075201967,56.19222932931096,120.53332992454719
1078,2019,74206,470,377,48,51,101,22,0,4,3,3,8,11,67,3,7,58,10,10,0.26790450928381965,0.35809018567639256,0.09018567639257291,56.83787234042553,0.34761002178649236,4.771908405516426,55.470152996607474,108.60423441312012
1079,2019,75334,529,467,102,76,137,29,1,21,2,1,0,4,55,1,3,99,5,4,0.29336188436830835,0.49464668094218417,0.20128479657387582,88.94075614366729,0.3898863636363636,23.377525252525224,62.466191919191914,137.45077897620266
1080,2019,75808,305,277,30,37,77,10,1,3,8,5,3,1,20,1,4,43,11,6,0.2779783393501805,0.35379061371841153,0.07581227436823101,30.717049180327873,0.32321262458471756,-2.8946453314502025,35.98050935956901,91.9570843805218
1081,2019,76753,486,454,51,50,120,21,0,7,8,2,3,5,21,0,3,91,18,16,0.2643171806167401,0.3568281938325991,0.09251101321585903,45.04823045267489,0.30333747412008283,-12.389684039967596,57.32250682296303,78.39561268053359
1082,2019,77248,204,177,18,30,29,8,1,3,6,2,2,0,25,0,0,50,3,7,0.1638418079096045,0.2711864406779661,0.10734463276836159,14.089901960784312,0.2599059405940594,-12.334289950734206,24.011537794359146,48.76084267724241
1083,2019,78224,574,495,91,76,140,20,5,15,3,1,0,11,63,5,5,113,7,0,0.2828282828282828,0.43434343434343436,0.15151515151515155,83.15679442508711,0.3616748681898067,12.327998664210176,67.75347734958922,118.20114371967485
1084,2019,78288,451,373,31,47,108,18,0,3,3,10,4,4,56,0,14,61,9,6,0.289544235924933,0.36193029490616624,0.07238605898123324,56.02722838137472,0.3647583892617449,10.80598515060141,53.2419600557663,120.30513200533919
1085,2019,79215,537,458,64,83,146,27,5,10,12,3,1,11,60,0,7,57,23,3,0.31877729257641924,0.4650655021834061,0.14628820960698685,84.58528864059589,0.39434328358208953,25.658086379695707,63.41378042156368,140.49188268108404
1086,2019,79231,513,441,41,75,117,19,5,0,26,8,4,5,57,0,6,60,6,3,0.2653061224489796,0.3310657596371882,0.0657596371882086,58.433294346978556,0.32766601178781923,-3.029256000683368,60.528095017542526,94.99577757841318
